site_use_id,cust_acct_site_id,site_use_code,primary_flag,status,created_date,last_update_date
500001085,400000542,SHIP_TO,Y,ACTIVE,2024-11-22 18:30:00,2024-11-22 18:30:00
500001086,400000543,BILL_TO,Y,ACTIVE,2025-03-23 02:58:00,2025-03-23 02:58:00
500001087,400000543,SHIP_TO,Y,ACTIVE,2025-03-23 02:58:00,2025-03-23 02:58:00
500001088,400000544,BILL_TO,Y,ACTIVE,2024-03-26 09:49:00,2024-03-26 09:49:00
500001089,400000544,SHIP_TO,Y,ACTIVE,2024-03-26 09:49:00,2024-03-26 09:49:00
500001090,400000545,BILL_TO,Y,ACTIVE,2025-12-01 09:55:00,2025-12-01 09:55:00
500001091,400000545,SHIP_TO,Y,ACTIVE,2025-12-01 09:55:00,2025-12-01 09:55:00
500001092,400000546,BILL_TO,Y,ACTIVE,2025-10-01 13:28:00,2025-10-01 13:28:00
500001093,400000546,SHIP_TO,Y,ACTIVE,2025-10-01 13:28:00,2025-10-01 13:28:00
500001094,400000547,BILL_TO,Y,ACTIVE,2026-01-22 10:17:00,2026-01-22 10:17:00
500001095,400000547,SHIP_TO,Y,ACTIVE,2026-01-22 10:17:00,2026-01-22 10:17:00
500001096,400000548,BILL_TO,Y,ACTIVE,2025-09-15 11:10:00,2025-09-15 11:10:00
500001097,400000548,SHIP_TO,Y,ACTIVE,2025-09-15 11:10:00,2025-09-15 11:10:00
500001098,400000549,BILL_TO,Y,ACTIVE,2026-03-25 11:57:00,2026-03-25 11:57:00
500001099,400000549,SHIP_TO,Y,ACTIVE,2026-03-25 11:57:00,2026-03-25 11:57:00
500001100,400000550,BILL_TO,Y,ACTIVE,2024-07-06 07:32:00,2024-07-06 07:32:00
500001101,400000550,SHIP_TO,Y,ACTIVE,2024-07-06 07:32:00,2024-07-06 07:32:00
500001102,400000551,BILL_TO,Y,ACTIVE,2024-06-14 13:43:00,2024-06-14 13:43:00
500001103,400000551,SHIP_TO,Y,ACTIVE,2024-06-14 13:43:00,2024-06-14 13:43:00
500001104,400000552,BILL_TO,Y,ACTIVE,2023-12-15 14:16:00,2023-12-15 14:16:00
500001105,400000552,SHIP_TO,Y,ACTIVE,2023-12-15 14:16:00,2023-12-15 14:16:00
500001106,400000553,BILL_TO,Y,ACTIVE,2025-01-17 11:09:00,2025-01-17 11:09:00
500001107,400000553,SHIP_TO,Y,ACTIVE,2025-01-17 11:09:00,2025-01-17 11:09:00
500001108,400000554,BILL_TO,Y,ACTIVE,2024-01-03 07:06:00,2024-01-03 07:06:00
500001109,400000554,SHIP_TO,Y,ACTIVE,2024-01-03 07:06:00,2024-01-03 07:06:00
500001110,400000555,BILL_TO,Y,ACTIVE,2026-03-24 04:07:00,2026-03-24 04:07:00
500001111,400000555,SHIP_TO,Y,ACTIVE,2026-03-24 04:07:00,2026-03-24 04:07:00
500001112,400000556,BILL_TO,Y,ACTIVE,2026-03-04 06:22:00,2026-03-04 06:22:00
500001113,400000556,SHIP_TO,Y,ACTIVE,2026-03-04 06:22:00,2026-03-04 06:22:00
500001114,400000557,BILL_TO,Y,ACTIVE,2023-10-24 00:06:00,2023-10-24 00:06:00
500001115,400000557,SHIP_TO,Y,ACTIVE,2023-10-24 00:06:00,2023-10-24 00:06:00
500001116,400000558,BILL_TO,Y,ACTIVE,2025-01-29 17:47:00,2025-01-29 17:47:00
500001117,400000558,SHIP_TO,Y,ACTIVE,2025-01-29 17:47:00,2025-01-29 17:47:00
500001118,400000559,BILL_TO,Y,ACTIVE,2026-03-14 15:14:00,2026-03-14 15:14:00
500001119,400000559,SHIP_TO,Y,ACTIVE,2026-03-14 15:14:00,2026-03-14 15:14:00
500001120,400000560,BILL_TO,Y,ACTIVE,2025-10-26 00:09:00,2025-10-26 00:09:00
500001121,400000560,SHIP_TO,Y,ACTIVE,2025-10-26 00:09:00,2025-10-26 00:09:00
500001122,400000561,BILL_TO,Y,ACTIVE,2026-02-11 06:36:00,2026-02-11 06:36:00
500001123,400000561,SHIP_TO,Y,ACTIVE,2026-02-11 06:36:00,2026-02-11 06:36:00
500001124,400000562,BILL_TO,Y,ACTIVE,2025-11-19 13:18:00,2025-11-19 13:18:00
500001125,400000562,SHIP_TO,Y,ACTIVE,2025-11-19 13:18:00,2025-11-19 13:18:00
500001126,400000563,BILL_TO,Y,ACTIVE,2025-05-26 13:15:00,2025-05-26 13:15:00
500001127,400000563,SHIP_TO,Y,ACTIVE,2025-05-26 13:15:00,2025-05-26 13:15:00
500001128,400000564,BILL_TO,Y,ACTIVE,2024-08-22 08:30:00,2024-08-22 08:30:00
500001129,400000564,SHIP_TO,Y,ACTIVE,2024-08-22 08:30:00,2024-08-22 08:30:00
500001130,400000565,BILL_TO,Y,ACTIVE,2024-05-15 13:12:00,2024-05-15 13:12:00
500001131,400000565,SHIP_TO,Y,ACTIVE,2024-05-15 13:12:00,2024-05-15 13:12:00
500001132,400000566,BILL_TO,Y,ACTIVE,2024-10-23 17:51:00,2024-10-23 17:51:00
500001133,400000566,SHIP_TO,Y,ACTIVE,2024-10-23 17:51:00,2024-10-23 17:51:00
500001134,400000567,BILL_TO,Y,ACTIVE,2023-11-02 04:46:00,2023-11-02 04:46:00
500001135,400000567,SHIP_TO,Y,ACTIVE,2023-11-02 04:46:00,2023-11-02 04:46:00
500001136,400000568,BILL_TO,Y,ACTIVE,2024-07-11 04:56:00,2024-07-11 04:56:00
500001137,400000568,SHIP_TO,Y,ACTIVE,2024-07-11 04:56:00,2024-07-11 04:56:00
500001138,400000569,BILL_TO,Y,ACTIVE,2025-11-05 02:43:00,2025-11-05 02:43:00
500001139,400000569,SHIP_TO,Y,ACTIVE,2025-11-05 02:43:00,2025-11-05 02:43:00
500001140,400000570,BILL_TO,Y,ACTIVE,2025-07-12 20:20:00,2025-07-12 20:20:00
500001141,400000570,SHIP_TO,Y,ACTIVE,2025-07-12 20:20:00,2025-07-12 20:20:00
500001142,400000571,BILL_TO,Y,ACTIVE,2024-06-13 07:39:00,2024-06-13 07:39:00
500001143,400000571,SHIP_TO,Y,ACTIVE,2024-06-13 07:39:00,2024-06-13 07:39:00
500001144,400000572,BILL_TO,Y,ACTIVE,2024-01-08 03:54:00,2024-01-08 03:54:00
500001145,400000572,SHIP_TO,Y,ACTIVE,2024-01-08 03:54:00,2024-01-08 03:54:00
500001146,400000573,BILL_TO,Y,ACTIVE,2025-09-26 23:20:00,2025-09-26 23:20:00
500001147,400000573,SHIP_TO,Y,ACTIVE,2025-09-26 23:20:00,2025-09-26 23:20:00
500001148,400000574,BILL_TO,Y,ACTIVE,2023-10-28 06:19:00,2023-10-28 06:19:00
500001149,400000574,SHIP_TO,Y,ACTIVE,2023-10-28 06:19:00,2023-10-28 06:19:00
500001150,400000575,BILL_TO,Y,ACTIVE,2025-09-04 15:06:00,2025-09-04 15:06:00
500001151,400000575,SHIP_TO,Y,ACTIVE,2025-09-04 15:06:00,2025-09-04 15:06:00
500001152,400000576,BILL_TO,Y,ACTIVE,2024-07-26 02:35:00,2024-07-26 02:35:00
500001153,400000576,SHIP_TO,Y,ACTIVE,2024-07-26 02:35:00,2024-07-26 02:35:00
500001154,400000577,BILL_TO,Y,ACTIVE,2026-03-04 08:46:00,2026-03-04 08:46:00
500001155,400000577,SHIP_TO,Y,ACTIVE,2026-03-04 08:46:00,2026-03-04 08:46:00
500001156,400000578,BILL_TO,Y,ACTIVE,2025-02-27 00:44:00,2025-02-27 00:44:00
500001157,400000578,SHIP_TO,Y,ACTIVE,2025-02-27 00:44:00,2025-02-27 00:44:00
500001158,400000579,BILL_TO,Y,ACTIVE,2025-12-13 04:46:00,2025-12-13 04:46:00
500001159,400000579,SHIP_TO,Y,ACTIVE,2025-12-13 04:46:00,2025-12-13 04:46:00
500001160,400000580,BILL_TO,Y,ACTIVE,2025-04-02 21:14:00,2025-04-02 21:14:00
500001161,400000580,SHIP_TO,Y,ACTIVE,2025-04-02 21:14:00,2025-04-02 21:14:00
500001162,400000581,BILL_TO,Y,ACTIVE,2024-05-02 05:40:00,2024-05-02 05:40:00
500001163,400000581,SHIP_TO,Y,ACTIVE,2024-05-02 05:40:00,2024-05-02 05:40:00
500001164,400000582,BILL_TO,Y,ACTIVE,2024-08-20 01:17:00,2024-08-20 01:17:00
500001165,400000582,SHIP_TO,Y,ACTIVE,2024-08-20 01:17:00,2024-08-20 01:17:00
500001166,400000583,BILL_TO,Y,ACTIVE,2024-10-10 15:59:00,2024-10-10 15:59:00
500001167,400000583,SHIP_TO,Y,ACTIVE,2024-10-10 15:59:00,2024-10-10 15:59:00
500001168,400000584,BILL_TO,Y,ACTIVE,2025-04-11 20:05:00,2025-04-11 20:05:00
500001169,400000584,SHIP_TO,Y,ACTIVE,2025-04-11 20:05:00,2025-04-11 20:05:00
500001170,400000585,BILL_TO,Y,ACTIVE,2024-11-06 17:22:00,2024-11-06 17:22:00
500001171,400000585,SHIP_TO,Y,ACTIVE,2024-11-06 17:22:00,2024-11-06 17:22:00
500001172,400000586,BILL_TO,Y,ACTIVE,2025-12-27 02:19:00,2025-12-27 02:19:00
500001173,400000586,SHIP_TO,Y,ACTIVE,2025-12-27 02:19:00,2025-12-27 02:19:00
500001174,400000587,BILL_TO,Y,ACTIVE,2024-01-15 14:11:00,2024-01-15 14:11:00
500001175,400000587,SHIP_TO,Y,ACTIVE,2024-01-15 14:11:00,2024-01-15 14:11:00
500001176,400000588,BILL_TO,Y,ACTIVE,2024-10-10 18:28:00,2024-10-10 18:28:00
500001177,400000588,SHIP_TO,Y,ACTIVE,2024-10-10 18:28:00,2024-10-10 18:28:00
500001178,400000589,BILL_TO,Y,ACTIVE,2024-05-24 13:49:00,2024-05-24 13:49:00
500001179,400000589,SHIP_TO,Y,ACTIVE,2024-05-24 13:49:00,2024-05-24 13:49:00
500001180,400000590,BILL_TO,Y,ACTIVE,2025-09-17 08:44:00,2025-09-17 08:44:00
500001181,400000590,SHIP_TO,Y,ACTIVE,2025-09-17 08:44:00,2025-09-17 08:44:00
500001182,400000591,BILL_TO,Y,ACTIVE,2025-06-10 14:06:00,2025-06-10 14:06:00
500001183,400000591,SHIP_TO,Y,ACTIVE,2025-06-10 14:06:00,2025-06-10 14:06:00
500001184,400000592,BILL_TO,Y,ACTIVE,2024-07-08 12:32:00,2024-07-08 12:32:00
500001185,400000592,SHIP_TO,Y,ACTIVE,2024-07-08 12:32:00,2024-07-08 12:32:00
500001186,400000593,BILL_TO,Y,ACTIVE,2024-10-29 21:46:00,2024-10-29 21:46:00
500001187,400000593,SHIP_TO,Y,ACTIVE,2024-10-29 21:46:00,2024-10-29 21:46:00
500001188,400000594,BILL_TO,Y,ACTIVE,2025-10-08 00:01:00,2025-10-08 00:01:00
500001189,400000594,SHIP_TO,Y,ACTIVE,2025-10-08 00:01:00,2025-10-08 00:01:00
500001190,400000595,BILL_TO,Y,ACTIVE,2024-07-08 11:32:00,2024-07-08 11:32:00
500001191,400000595,SHIP_TO,Y,ACTIVE,2024-07-08 11:32:00,2024-07-08 11:32:00
500001192,400000596,BILL_TO,Y,ACTIVE,2024-12-15 10:15:00,2024-12-15 10:15:00
500001193,400000596,SHIP_TO,Y,ACTIVE,2024-12-15 10:15:00,2024-12-15 10:15:00
500001194,400000597,BILL_TO,Y,ACTIVE,2024-03-31 17:24:00,2024-03-31 17:24:00
500001195,400000597,SHIP_TO,Y,ACTIVE,2024-03-31 17:24:00,2024-03-31 17:24:00
500001196,400000598,BILL_TO,Y,ACTIVE,2024-10-17 10:49:00,2024-10-17 10:49:00
500001197,400000598,SHIP_TO,Y,ACTIVE,2024-10-17 10:49:00,2024-10-17 10:49:00
500001198,400000599,BILL_TO,Y,ACTIVE,2024-07-11 07:13:00,2024-07-11 07:13:00
500001199,400000599,SHIP_TO,Y,ACTIVE,2024-07-11 07:13:00,2024-07-11 07:13:00
500001200,400000600,BILL_TO,Y,ACTIVE,2024-04-09 18:42:00,2024-04-09 18:42:00
500001201,400000600,SHIP_TO,Y,ACTIVE,2024-04-09 18:42:00,2024-04-09 18:42:00
500001202,400000601,BILL_TO,Y,ACTIVE,2024-12-01 11:30:00,2024-12-01 11:30:00
500001203,400000601,SHIP_TO,Y,ACTIVE,2024-12-01 11:30:00,2024-12-01 11:30:00
500001204,400000602,BILL_TO,Y,ACTIVE,2025-12-07 02:48:00,2025-12-07 02:48:00
500001205,400000602,SHIP_TO,Y,ACTIVE,2025-12-07 02:48:00,2025-12-07 02:48:00
500001206,400000603,BILL_TO,Y,ACTIVE,2026-02-05 03:45:00,2026-02-05 03:45:00
500001207,400000603,SHIP_TO,Y,ACTIVE,2026-02-05 03:45:00,2026-02-05 03:45:00
500001208,400000604,BILL_TO,Y,ACTIVE,2024-05-11 15:16:00,2024-05-11 15:16:00
500001209,400000604,SHIP_TO,Y,ACTIVE,2024-05-11 15:16:00,2024-05-11 15:16:00
500001210,400000605,BILL_TO,Y,ACTIVE,2025-09-30 12:56:00,2025-09-30 12:56:00
500001211,400000605,SHIP_TO,Y,ACTIVE,2025-09-30 12:56:00,2025-09-30 12:56:00
500001212,400000606,BILL_TO,Y,ACTIVE,2024-03-25 22:00:00,2024-03-25 22:00:00
500001213,400000606,SHIP_TO,Y,ACTIVE,2024-03-25 22:00:00,2024-03-25 22:00:00
500001214,400000607,BILL_TO,Y,ACTIVE,2026-01-08 18:48:00,2026-01-08 18:48:00
500001215,400000607,SHIP_TO,Y,ACTIVE,2026-01-08 18:48:00,2026-01-08 18:48:00
500001216,400000608,BILL_TO,Y,ACTIVE,2024-03-07 16:27:00,2024-03-07 16:27:00
500001217,400000608,SHIP_TO,Y,ACTIVE,2024-03-07 16:27:00,2024-03-07 16:27:00
500001218,400000609,BILL_TO,Y,ACTIVE,2024-03-16 13:32:00,2024-03-16 13:32:00
500001219,400000609,SHIP_TO,Y,ACTIVE,2024-03-16 13:32:00,2024-03-16 13:32:00
500001220,400000610,BILL_TO,Y,ACTIVE,2024-02-21 11:34:00,2024-02-21 11:34:00
500001221,400000610,SHIP_TO,Y,ACTIVE,2024-02-21 11:34:00,2024-02-21 11:34:00
500001222,400000611,BILL_TO,Y,ACTIVE,2024-11-06 11:50:00,2024-11-06 11:50:00
500001223,400000611,SHIP_TO,Y,ACTIVE,2024-11-06 11:50:00,2024-11-06 11:50:00
500001224,400000612,BILL_TO,Y,ACTIVE,2025-01-28 09:00:00,2025-01-28 09:00:00
500001225,400000612,SHIP_TO,Y,ACTIVE,2025-01-28 09:00:00,2025-01-28 09:00:00
500001226,400000613,BILL_TO,Y,ACTIVE,2024-04-25 16:02:00,2024-04-25 16:02:00
500001227,400000613,SHIP_TO,Y,ACTIVE,2024-04-25 16:02:00,2024-04-25 16:02:00
500001228,400000614,BILL_TO,Y,ACTIVE,2025-03-02 19:21:00,2025-03-02 19:21:00
500001229,400000614,SHIP_TO,Y,ACTIVE,2025-03-02 19:21:00,2025-03-02 19:21:00
500001230,400000615,BILL_TO,Y,ACTIVE,2024-11-21 06:51:00,2024-11-21 06:51:00
500001231,400000615,SHIP_TO,Y,ACTIVE,2024-11-21 06:51:00,2024-11-21 06:51:00
500001232,400000616,BILL_TO,Y,ACTIVE,2025-09-02 19:42:00,2025-09-02 19:42:00
500001233,400000616,SHIP_TO,Y,ACTIVE,2025-09-02 19:42:00,2025-09-02 19:42:00
500001234,400000617,BILL_TO,Y,ACTIVE,2025-05-04 23:53:00,2025-05-04 23:53:00
500001235,400000617,SHIP_TO,Y,ACTIVE,2025-05-04 23:53:00,2025-05-04 23:53:00
500001236,400000618,BILL_TO,Y,ACTIVE,2024-03-30 19:29:00,2024-03-30 19:29:00
500001237,400000618,SHIP_TO,Y,ACTIVE,2024-03-30 19:29:00,2024-03-30 19:29:00
500001238,400000619,BILL_TO,Y,ACTIVE,2024-09-15 21:08:00,2024-09-15 21:08:00
500001239,400000619,SHIP_TO,Y,ACTIVE,2024-09-15 21:08:00,2024-09-15 21:08:00
500001240,400000620,BILL_TO,Y,ACTIVE,2024-02-15 03:18:00,2024-02-15 03:18:00
500001241,400000620,SHIP_TO,Y,ACTIVE,2024-02-15 03:18:00,2024-02-15 03:18:00
500001242,400000621,BILL_TO,Y,ACTIVE,2024-09-27 23:02:00,2024-09-27 23:02:00
500001243,400000621,SHIP_TO,Y,ACTIVE,2024-09-27 23:02:00,2024-09-27 23:02:00
500001244,400000622,BILL_TO,Y,ACTIVE,2025-12-05 22:36:00,2025-12-05 22:36:00
500001245,400000622,SHIP_TO,Y,ACTIVE,2025-12-05 22:36:00,2025-12-05 22:36:00
500001246,400000623,BILL_TO,Y,ACTIVE,2023-10-31 13:47:00,2023-10-31 13:47:00
500001247,400000623,SHIP_TO,Y,ACTIVE,2023-10-31 13:47:00,2023-10-31 13:47:00
500001248,400000624,BILL_TO,Y,ACTIVE,2025-03-05 00:24:00,2025-03-05 00:24:00
500001249,400000624,SHIP_TO,Y,ACTIVE,2025-03-05 00:24:00,2025-03-05 00:24:00
500001250,400000625,BILL_TO,Y,ACTIVE,2025-10-03 23:53:00,2025-10-03 23:53:00
500001251,400000625,SHIP_TO,Y,ACTIVE,2025-10-03 23:53:00,2025-10-03 23:53:00
500001252,400000626,BILL_TO,Y,ACTIVE,2024-08-17 22:18:00,2024-08-17 22:18:00
500001253,400000626,SHIP_TO,Y,ACTIVE,2024-08-17 22:18:00,2024-08-17 22:18:00
500001254,400000627,BILL_TO,Y,ACTIVE,2025-12-30 04:37:00,2025-12-30 04:37:00
500001255,400000627,SHIP_TO,Y,ACTIVE,2025-12-30 04:37:00,2025-12-30 04:37:00
500001256,400000628,BILL_TO,Y,ACTIVE,2026-01-01 04:44:00,2026-01-01 04:44:00
500001257,400000628,SHIP_TO,Y,ACTIVE,2026-01-01 04:44:00,2026-01-01 04:44:00
500001258,400000629,BILL_TO,Y,ACTIVE,2024-11-02 06:58:00,2024-11-02 06:58:00
500001259,400000629,SHIP_TO,Y,ACTIVE,2024-11-02 06:58:00,2024-11-02 06:58:00
500001260,400000630,BILL_TO,Y,ACTIVE,2024-06-09 09:51:00,2024-06-09 09:51:00
500001261,400000630,SHIP_TO,Y,ACTIVE,2024-06-09 09:51:00,2024-06-09 09:51:00
500001262,400000631,BILL_TO,Y,ACTIVE,2023-12-04 02:56:00,2023-12-04 02:56:00
500001263,400000631,SHIP_TO,Y,ACTIVE,2023-12-04 02:56:00,2023-12-04 02:56:00
500001264,400000632,BILL_TO,Y,ACTIVE,2026-02-27 15:16:00,2026-02-27 15:16:00
500001265,400000632,SHIP_TO,Y,ACTIVE,2026-02-27 15:16:00,2026-02-27 15:16:00
500001266,400000633,BILL_TO,Y,ACTIVE,2024-02-22 13:45:00,2024-02-22 13:45:00
500001267,400000633,SHIP_TO,Y,ACTIVE,2024-02-22 13:45:00,2024-02-22 13:45:00
500001268,400000634,BILL_TO,Y,ACTIVE,2024-05-30 00:57:00,2024-05-30 00:57:00
500001269,400000634,SHIP_TO,Y,ACTIVE,2024-05-30 00:57:00,2024-05-30 00:57:00
500001270,400000635,BILL_TO,Y,ACTIVE,2026-02-14 14:49:00,2026-02-14 14:49:00
500001271,400000635,SHIP_TO,Y,ACTIVE,2026-02-14 14:49:00,2026-02-14 14:49:00
500001272,400000636,BILL_TO,Y,ACTIVE,2025-12-12 10:30:00,2025-12-12 10:30:00
500001273,400000636,SHIP_TO,Y,ACTIVE,2025-12-12 10:30:00,2025-12-12 10:30:00
500001274,400000637,BILL_TO,Y,ACTIVE,2024-09-17 12:25:00,2024-09-17 12:25:00
500001275,400000637,SHIP_TO,Y,ACTIVE,2024-09-17 12:25:00,2024-09-17 12:25:00
500001276,400000638,BILL_TO,Y,ACTIVE,2025-11-10 13:02:00,2025-11-10 13:02:00
500001277,400000638,SHIP_TO,Y,ACTIVE,2025-11-10 13:02:00,2025-11-10 13:02:00
500001278,400000639,BILL_TO,Y,ACTIVE,2025-07-21 03:12:00,2025-07-21 03:12:00
500001279,400000639,SHIP_TO,Y,ACTIVE,2025-07-21 03:12:00,2025-07-21 03:12:00
500001280,400000640,BILL_TO,Y,ACTIVE,2024-10-13 14:29:00,2024-10-13 14:29:00
500001281,400000640,SHIP_TO,Y,ACTIVE,2024-10-13 14:29:00,2024-10-13 14:29:00
500001282,400000641,BILL_TO,Y,ACTIVE,2023-10-20 01:23:00,2023-10-20 01:23:00
500001283,400000641,SHIP_TO,Y,ACTIVE,2023-10-20 01:23:00,2023-10-20 01:23:00
500001284,400000642,BILL_TO,Y,ACTIVE,2025-09-15 13:27:00,2025-09-15 13:27:00
500001285,400000642,SHIP_TO,Y,ACTIVE,2025-09-15 13:27:00,2025-09-15 13:27:00
500001286,400000643,BILL_TO,Y,ACTIVE,2024-03-20 14:20:00,2024-03-20 14:20:00
500001287,400000643,SHIP_TO,Y,ACTIVE,2024-03-20 14:20:00,2024-03-20 14:20:00
500001288,400000644,BILL_TO,Y,ACTIVE,2025-09-18 15:01:00,2025-09-18 15:01:00
500001289,400000644,SHIP_TO,Y,ACTIVE,2025-09-18 15:01:00,2025-09-18 15:01:00
500001290,400000645,BILL_TO,Y,ACTIVE,2024-09-15 06:43:00,2024-09-15 06:43:00
500001291,400000645,SHIP_TO,Y,ACTIVE,2024-09-15 06:43:00,2024-09-15 06:43:00
500001292,400000646,BILL_TO,Y,ACTIVE,2025-10-26 23:25:00,2025-10-26 23:25:00
500001293,400000646,SHIP_TO,Y,ACTIVE,2025-10-26 23:25:00,2025-10-26 23:25:00
500001294,400000647,BILL_TO,Y,ACTIVE,2025-10-12 18:02:00,2025-10-12 18:02:00
500001295,400000647,SHIP_TO,Y,ACTIVE,2025-10-12 18:02:00,2025-10-12 18:02:00
500001296,400000648,BILL_TO,Y,ACTIVE,2024-02-06 15:47:00,2024-02-06 15:47:00
500001297,400000648,SHIP_TO,Y,ACTIVE,2024-02-06 15:47:00,2024-02-06 15:47:00
500001298,400000649,BILL_TO,Y,ACTIVE,2025-05-13 12:35:00,2025-05-13 12:35:00
500001299,400000649,SHIP_TO,Y,ACTIVE,2025-05-13 12:35:00,2025-05-13 12:35:00
500001300,400000650,BILL_TO,Y,ACTIVE,2025-12-29 10:44:00,2025-12-29 10:44:00
500001301,400000650,SHIP_TO,Y,ACTIVE,2025-12-29 10:44:00,2025-12-29 10:44:00
500001302,400000651,BILL_TO,Y,ACTIVE,2024-04-17 06:57:00,2024-04-17 06:57:00
500001303,400000651,SHIP_TO,Y,ACTIVE,2024-04-17 06:57:00,2024-04-17 06:57:00
500001304,400000652,BILL_TO,Y,ACTIVE,2025-10-10 16:59:00,2025-10-10 16:59:00
500001305,400000652,SHIP_TO,Y,ACTIVE,2025-10-10 16:59:00,2025-10-10 16:59:00
500001306,400000653,BILL_TO,Y,ACTIVE,2026-01-31 11:52:00,2026-01-31 11:52:00
500001307,400000653,SHIP_TO,Y,ACTIVE,2026-01-31 11:52:00,2026-01-31 11:52:00
500001308,400000654,BILL_TO,Y,ACTIVE,2024-12-14 07:09:00,2024-12-14 07:09:00
500001309,400000654,SHIP_TO,Y,ACTIVE,2024-12-14 07:09:00,2024-12-14 07:09:00
500001310,400000655,BILL_TO,Y,ACTIVE,2025-03-19 14:53:00,2025-03-19 14:53:00
500001311,400000655,SHIP_TO,Y,ACTIVE,2025-03-19 14:53:00,2025-03-19 14:53:00
500001312,400000656,BILL_TO,Y,ACTIVE,2025-02-15 09:15:00,2025-02-15 09:15:00
500001313,400000656,SHIP_TO,Y,ACTIVE,2025-02-15 09:15:00,2025-02-15 09:15:00
500001314,400000657,BILL_TO,Y,ACTIVE,2024-11-25 21:38:00,2024-11-25 21:38:00
500001315,400000657,SHIP_TO,Y,ACTIVE,2024-11-25 21:38:00,2024-11-25 21:38:00
500001316,400000658,BILL_TO,Y,ACTIVE,2025-06-12 12:57:00,2025-06-12 12:57:00
500001317,400000658,SHIP_TO,Y,ACTIVE,2025-06-12 12:57:00,2025-06-12 12:57:00
500001318,400000659,BILL_TO,Y,ACTIVE,2025-12-25 04:36:00,2025-12-25 04:36:00
500001319,400000659,SHIP_TO,Y,ACTIVE,2025-12-25 04:36:00,2025-12-25 04:36:00
500001320,400000660,BILL_TO,Y,ACTIVE,2024-01-15 21:46:00,2024-01-15 21:46:00
500001321,400000660,SHIP_TO,Y,ACTIVE,2024-01-15 21:46:00,2024-01-15 21:46:00
500001322,400000661,BILL_TO,Y,ACTIVE,2024-01-24 16:46:00,2024-01-24 16:46:00
500001323,400000661,SHIP_TO,Y,ACTIVE,2024-01-24 16:46:00,2024-01-24 16:46:00
500001324,400000662,BILL_TO,Y,ACTIVE,2024-04-15 06:28:00,2024-04-15 06:28:00
500001325,400000662,SHIP_TO,Y,ACTIVE,2024-04-15 06:28:00,2024-04-15 06:28:00
500001326,400000663,BILL_TO,Y,ACTIVE,2025-11-29 14:45:00,2025-11-29 14:45:00
500001327,400000663,SHIP_TO,Y,ACTIVE,2025-11-29 14:45:00,2025-11-29 14:45:00
500001328,400000664,BILL_TO,Y,ACTIVE,2024-01-08 01:19:00,2024-01-08 01:19:00
500001329,400000664,SHIP_TO,Y,ACTIVE,2024-01-08 01:19:00,2024-01-08 01:19:00
500001330,400000665,BILL_TO,Y,ACTIVE,2024-01-12 18:03:00,2024-01-12 18:03:00
500001331,400000665,SHIP_TO,Y,ACTIVE,2024-01-12 18:03:00,2024-01-12 18:03:00
500001332,400000666,BILL_TO,Y,ACTIVE,2024-05-19 18:16:00,2024-05-19 18:16:00
500001333,400000666,SHIP_TO,Y,ACTIVE,2024-05-19 18:16:00,2024-05-19 18:16:00
500001334,400000667,BILL_TO,Y,ACTIVE,2025-10-30 20:32:00,2025-10-30 20:32:00
500001335,400000667,SHIP_TO,Y,ACTIVE,2025-10-30 20:32:00,2025-10-30 20:32:00
500001336,400000668,BILL_TO,Y,ACTIVE,2026-02-26 15:36:00,2026-02-26 15:36:00
500001337,400000668,SHIP_TO,Y,ACTIVE,2026-02-26 15:36:00,2026-02-26 15:36:00
500001338,400000669,BILL_TO,Y,ACTIVE,2025-10-30 22:04:00,2025-10-30 22:04:00
500001339,400000669,SHIP_TO,Y,ACTIVE,2025-10-30 22:04:00,2025-10-30 22:04:00
500001340,400000670,BILL_TO,Y,ACTIVE,2024-10-05 05:21:00,2024-10-05 05:21:00
500001341,400000670,SHIP_TO,Y,ACTIVE,2024-10-05 05:21:00,2024-10-05 05:21:00
500001342,400000671,BILL_TO,Y,ACTIVE,2023-11-27 05:46:00,2023-11-27 05:46:00
500001343,400000671,SHIP_TO,Y,ACTIVE,2023-11-27 05:46:00,2023-11-27 05:46:00
500001344,400000672,BILL_TO,Y,ACTIVE,2023-10-23 00:10:00,2023-10-23 00:10:00
500001345,400000672,SHIP_TO,Y,ACTIVE,2023-10-23 00:10:00,2023-10-23 00:10:00
500001346,400000673,BILL_TO,Y,ACTIVE,2024-06-06 16:30:00,2024-06-06 16:30:00
500001347,400000673,SHIP_TO,Y,ACTIVE,2024-06-06 16:30:00,2024-06-06 16:30:00
500001348,400000674,BILL_TO,Y,ACTIVE,2024-02-01 15:49:00,2024-02-01 15:49:00
500001349,400000674,SHIP_TO,Y,ACTIVE,2024-02-01 15:49:00,2024-02-01 15:49:00
500001350,400000675,BILL_TO,Y,ACTIVE,2023-12-28 21:56:00,2023-12-28 21:56:00
500001351,400000675,SHIP_TO,Y,ACTIVE,2023-12-28 21:56:00,2023-12-28 21:56:00
500001352,400000676,BILL_TO,Y,ACTIVE,2023-11-27 02:01:00,2023-11-27 02:01:00
500001353,400000676,SHIP_TO,Y,ACTIVE,2023-11-27 02:01:00,2023-11-27 02:01:00
500001354,400000677,BILL_TO,Y,ACTIVE,2024-07-30 07:25:00,2024-07-30 07:25:00
500001355,400000677,SHIP_TO,Y,ACTIVE,2024-07-30 07:25:00,2024-07-30 07:25:00
