delivery_detail_id,source_header_id,source_line_id,inventory_item_id,requested_quantity,shipped_quantity,released_status,actual_shipment_date,delivery_date,ship_from_org_id,ship_to_location_id,created_date,last_update_date
1100000154,900000077,1000000164,89559,17.1,17.1,SHIPPED,2026-03-04 18:10:00,2026-03-09 18:10:00,3,200000566,2026-03-01 18:10:00,2026-03-01 18:10:00
1100000155,900000078,1000000165,90392,10.66,10.66,SHIPPED,2024-07-11 12:33:00,2024-07-13 12:33:00,5,200000338,2024-06-26 12:33:00,2024-06-26 12:33:00
1100000156,900000078,1000000166,87539,5.52,5.52,SHIPPED,2024-07-11 12:33:00,2024-07-16 12:33:00,1,200000338,2024-06-26 12:33:00,2024-06-26 12:33:00
1100000157,900000079,1000000167,70240,14.65,14.65,SHIPPED,2025-07-21 07:23:00,2025-07-23 07:23:00,5,200000125,2025-07-11 07:23:00,2025-07-11 07:23:00
1100000158,900000080,1000000168,59807,17.43,17.43,SHIPPED,2025-08-30 19:18:00,2025-09-04 19:18:00,2,200000747,2025-08-16 19:18:00,2025-08-16 19:18:00
1100000159,900000081,1000000169,93773,10.77,10.77,SHIPPED,2025-09-03 19:45:00,2025-09-08 19:45:00,4,200000540,2025-08-19 19:45:00,2025-08-19 19:45:00
1100000160,900000082,1000000170,21401,7.27,7.27,SHIPPED,2025-09-23 21:30:00,2025-09-25 21:30:00,1,200000652,2025-09-06 21:30:00,2025-09-06 21:30:00
1100000161,900000083,1000000171,79387,15.79,15.79,SHIPPED,2025-07-02 04:34:00,2025-07-07 04:34:00,5,200000230,2025-06-29 04:34:00,2025-06-29 04:34:00
1100000162,900000084,1000000172,60013,10.96,10.96,SHIPPED,2025-05-10 05:30:00,2025-05-12 05:30:00,4,200000088,2025-04-29 05:30:00,2025-04-29 05:30:00
1100000163,900000084,1000000173,93069,1.93,1.93,SHIPPED,2025-05-08 05:30:00,2025-05-11 05:30:00,5,200000088,2025-04-29 05:30:00,2025-04-29 05:30:00
1100000164,900000084,1000000174,53731,6.22,6.22,SHIPPED,2025-05-12 05:30:00,2025-05-15 05:30:00,2,200000088,2025-04-29 05:30:00,2025-04-29 05:30:00
1100000165,900000084,1000000175,55340,15.21,15.21,SHIPPED,2025-05-03 05:30:00,2025-05-08 05:30:00,3,200000088,2025-04-29 05:30:00,2025-04-29 05:30:00
1100000166,900000085,1000000176,60630,10.45,10.45,SHIPPED,2025-04-08 13:14:00,2025-04-13 13:14:00,2,200000088,2025-03-30 13:14:00,2025-03-30 13:14:00
1100000167,900000086,1000000177,89169,8.12,8.12,SHIPPED,2024-09-08 01:24:00,2024-09-11 01:24:00,2,200000916,2024-08-31 01:24:00,2024-08-31 01:24:00
1100000168,900000086,1000000178,98206,4.91,4.91,SHIPPED,2024-09-13 01:24:00,2024-09-15 01:24:00,2,200000916,2024-08-31 01:24:00,2024-08-31 01:24:00
1100000169,900000087,1000000179,55321,17.31,17.31,SHIPPED,2025-10-13 19:14:00,2025-10-16 19:14:00,2,200000578,2025-10-03 19:14:00,2025-10-03 19:14:00
1100000170,900000087,1000000180,53650,12.28,12.28,SHIPPED,2025-10-08 19:14:00,2025-10-13 19:14:00,3,200000578,2025-10-03 19:14:00,2025-10-03 19:14:00
1100000171,900000088,1000000181,41167,17.64,17.64,SHIPPED,2024-06-09 00:20:00,2024-06-14 00:20:00,2,200000277,2024-06-05 00:20:00,2024-06-05 00:20:00
1100000172,900000089,1000000182,12391,8.8,8.8,SHIPPED,2025-02-15 22:51:00,2025-02-20 22:51:00,4,200000419,2025-02-11 22:51:00,2025-02-11 22:51:00
1100000173,900000089,1000000183,74579,5.78,3.65,SHIPPED,2025-02-17 22:51:00,2025-02-22 22:51:00,5,200000419,2025-02-11 22:51:00,2025-02-11 22:51:00
1100000174,900000090,1000000184,30459,14.31,14.31,SHIPPED,2025-03-09 09:24:00,2025-03-14 09:24:00,1,200000037,2025-03-03 09:24:00,2025-03-03 09:24:00
1100000175,900000091,1000000185,21190,10.29,10.29,SHIPPED,2025-08-04 12:04:00,2025-08-06 12:04:00,2,200000499,2025-07-28 12:04:00,2025-07-28 12:04:00
1100000176,900000091,1000000186,45665,5.38,5.38,SHIPPED,2025-08-09 12:04:00,2025-08-13 12:04:00,2,200000499,2025-07-28 12:04:00,2025-07-28 12:04:00
1100000177,900000092,1000000187,13301,16.29,16.29,SHIPPED,2024-05-26 23:18:00,2024-05-27 23:18:00,5,200000997,2024-05-16 23:18:00,2024-05-16 23:18:00
1100000178,900000092,1000000188,44657,19.51,19.51,SHIPPED,2024-05-19 23:18:00,2024-05-23 23:18:00,1,200000997,2024-05-16 23:18:00,2024-05-16 23:18:00
1100000179,900000093,1000000189,24336,4.44,4.44,SHIPPED,2025-05-21 09:44:00,2025-05-23 09:44:00,5,200000777,2025-05-08 09:44:00,2025-05-08 09:44:00
1100000180,900000093,1000000190,69001,16.15,7.25,SHIPPED,2025-05-13 09:44:00,2025-05-17 09:44:00,2,200000777,2025-05-08 09:44:00,2025-05-08 09:44:00
1100000181,900000093,1000000191,94943,19.36,19.36,SHIPPED,2025-05-18 09:44:00,2025-05-19 09:44:00,5,200000777,2025-05-08 09:44:00,2025-05-08 09:44:00
1100000182,900000093,1000000192,80393,2.91,2.91,SHIPPED,2025-05-21 09:44:00,2025-05-25 09:44:00,3,200000777,2025-05-08 09:44:00,2025-05-08 09:44:00
1100000183,900000094,1000000193,49295,10.48,10.48,SHIPPED,2025-01-27 03:30:00,2025-01-29 03:30:00,1,200000495,2025-01-23 03:30:00,2025-01-23 03:30:00
1100000184,900000095,1000000194,12027,18.32,18.32,SHIPPED,2025-02-16 22:40:00,2025-02-18 22:40:00,2,200000086,2025-02-13 22:40:00,2025-02-13 22:40:00
1100000185,900000095,1000000195,16957,6.67,3.5,SHIPPED,2025-03-01 22:40:00,2025-03-05 22:40:00,1,200000086,2025-02-13 22:40:00,2025-02-13 22:40:00
1100000186,900000096,1000000196,40250,3.69,3.09,SHIPPED,2026-03-20 06:15:00,2026-03-21 06:15:00,5,200000753,2026-03-05 06:15:00,2026-03-05 06:15:00
1100000187,900000096,1000000197,68803,6.66,6.66,SHIPPED,2026-03-19 06:15:00,2026-03-24 06:15:00,2,200000753,2026-03-05 06:15:00,2026-03-05 06:15:00
1100000188,900000096,1000000198,43255,17.82,17.82,SHIPPED,2026-03-10 06:15:00,2026-03-14 06:15:00,4,200000753,2026-03-05 06:15:00,2026-03-05 06:15:00
1100000189,900000097,1000000199,60486,16.37,16.37,SHIPPED,2024-04-25 12:00:00,2024-04-26 12:00:00,5,200000260,2024-04-14 12:00:00,2024-04-14 12:00:00
1100000190,900000097,1000000200,67092,3.19,3.19,SHIPPED,2024-04-30 12:00:00,2024-05-03 12:00:00,1,200000260,2024-04-14 12:00:00,2024-04-14 12:00:00
1100000191,900000097,1000000201,93233,8.37,8.37,SHIPPED,2024-04-30 12:00:00,2024-05-05 12:00:00,2,200000260,2024-04-14 12:00:00,2024-04-14 12:00:00
1100000192,900000097,1000000202,33205,2.52,2.21,SHIPPED,2024-04-26 12:00:00,2024-04-30 12:00:00,3,200000260,2024-04-14 12:00:00,2024-04-14 12:00:00
1100000193,900000097,1000000203,54601,16.03,16.03,SHIPPED,2024-04-24 12:00:00,2024-04-26 12:00:00,1,200000260,2024-04-14 12:00:00,2024-04-14 12:00:00
1100000194,900000098,1000000204,63441,15.09,15.09,SHIPPED,2024-08-24 23:22:00,2024-08-25 23:22:00,1,200000209,2024-08-14 23:22:00,2024-08-14 23:22:00
1100000195,900000100,1000000207,12956,15.97,15.97,SHIPPED,2025-09-11 18:46:00,2025-09-14 18:46:00,4,200000295,2025-09-05 18:46:00,2025-09-05 18:46:00
1100000196,900000100,1000000208,39696,14.46,14.46,SHIPPED,2025-09-19 18:46:00,2025-09-24 18:46:00,1,200000295,2025-09-05 18:46:00,2025-09-05 18:46:00
1100000197,900000100,1000000209,61352,12.63,12.63,SHIPPED,2025-09-13 18:46:00,2025-09-16 18:46:00,3,200000295,2025-09-05 18:46:00,2025-09-05 18:46:00
1100000198,900000100,1000000210,73228,3.67,1.8,SHIPPED,2025-09-10 18:46:00,2025-09-15 18:46:00,1,200000295,2025-09-05 18:46:00,2025-09-05 18:46:00
1100000199,900000101,1000000211,78078,11.96,11.96,SHIPPED,2025-05-07 06:35:00,2025-05-10 06:35:00,4,200000993,2025-05-01 06:35:00,2025-05-01 06:35:00
1100000200,900000102,1000000212,79084,1.13,1.13,SHIPPED,2025-01-19 23:45:00,2025-01-21 23:45:00,4,200000118,2025-01-17 23:45:00,2025-01-17 23:45:00
1100000201,900000103,1000000213,71140,2.29,2.29,SHIPPED,2026-01-31 11:43:00,2026-02-05 11:43:00,3,200000279,2026-01-21 11:43:00,2026-01-21 11:43:00
1100000202,900000104,1000000214,80111,10.65,10.65,SHIPPED,2025-06-11 00:26:00,2025-06-15 00:26:00,1,200000350,2025-06-04 00:26:00,2025-06-04 00:26:00
1100000203,900000105,1000000215,26924,3.03,2.06,SHIPPED,2024-04-21 20:21:00,2024-04-24 20:21:00,3,200000513,2024-04-09 20:21:00,2024-04-09 20:21:00
1100000204,900000106,1000000216,66276,19.33,19.33,SHIPPED,2024-11-30 05:39:00,2024-12-02 05:39:00,2,200000203,2024-11-27 05:39:00,2024-11-27 05:39:00
1100000205,900000106,1000000217,71164,12.48,12.48,SHIPPED,2024-12-13 05:39:00,2024-12-16 05:39:00,3,200000203,2024-11-27 05:39:00,2024-11-27 05:39:00
1100000206,900000106,1000000218,83569,18.79,18.79,SHIPPED,2024-12-12 05:39:00,2024-12-16 05:39:00,4,200000203,2024-11-27 05:39:00,2024-11-27 05:39:00
1100000207,900000106,1000000219,88812,16.71,16.71,SHIPPED,2024-12-12 05:39:00,2024-12-14 05:39:00,1,200000203,2024-11-27 05:39:00,2024-11-27 05:39:00
1100000208,900000107,1000000220,47746,8.96,4.76,SHIPPED,2026-02-10 03:59:00,2026-02-11 03:59:00,2,200000429,2026-02-07 03:59:00,2026-02-07 03:59:00
1100000209,900000109,1000000222,50130,18.45,18.45,SHIPPED,2024-09-04 23:04:00,2024-09-07 23:04:00,2,200000432,2024-08-22 23:04:00,2024-08-22 23:04:00
1100000210,900000110,1000000223,83763,5.49,5.49,SHIPPED,2025-10-26 10:11:00,2025-10-30 10:11:00,1,200000173,2025-10-11 10:11:00,2025-10-11 10:11:00
1100000211,900000111,1000000224,18017,5.72,2.92,SHIPPED,2025-05-10 15:18:00,2025-05-14 15:18:00,4,200000333,2025-05-09 15:18:00,2025-05-09 15:18:00
1100000212,900000111,1000000225,35749,19.06,9.33,SHIPPED,2025-05-14 15:18:00,2025-05-18 15:18:00,3,200000333,2025-05-09 15:18:00,2025-05-09 15:18:00
1100000213,900000111,1000000226,98063,13.99,13.99,SHIPPED,2025-05-15 15:18:00,2025-05-17 15:18:00,5,200000333,2025-05-09 15:18:00,2025-05-09 15:18:00
1100000214,900000111,1000000227,39154,17.44,9.14,SHIPPED,2025-05-12 15:18:00,2025-05-15 15:18:00,3,200000333,2025-05-09 15:18:00,2025-05-09 15:18:00
1100000215,900000113,1000000232,77493,19.04,19.04,SHIPPED,2024-12-12 20:39:00,2024-12-14 20:39:00,2,200000632,2024-12-04 20:39:00,2024-12-04 20:39:00
1100000216,900000113,1000000233,19756,8.78,4.35,SHIPPED,2024-12-11 20:39:00,2024-12-15 20:39:00,5,200000632,2024-12-04 20:39:00,2024-12-04 20:39:00
1100000217,900000113,1000000234,11213,7.93,7.93,SHIPPED,2024-12-14 20:39:00,2024-12-15 20:39:00,1,200000632,2024-12-04 20:39:00,2024-12-04 20:39:00
1100000218,900000114,1000000235,88103,19.37,12.39,SHIPPED,2025-03-01 02:53:00,2025-03-05 02:53:00,1,200000918,2025-02-23 02:53:00,2025-02-23 02:53:00
1100000219,900000114,1000000236,80294,12.93,12.93,SHIPPED,2025-03-07 02:53:00,2025-03-08 02:53:00,2,200000918,2025-02-23 02:53:00,2025-02-23 02:53:00
1100000220,900000115,1000000237,47231,12.47,12.47,SHIPPED,2025-08-19 00:14:00,2025-08-23 00:14:00,5,200000529,2025-08-14 00:14:00,2025-08-14 00:14:00
1100000221,900000117,1000000239,72497,7.58,4.91,SHIPPED,2024-08-14 19:59:00,2024-08-18 19:59:00,4,200000215,2024-08-05 19:59:00,2024-08-05 19:59:00
1100000222,900000119,1000000245,29041,12.76,12.76,SHIPPED,2024-06-13 10:40:00,2024-06-16 10:40:00,3,200000985,2024-06-09 10:40:00,2024-06-09 10:40:00
1100000223,900000119,1000000246,26697,9.59,5.77,SHIPPED,2024-06-12 10:40:00,2024-06-17 10:40:00,2,200000985,2024-06-09 10:40:00,2024-06-09 10:40:00
1100000224,900000119,1000000247,71354,3.46,3.46,SHIPPED,2024-06-21 10:40:00,2024-06-26 10:40:00,4,200000985,2024-06-09 10:40:00,2024-06-09 10:40:00
1100000225,900000120,1000000248,19240,5.93,3.46,SHIPPED,2025-06-20 14:41:00,2025-06-21 14:41:00,2,200000830,2025-06-15 14:41:00,2025-06-15 14:41:00
1100000226,900000121,1000000249,75714,8.77,8.77,SHIPPED,2025-11-27 15:10:00,2025-11-29 15:10:00,5,200000832,2025-11-26 15:10:00,2025-11-26 15:10:00
1100000227,900000121,1000000250,51330,16.83,16.83,SHIPPED,2025-11-28 15:10:00,2025-12-01 15:10:00,4,200000832,2025-11-26 15:10:00,2025-11-26 15:10:00
1100000228,900000121,1000000251,83426,19.17,19.17,SHIPPED,2025-12-08 15:10:00,2025-12-10 15:10:00,5,200000832,2025-11-26 15:10:00,2025-11-26 15:10:00
1100000229,900000122,1000000252,12854,8.34,8.34,SHIPPED,2025-02-08 23:24:00,2025-02-11 23:24:00,2,200000370,2025-01-30 23:24:00,2025-01-30 23:24:00
1100000230,900000123,1000000253,89751,12.66,12.66,SHIPPED,2025-08-21 17:06:00,2025-08-25 17:06:00,1,200000028,2025-08-15 17:06:00,2025-08-15 17:06:00
1100000231,900000124,1000000254,41645,5.44,5.44,SHIPPED,2025-03-11 23:46:00,2025-03-15 23:46:00,1,200000854,2025-03-01 23:46:00,2025-03-01 23:46:00
1100000232,900000124,1000000255,53553,14.02,14.02,SHIPPED,2025-03-09 23:46:00,2025-03-10 23:46:00,3,200000854,2025-03-01 23:46:00,2025-03-01 23:46:00
1100000233,900000124,1000000256,60921,8.73,8.73,SHIPPED,2025-03-15 23:46:00,2025-03-19 23:46:00,3,200000854,2025-03-01 23:46:00,2025-03-01 23:46:00
1100000234,900000125,1000000257,19684,16.37,16.37,SHIPPED,2025-08-28 03:30:00,2025-08-29 03:30:00,4,200000498,2025-08-15 03:30:00,2025-08-15 03:30:00
1100000235,900000125,1000000258,90751,3.03,3.03,SHIPPED,2025-08-27 03:30:00,2025-08-29 03:30:00,1,200000498,2025-08-15 03:30:00,2025-08-15 03:30:00
1100000236,900000125,1000000259,87583,18.52,18.52,SHIPPED,2025-08-21 03:30:00,2025-08-22 03:30:00,4,200000498,2025-08-15 03:30:00,2025-08-15 03:30:00
1100000237,900000125,1000000260,54884,6.31,6.31,SHIPPED,2025-09-01 03:30:00,2025-09-03 03:30:00,3,200000498,2025-08-15 03:30:00,2025-08-15 03:30:00
1100000238,900000126,1000000261,73124,14.32,14.32,SHIPPED,2024-12-06 02:09:00,2024-12-11 02:09:00,5,200000158,2024-11-25 02:09:00,2024-11-25 02:09:00
1100000239,900000126,1000000262,94028,9.37,9.37,SHIPPED,2024-12-02 02:09:00,2024-12-05 02:09:00,1,200000158,2024-11-25 02:09:00,2024-11-25 02:09:00
1100000240,900000127,1000000263,80910,14.63,14.63,SHIPPED,2024-06-22 13:37:00,2024-06-23 13:37:00,4,200000644,2024-06-07 13:37:00,2024-06-07 13:37:00
1100000241,900000127,1000000264,89211,8.55,8.55,SHIPPED,2024-06-22 13:37:00,2024-06-27 13:37:00,1,200000644,2024-06-07 13:37:00,2024-06-07 13:37:00
1100000242,900000127,1000000265,16279,7.26,5.68,SHIPPED,2024-06-19 13:37:00,2024-06-22 13:37:00,1,200000644,2024-06-07 13:37:00,2024-06-07 13:37:00
1100000243,900000128,1000000266,64917,9.86,9.86,SHIPPED,2025-07-05 02:44:00,2025-07-09 02:44:00,1,200000063,2025-07-03 02:44:00,2025-07-03 02:44:00
1100000244,900000128,1000000267,37960,3.63,2.59,SHIPPED,2025-07-13 02:44:00,2025-07-15 02:44:00,1,200000063,2025-07-03 02:44:00,2025-07-03 02:44:00
1100000245,900000130,1000000270,19749,15.19,15.19,SHIPPED,2025-07-24 15:41:00,2025-07-28 15:41:00,3,200000780,2025-07-10 15:41:00,2025-07-10 15:41:00
1100000246,900000130,1000000271,78123,19.45,10.93,SHIPPED,2025-07-17 15:41:00,2025-07-18 15:41:00,1,200000780,2025-07-10 15:41:00,2025-07-10 15:41:00
1100000247,900000130,1000000272,98449,11.68,11.68,SHIPPED,2025-07-18 15:41:00,2025-07-23 15:41:00,1,200000780,2025-07-10 15:41:00,2025-07-10 15:41:00
1100000248,900000130,1000000273,16832,13.17,13.17,SHIPPED,2025-07-20 15:41:00,2025-07-25 15:41:00,2,200000780,2025-07-10 15:41:00,2025-07-10 15:41:00
1100000249,900000130,1000000274,40851,18.52,8.0,SHIPPED,2025-07-23 15:41:00,2025-07-25 15:41:00,4,200000780,2025-07-10 15:41:00,2025-07-10 15:41:00
1100000250,900000132,1000000276,99515,3.65,3.65,SHIPPED,2024-11-04 01:51:00,2024-11-06 01:51:00,5,200000761,2024-10-26 01:51:00,2024-10-26 01:51:00
1100000251,900000133,1000000277,66345,5.81,5.81,SHIPPED,2024-07-19 09:06:00,2024-07-22 09:06:00,2,200000066,2024-07-07 09:06:00,2024-07-07 09:06:00
1100000252,900000134,1000000278,26908,14.11,14.11,SHIPPED,2024-10-09 15:15:00,2024-10-11 15:15:00,2,200000706,2024-09-26 15:15:00,2024-09-26 15:15:00
1100000253,900000135,1000000279,71767,14.48,14.48,SHIPPED,2024-08-29 19:06:00,2024-08-30 19:06:00,3,200000446,2024-08-21 19:06:00,2024-08-21 19:06:00
1100000254,900000135,1000000280,18424,5.73,5.73,SHIPPED,2024-08-26 19:06:00,2024-08-28 19:06:00,1,200000446,2024-08-21 19:06:00,2024-08-21 19:06:00
1100000255,900000136,1000000281,53439,2.88,2.88,SHIPPED,2026-03-26 03:21:00,2026-03-29 03:21:00,3,200000326,2026-03-12 03:21:00,2026-03-12 03:21:00
1100000256,900000136,1000000282,75957,14.26,14.26,SHIPPED,2026-03-19 03:21:00,2026-03-24 03:21:00,5,200000326,2026-03-12 03:21:00,2026-03-12 03:21:00
1100000257,900000137,1000000283,57021,9.46,7.38,SHIPPED,2025-10-05 09:32:00,2025-10-06 09:32:00,5,200000446,2025-09-26 09:32:00,2025-09-26 09:32:00
1100000258,900000138,1000000284,52097,4.44,2.64,SHIPPED,2024-04-21 13:16:00,2024-04-26 13:16:00,4,200000981,2024-04-10 13:16:00,2024-04-10 13:16:00
1100000259,900000138,1000000285,87648,12.39,12.39,SHIPPED,2024-04-15 13:16:00,2024-04-16 13:16:00,5,200000981,2024-04-10 13:16:00,2024-04-10 13:16:00
1100000260,900000138,1000000286,67953,5.25,5.25,SHIPPED,2024-04-19 13:16:00,2024-04-20 13:16:00,3,200000981,2024-04-10 13:16:00,2024-04-10 13:16:00
1100000261,900000139,1000000287,53038,13.14,13.14,SHIPPED,2025-12-23 00:53:00,2025-12-27 00:53:00,4,200000400,2025-12-12 00:53:00,2025-12-12 00:53:00
1100000262,900000139,1000000288,80910,18.77,18.77,SHIPPED,2025-12-25 00:53:00,2025-12-28 00:53:00,5,200000400,2025-12-12 00:53:00,2025-12-12 00:53:00
1100000263,900000139,1000000289,95453,7.7,4.63,SHIPPED,2025-12-28 00:53:00,2025-12-30 00:53:00,1,200000400,2025-12-12 00:53:00,2025-12-12 00:53:00
1100000264,900000140,1000000290,93470,5.74,5.74,SHIPPED,2025-04-11 05:54:00,2025-04-12 05:54:00,5,200000463,2025-04-01 05:54:00,2025-04-01 05:54:00
1100000265,900000140,1000000291,76503,2.03,2.03,SHIPPED,2025-04-07 05:54:00,2025-04-09 05:54:00,2,200000463,2025-04-01 05:54:00,2025-04-01 05:54:00
1100000266,900000140,1000000292,50557,13.77,13.77,SHIPPED,2025-04-10 05:54:00,2025-04-12 05:54:00,2,200000463,2025-04-01 05:54:00,2025-04-01 05:54:00
1100000267,900000140,1000000293,95479,19.83,19.83,SHIPPED,2025-04-11 05:54:00,2025-04-14 05:54:00,1,200000463,2025-04-01 05:54:00,2025-04-01 05:54:00
1100000268,900000141,1000000294,56784,2.42,2.42,SHIPPED,2024-04-25 22:48:00,2024-04-27 22:48:00,3,200000609,2024-04-23 22:48:00,2024-04-23 22:48:00
1100000269,900000142,1000000295,11870,3.05,3.05,SHIPPED,2025-03-31 05:43:00,2025-04-02 05:43:00,4,200000956,2025-03-26 05:43:00,2025-03-26 05:43:00
1100000270,900000143,1000000296,37819,16.41,16.41,SHIPPED,2024-04-27 12:45:00,2024-05-02 12:45:00,3,200000571,2024-04-18 12:45:00,2024-04-18 12:45:00
1100000271,900000144,1000000297,12276,15.09,15.09,SHIPPED,2026-02-04 15:17:00,2026-02-07 15:17:00,2,200000616,2026-01-26 15:17:00,2026-01-26 15:17:00
1100000272,900000146,1000000299,59535,5.39,5.39,SHIPPED,2026-01-19 06:19:00,2026-01-20 06:19:00,5,200000187,2026-01-14 06:19:00,2026-01-14 06:19:00
1100000273,900000147,1000000300,81762,6.44,6.44,SHIPPED,2024-12-25 09:13:00,2024-12-29 09:13:00,2,200000669,2024-12-11 09:13:00,2024-12-11 09:13:00
1100000274,900000147,1000000301,85618,8.6,8.6,SHIPPED,2024-12-14 09:13:00,2024-12-18 09:13:00,5,200000669,2024-12-11 09:13:00,2024-12-11 09:13:00
1100000275,900000148,1000000302,71355,5.96,4.17,SHIPPED,2025-01-02 06:31:00,2025-01-04 06:31:00,4,200000223,2024-12-22 06:31:00,2024-12-22 06:31:00
1100000276,900000148,1000000303,81533,17.48,17.48,SHIPPED,2025-01-07 06:31:00,2025-01-11 06:31:00,3,200000223,2024-12-22 06:31:00,2024-12-22 06:31:00
1100000277,900000149,1000000304,78641,17.53,17.53,SHIPPED,2026-01-21 01:07:00,2026-01-23 01:07:00,2,200000207,2026-01-13 01:07:00,2026-01-13 01:07:00
1100000278,900000150,1000000305,23470,18.69,18.69,SHIPPED,2024-08-21 04:55:00,2024-08-22 04:55:00,3,200000087,2024-08-17 04:55:00,2024-08-17 04:55:00
1100000279,900000151,1000000306,23911,19.51,9.53,SHIPPED,2024-12-30 01:51:00,2024-12-31 01:51:00,4,200000389,2024-12-22 01:51:00,2024-12-22 01:51:00
1100000280,900000154,1000000312,76733,13.49,13.49,SHIPPED,2025-04-16 08:11:00,2025-04-19 08:11:00,1,200000328,2025-04-13 08:11:00,2025-04-13 08:11:00
1100000281,900000154,1000000313,62529,6.18,6.18,SHIPPED,2025-04-28 08:11:00,2025-05-03 08:11:00,2,200000328,2025-04-13 08:11:00,2025-04-13 08:11:00
1100000282,900000154,1000000314,53345,6.38,6.38,SHIPPED,2025-04-24 08:11:00,2025-04-27 08:11:00,1,200000328,2025-04-13 08:11:00,2025-04-13 08:11:00
1100000283,900000155,1000000315,64865,11.11,11.11,SHIPPED,2024-06-03 09:14:00,2024-06-05 09:14:00,3,200000839,2024-05-25 09:14:00,2024-05-25 09:14:00
1100000284,900000156,1000000316,43473,14.65,14.65,SHIPPED,2024-09-28 18:08:00,2024-10-01 18:08:00,5,200000304,2024-09-17 18:08:00,2024-09-17 18:08:00
1100000285,900000156,1000000317,32872,14.85,14.85,SHIPPED,2024-10-05 18:08:00,2024-10-10 18:08:00,5,200000304,2024-09-17 18:08:00,2024-09-17 18:08:00
1100000286,900000156,1000000318,72185,18.77,18.77,SHIPPED,2024-09-28 18:08:00,2024-10-01 18:08:00,2,200000304,2024-09-17 18:08:00,2024-09-17 18:08:00
1100000287,900000157,1000000319,77624,19.83,19.83,SHIPPED,2026-04-14 01:39:00,2026-04-15 01:39:00,5,200000426,2026-03-27 01:39:00,2026-03-27 01:39:00
1100000288,900000157,1000000320,41772,3.11,3.11,SHIPPED,2026-04-07 01:39:00,2026-04-08 01:39:00,4,200000426,2026-03-27 01:39:00,2026-03-27 01:39:00
1100000289,900000158,1000000321,95026,9.36,9.36,SHIPPED,2025-01-10 03:01:00,2025-01-11 03:01:00,2,200000134,2024-12-25 03:01:00,2024-12-25 03:01:00
1100000290,900000160,1000000324,79810,12.66,12.66,SHIPPED,2024-10-06 11:33:00,2024-10-09 11:33:00,3,200000722,2024-09-23 11:33:00,2024-09-23 11:33:00
1100000291,900000160,1000000325,38864,17.79,17.79,SHIPPED,2024-10-02 11:33:00,2024-10-04 11:33:00,2,200000722,2024-09-23 11:33:00,2024-09-23 11:33:00
1100000292,900000160,1000000326,30885,16.48,16.48,SHIPPED,2024-09-28 11:33:00,2024-10-01 11:33:00,1,200000722,2024-09-23 11:33:00,2024-09-23 11:33:00
1100000293,900000160,1000000327,72984,17.48,17.48,SHIPPED,2024-10-04 11:33:00,2024-10-06 11:33:00,5,200000722,2024-09-23 11:33:00,2024-09-23 11:33:00
1100000294,900000161,1000000328,12968,9.78,7.47,SHIPPED,2025-04-05 01:23:00,2025-04-08 01:23:00,3,200000544,2025-03-30 01:23:00,2025-03-30 01:23:00
1100000295,900000162,1000000329,47419,11.21,11.21,SHIPPED,2024-06-18 22:42:00,2024-06-21 22:42:00,4,200000470,2024-06-04 22:42:00,2024-06-04 22:42:00
1100000296,900000163,1000000330,31369,5.34,5.34,SHIPPED,2025-06-26 07:18:00,2025-07-01 07:18:00,3,200000988,2025-06-18 07:18:00,2025-06-18 07:18:00
1100000297,900000163,1000000331,96407,11.34,11.34,SHIPPED,2025-06-30 07:18:00,2025-07-03 07:18:00,4,200000988,2025-06-18 07:18:00,2025-06-18 07:18:00
1100000298,900000164,1000000332,80888,9.06,9.06,SHIPPED,2024-11-11 08:55:00,2024-11-15 08:55:00,1,200000969,2024-10-30 08:55:00,2024-10-30 08:55:00
1100000299,900000164,1000000333,62913,7.95,7.95,SHIPPED,2024-11-07 08:55:00,2024-11-10 08:55:00,4,200000969,2024-10-30 08:55:00,2024-10-30 08:55:00
