header_id,order_number,sold_to_org_id,ship_to_site_use_id,invoice_to_site_use_id,order_date,booked_date,order_type_code,order_currency_code,transactional_curr_code,order_amount,discount_amount,tax_amount,booked_flag,cancelled_flag,flow_status_code,salesrep_id,org_id,created_date,last_update_date
900000113,SO20241204000113,300000632,500001267,500001266,2024-12-04 20:39:00,2024-12-07 20:39:00,STANDARD,CNY,CNY,252313.26,24809.51,29027.19,Y,N,CLOSED,800000110,1,2024-12-04 20:39:00,2024-12-04 20:39:00
900000114,SO20250223000114,300000918,500001839,500001838,2025-02-23 02:53:00,2025-02-26 02:53:00,STANDARD,CNY,CNY,183680.87,16001.78,21131.43,Y,N,CLOSED,800000032,5,2025-02-23 02:53:00,2025-02-23 02:53:00
900000115,SO20250814000115,300000529,500001061,500001060,2025-08-14 00:14:00,2025-08-14 00:14:00,STANDARD,CNY,CNY,123516.24,9504.88,14209.83,Y,N,BOOKED,800000069,4,2025-08-14 00:14:00,2025-08-14 00:14:00
900000116,SO20241112000116,300000346,500000695,500000694,2024-11-12 20:55:00,2024-11-15 20:55:00,STANDARD,CNY,CNY,111216.75,10935.78,12794.85,Y,Y,CANCELLED,800000039,4,2024-11-12 20:55:00,2024-11-12 20:55:00
900000117,SO20240805000117,300000215,500000433,500000432,2024-08-05 19:59:00,2024-08-05 19:59:00,STANDARD,CNY,CNY,28369.03,512.33,3263.69,Y,N,BOOKED,800000018,2,2024-08-05 19:59:00,2024-08-05 19:59:00
900000118,SO20250705000118,300000148,500000299,500000298,2025-07-05 02:57:00,2025-07-06 02:57:00,STANDARD,CNY,CNY,271067.93,24075.73,31184.81,Y,Y,CANCELLED,800000048,5,2025-07-05 02:57:00,2025-07-05 02:57:00
900000119,SO20240609000119,300000985,500001973,500001972,2024-06-09 10:40:00,2024-06-11 10:40:00,STANDARD,CNY,CNY,158281.07,11863.66,18209.33,Y,N,CLOSED,800000053,1,2024-06-09 10:40:00,2024-06-09 10:40:00
900000120,SO20250615000120,300000830,500001663,500001662,2025-06-15 14:41:00,2025-06-16 14:41:00,STANDARD,CNY,CNY,35634.04,1659.69,4099.49,Y,N,CLOSED,800000002,4,2025-06-15 14:41:00,2025-06-15 14:41:00
900000121,SO20251126000121,300000832,500001667,500001666,2025-11-26 15:10:00,2025-11-26 15:10:00,STANDARD,CNY,CNY,211118.49,0.0,24287.97,Y,N,CLOSED,800000078,2,2025-11-26 15:10:00,2025-11-26 15:10:00
900000122,SO20250130000122,300000370,500000743,500000742,2025-01-30 23:24:00,2025-02-01 23:24:00,STANDARD,CNY,CNY,9046.95,1091.71,1040.8,Y,N,CLOSED,800000102,3,2025-01-30 23:24:00,2025-01-30 23:24:00
900000123,SO20250815000123,300000028,500000059,500000058,2025-08-15 17:06:00,2025-08-18 17:06:00,STANDARD,CNY,CNY,122099.14,14734.47,14046.8,Y,N,BOOKED,800000034,5,2025-08-15 17:06:00,2025-08-15 17:06:00
900000124,SO20250301000124,300000854,500001711,500001710,2025-03-01 23:46:00,2025-03-02 23:46:00,STANDARD,CNY,CNY,21264.94,724.07,2446.41,Y,N,BOOKED,800000055,4,2025-03-01 23:46:00,2025-03-01 23:46:00
900000125,SO20250815000125,300000498,500000999,500000998,2025-08-15 03:30:00,2025-08-17 03:30:00,STANDARD,CNY,CNY,244037.5,5447.7,28075.11,Y,N,BOOKED,800000074,1,2025-08-15 03:30:00,2025-08-15 03:30:00
900000126,SO20241125000126,300000158,500000319,500000318,2024-11-25 02:09:00,2024-11-28 02:09:00,STANDARD,CNY,CNY,161729.58,2838.51,18606.06,Y,N,CLOSED,800000071,2,2024-11-25 02:09:00,2024-11-25 02:09:00
900000127,SO20240607000127,300000644,500001291,500001290,2024-06-07 13:37:00,2024-06-10 13:37:00,STANDARD,CNY,CNY,166375.98,0.0,19140.6,Y,N,CLOSED,800000001,1,2024-06-07 13:37:00,2024-06-07 13:37:00
900000128,SO20250703000128,300000063,500000129,500000128,2025-07-03 02:44:00,2025-07-03 02:44:00,STANDARD,CNY,CNY,103880.7,6229.75,11950.88,Y,N,CLOSED,800000064,4,2025-07-03 02:44:00,2025-07-03 02:44:00
900000129,SO20250724000129,300000016,500000035,500000034,2025-07-24 19:46:00,2025-07-24 19:46:00,STANDARD,CNY,CNY,65008.56,2215.88,7478.86,Y,Y,CANCELLED,800000092,4,2025-07-24 19:46:00,2025-07-24 19:46:00
900000130,SO20250710000130,300000780,500001563,500001562,2025-07-10 15:41:00,2025-07-12 15:41:00,STANDARD,CNY,CNY,351598.42,15575.71,40449.38,Y,N,BOOKED,800000098,4,2025-07-10 15:41:00,2025-07-10 15:41:00
900000131,SO20241211000131,300000669,500001341,500001340,2024-12-11 10:54:00,2024-12-11 10:54:00,STANDARD,CNY,CNY,27809.16,502.2,3199.28,Y,Y,CANCELLED,800000021,1,2024-12-11 10:54:00,2024-12-11 10:54:00
900000132,SO20241026000132,300000761,500001525,500001524,2024-10-26 01:51:00,2024-10-27 01:51:00,STANDARD,CNY,CNY,19454.19,0.0,2238.09,Y,N,CLOSED,800000081,1,2024-10-26 01:51:00,2024-10-26 01:51:00
900000133,SO20240707000133,300000066,500000135,500000134,2024-07-07 09:06:00,2024-07-07 09:06:00,STANDARD,CNY,CNY,39983.73,3931.51,4599.9,Y,N,CLOSED,800000071,1,2024-07-07 09:06:00,2024-07-07 09:06:00
900000134,SO20240926000134,300000706,500001415,500001414,2024-09-26 15:15:00,2024-09-27 15:15:00,STANDARD,CNY,CNY,3262.52,320.86,375.33,N,N,ENTERED,800000017,5,2024-09-26 15:15:00,2024-09-26 15:15:00
900000135,SO20240821000135,300000446,500000895,500000894,2024-08-21 19:06:00,2024-08-21 19:06:00,STANDARD,CNY,CNY,86580.6,5777.05,9960.6,Y,N,BOOKED,800000111,4,2024-08-21 19:06:00,2024-08-21 19:06:00
900000136,SO20260312000136,300000326,500000655,500000654,2026-03-12 03:21:00,2026-03-15 03:21:00,STANDARD,CNY,CNY,135707.66,415.67,15612.39,Y,N,BOOKED,800000079,4,2026-03-12 03:21:00,2026-03-12 03:21:00
900000137,SO20250926000137,300000446,500000895,500000894,2025-09-26 09:32:00,2025-09-27 09:32:00,STANDARD,CNY,CNY,57319.67,0.0,6594.3,Y,N,CLOSED,800000052,5,2025-09-26 09:32:00,2025-09-26 09:32:00
900000138,SO20240410000138,300000981,500001965,500001964,2024-04-10 13:16:00,2024-04-12 13:16:00,STANDARD,CNY,CNY,191782.93,4170.35,22063.53,Y,N,CLOSED,800000085,1,2024-04-10 13:16:00,2024-04-10 13:16:00
900000139,SO20251212000139,300000400,500000803,500000802,2025-12-12 00:53:00,2025-12-13 00:53:00,STANDARD,CNY,CNY,342650.43,8543.84,39419.96,Y,N,CLOSED,800000094,3,2025-12-12 00:53:00,2025-12-12 00:53:00
900000140,SO20250401000140,300000463,500000929,500000928,2025-04-01 05:54:00,2025-04-04 05:54:00,STANDARD,CNY,CNY,240470.16,18514.49,27664.72,Y,N,CLOSED,800000004,4,2025-04-01 05:54:00,2025-04-01 05:54:00
900000141,SO20240423000141,300000609,500001221,500001220,2024-04-23 22:48:00,2024-04-24 22:48:00,STANDARD,CNY,CNY,10809.08,831.78,1243.52,Y,N,CLOSED,800000017,4,2024-04-23 22:48:00,2024-04-23 22:48:00
900000142,SO20250326000142,300000956,500001915,500001914,2025-03-26 05:43:00,2025-03-29 05:43:00,STANDARD,CNY,CNY,19578.91,0.0,2252.44,Y,N,CLOSED,800000103,4,2025-03-26 05:43:00,2025-03-26 05:43:00
900000143,SO20240418000143,300000571,500001145,500001144,2024-04-18 12:45:00,2024-04-18 12:45:00,STANDARD,CNY,CNY,59147.75,4551.64,6804.61,N,N,ENTERED,800000120,4,2024-04-18 12:45:00,2024-04-18 12:45:00
900000144,SO20260126000144,300000616,500001235,500001234,2026-01-26 15:17:00,2026-01-29 15:17:00,STANDARD,CNY,CNY,38635.74,3798.91,4444.82,Y,N,BOOKED,800000005,1,2026-01-26 15:17:00,2026-01-26 15:17:00
900000145,SO20260121000145,300000025,500000053,500000052,2026-01-21 13:17:00,2026-01-21 13:17:00,STANDARD,CNY,CNY,50361.05,0.0,5793.75,Y,Y,CANCELLED,800000023,4,2026-01-21 13:17:00,2026-01-21 13:17:00
900000146,SO20260114000146,300000187,500000377,500000376,2026-01-14 06:19:00,2026-01-15 06:19:00,STANDARD,CNY,CNY,44909.48,0.0,5166.58,Y,N,BOOKED,800000088,1,2026-01-14 06:19:00,2026-01-14 06:19:00
900000147,SO20241211000147,300000669,500001341,500001340,2024-12-11 09:13:00,2024-12-13 09:13:00,STANDARD,CNY,CNY,51595.1,4359.11,5935.72,Y,N,BOOKED,800000024,3,2024-12-11 09:13:00,2024-12-11 09:13:00
900000148,SO20241222000148,300000223,500000449,500000448,2024-12-22 06:31:00,2024-12-24 06:31:00,STANDARD,CNY,CNY,224958.09,1332.36,25880.14,Y,N,BOOKED,800000061,5,2024-12-22 06:31:00,2024-12-22 06:31:00
900000149,SO20260113000149,300000207,500000417,500000416,2026-01-13 01:07:00,2026-01-16 01:07:00,STANDARD,CNY,CNY,166341.86,0.0,19136.67,Y,N,CLOSED,800000049,2,2026-01-13 01:07:00,2026-01-13 01:07:00
900000150,SO20240817000150,300000087,500000177,500000176,2024-08-17 04:55:00,2024-08-19 04:55:00,STANDARD,CNY,CNY,26888.54,0.0,3093.37,Y,N,BOOKED,800000072,4,2024-08-17 04:55:00,2024-08-17 04:55:00
900000151,SO20241222000151,300000389,500000781,500000780,2024-12-22 01:51:00,2024-12-24 01:51:00,STANDARD,CNY,CNY,22195.11,0.0,2553.42,Y,N,CLOSED,800000053,3,2024-12-22 01:51:00,2024-12-22 01:51:00
900000152,SO20251005000152,300000691,500001385,500001384,2025-10-05 04:03:00,2025-10-08 04:03:00,STANDARD,CNY,CNY,206215.83,5702.15,23723.94,Y,Y,CANCELLED,800000047,2,2025-10-05 04:03:00,2025-10-05 04:03:00
900000153,SO20241216000153,300000245,500000493,500000492,2024-12-16 04:11:00,2024-12-17 04:11:00,STANDARD,CNY,CNY,113068.33,13644.58,13007.86,Y,Y,CANCELLED,800000112,5,2024-12-16 04:11:00,2024-12-16 04:11:00
900000154,SO20250413000154,300000328,500000659,500000658,2025-04-13 08:11:00,2025-04-13 08:11:00,STANDARD,CNY,CNY,162788.1,5688.15,18727.83,Y,N,CLOSED,800000104,5,2025-04-13 08:11:00,2025-04-13 08:11:00
900000155,SO20240525000155,300000839,500001681,500001680,2024-05-25 09:14:00,2024-05-26 09:14:00,STANDARD,CNY,CNY,110328.32,0.0,12692.64,Y,N,BOOKED,800000084,5,2024-05-25 09:14:00,2024-05-25 09:14:00
900000156,SO20240917000156,300000304,500000611,500000610,2024-09-17 18:08:00,2024-09-20 18:08:00,STANDARD,CNY,CNY,249502.8,23729.33,28703.86,Y,N,CLOSED,800000118,1,2024-09-17 18:08:00,2024-09-17 18:08:00
900000157,SO20260327000157,300000426,500000855,500000854,2026-03-27 01:39:00,2026-03-30 01:39:00,STANDARD,CNY,CNY,245067.76,5227.56,28193.63,Y,N,CLOSED,800000024,3,2026-03-27 01:39:00,2026-03-27 01:39:00
900000158,SO20241225000158,300000134,500000271,500000270,2024-12-25 03:01:00,2024-12-27 03:01:00,STANDARD,CNY,CNY,63145.93,7620.16,7264.58,Y,N,CLOSED,800000031,3,2024-12-25 03:01:00,2024-12-25 03:01:00
900000159,SO20260210000159,300000553,500001109,500001108,2026-02-10 11:34:00,2026-02-10 11:34:00,STANDARD,CNY,CNY,84215.62,6614.51,9688.52,Y,Y,CANCELLED,800000041,5,2026-02-10 11:34:00,2026-02-10 11:34:00
900000160,SO20240923000160,300000722,500001447,500001446,2024-09-23 11:33:00,2024-09-23 11:33:00,STANDARD,CNY,CNY,378543.16,29807.93,43549.22,Y,N,BOOKED,800000117,5,2024-09-23 11:33:00,2024-09-23 11:33:00
900000161,SO20250330000161,300000544,500001091,500001090,2025-03-30 01:23:00,2025-04-02 01:23:00,STANDARD,CNY,CNY,82665.47,0.0,9510.19,Y,N,CLOSED,800000028,3,2025-03-30 01:23:00,2025-03-30 01:23:00
900000162,SO20240604000162,300000470,500000943,500000942,2024-06-04 22:42:00,2024-06-04 22:42:00,STANDARD,CNY,CNY,111271.21,8562.65,12801.11,Y,N,CLOSED,800000014,2,2024-06-04 22:42:00,2024-06-04 22:42:00
900000163,SO20250618000163,300000988,500001979,500001978,2025-06-18 07:18:00,2025-06-20 07:18:00,STANDARD,CNY,CNY,49800.04,4585.78,5729.2,Y,N,BOOKED,800000096,5,2025-06-18 07:18:00,2025-06-18 07:18:00
900000164,SO20241030000164,300000969,500001941,500001940,2024-10-30 08:55:00,2024-11-02 08:55:00,STANDARD,CNY,CNY,77067.12,6712.67,8866.13,Y,N,BOOKED,800000019,4,2024-10-30 08:55:00,2024-10-30 08:55:00
900000165,SO20250728000165,300000665,500001333,500001332,2025-07-28 01:20:00,2025-07-31 01:20:00,STANDARD,CNY,CNY,178057.18,2316.28,20484.45,Y,N,CLOSED,800000018,5,2025-07-28 01:20:00,2025-07-28 01:20:00
900000166,SO20260217000166,300000210,500000423,500000422,2026-02-17 02:52:00,2026-02-20 02:52:00,STANDARD,CNY,CNY,14221.36,0.0,1636.09,Y,N,BOOKED,800000081,1,2026-02-17 02:52:00,2026-02-17 02:52:00
900000167,SO20260308000167,300000805,500001613,500001612,2026-03-08 05:44:00,2026-03-08 05:44:00,STANDARD,CNY,CNY,109965.63,4190.89,12650.92,Y,N,CLOSED,800000023,2,2026-03-08 05:44:00,2026-03-08 05:44:00
900000168,SO20240506000168,300000389,500000781,500000780,2024-05-06 10:41:00,2024-05-08 10:41:00,STANDARD,CNY,CNY,19988.25,0.0,2299.53,Y,N,BOOKED,800000021,4,2024-05-06 10:41:00,2024-05-06 10:41:00
900000169,SO20260119000169,300000713,500001429,500001428,2026-01-19 08:55:00,2026-01-19 08:55:00,STANDARD,CNY,CNY,28031.85,131.11,3224.91,Y,N,CLOSED,800000110,3,2026-01-19 08:55:00,2026-01-19 08:55:00
900000170,SO20251225000170,300000079,500000161,500000160,2025-12-25 03:06:00,2025-12-25 03:06:00,STANDARD,CNY,CNY,193715.85,0.0,22285.89,N,N,ENTERED,800000041,1,2025-12-25 03:06:00,2025-12-25 03:06:00
900000171,SO20250502000171,300000911,500001825,500001824,2025-05-02 06:07:00,2025-05-03 06:07:00,STANDARD,CNY,CNY,61896.04,0.0,7120.78,Y,Y,CANCELLED,800000088,3,2025-05-02 06:07:00,2025-05-02 06:07:00
900000172,SO20251012000172,300000532,500001067,500001066,2025-10-12 16:33:00,2025-10-15 16:33:00,STANDARD,CNY,CNY,91570.4,7697.25,10534.65,Y,N,CLOSED,800000070,4,2025-10-12 16:33:00,2025-10-12 16:33:00
900000173,SO20250329000173,300000267,500000537,500000536,2025-03-29 07:41:00,2025-03-29 07:41:00,STANDARD,CNY,CNY,50979.03,3922.98,5864.84,Y,N,BOOKED,800000066,4,2025-03-29 07:41:00,2025-03-29 07:41:00
900000174,SO20251011000174,300000623,500001249,500001248,2025-10-11 11:13:00,2025-10-11 11:13:00,STANDARD,CNY,CNY,51991.54,4000.83,5981.33,Y,N,CLOSED,800000101,3,2025-10-11 11:13:00,2025-10-11 11:13:00
900000175,SO20240427000175,300000648,500001299,500001298,2024-04-27 13:43:00,2024-04-29 13:43:00,STANDARD,CNY,CNY,42389.24,122.65,4876.64,Y,N,CLOSED,800000109,1,2024-04-27 13:43:00,2024-04-27 13:43:00
900000176,SO20240920000176,300000034,500000071,500000070,2024-09-20 20:56:00,2024-09-21 20:56:00,STANDARD,CNY,CNY,231662.92,7472.86,26651.48,Y,N,CLOSED,800000053,4,2024-09-20 20:56:00,2024-09-20 20:56:00
900000177,SO20251228000177,300000055,500000113,500000112,2025-12-28 10:00:00,2025-12-31 10:00:00,STANDARD,CNY,CNY,276314.47,12997.64,31788.39,Y,Y,CANCELLED,800000072,4,2025-12-28 10:00:00,2025-12-28 10:00:00
900000178,SO20260105000178,300000099,500000201,500000200,2026-01-05 13:27:00,2026-01-06 13:27:00,STANDARD,CNY,CNY,221544.58,19047.83,25487.43,Y,N,CLOSED,800000114,3,2026-01-05 13:27:00,2026-01-05 13:27:00
900000179,SO20240808000179,300000586,500001175,500001174,2024-08-08 22:21:00,2024-08-11 22:21:00,STANDARD,CNY,CNY,18447.11,333.14,2122.23,Y,N,BOOKED,800000086,3,2024-08-08 22:21:00,2024-08-08 22:21:00
900000180,SO20240731000180,300000768,500001539,500001538,2024-07-31 23:32:00,2024-07-31 23:32:00,STANDARD,CNY,CNY,13888.94,1365.68,1597.84,Y,N,CLOSED,800000104,1,2024-07-31 23:32:00,2024-07-31 23:32:00
900000181,SO20240429000181,300000957,500001917,500001916,2024-04-29 18:21:00,2024-05-02 18:21:00,STANDARD,CNY,CNY,57901.7,4455.71,6661.26,Y,N,CLOSED,800000045,3,2024-04-29 18:21:00,2024-04-29 18:21:00
900000182,SO20250520000182,300000199,500000401,500000400,2025-05-20 13:12:00,2025-05-21 13:12:00,STANDARD,CNY,CNY,87163.92,1574.29,10027.71,Y,N,BOOKED,800000097,3,2025-05-20 13:12:00,2025-05-20 13:12:00
900000183,SO20260225000183,300000778,500001559,500001558,2026-02-25 09:12:00,2026-02-27 09:12:00,STANDARD,CNY,CNY,33598.35,2585.4,3865.3,Y,N,BOOKED,800000100,2,2026-02-25 09:12:00,2026-02-25 09:12:00
900000184,SO20251105000184,300000320,500000643,500000642,2025-11-05 03:47:00,2025-11-07 03:47:00,STANDARD,CNY,CNY,303322.06,10186.23,34895.46,N,N,ENTERED,800000120,4,2025-11-05 03:47:00,2025-11-05 03:47:00
900000185,SO20251224000185,300000169,500000341,500000340,2025-12-24 04:28:00,2025-12-26 04:28:00,STANDARD,CNY,CNY,257509.19,8149.51,29624.95,Y,N,CLOSED,800000097,4,2025-12-24 04:28:00,2025-12-24 04:28:00
900000186,SO20240821000186,300000211,500000425,500000424,2024-08-21 02:34:00,2024-08-22 02:34:00,STANDARD,CNY,CNY,124580.59,6029.33,14332.28,Y,N,BOOKED,800000077,1,2024-08-21 02:34:00,2024-08-21 02:34:00
900000187,SO20250824000187,300000578,500001159,500001158,2025-08-24 04:56:00,2025-08-27 04:56:00,STANDARD,CNY,CNY,5847.44,0.0,672.71,Y,N,BOOKED,800000086,2,2025-08-24 04:56:00,2025-08-24 04:56:00
900000188,SO20250617000188,300000962,500001927,500001926,2025-06-17 21:30:00,2025-06-20 21:30:00,STANDARD,CNY,CNY,82513.14,9957.34,9492.66,Y,Y,CANCELLED,800000102,1,2025-06-17 21:30:00,2025-06-17 21:30:00
900000189,SO20250611000189,300000015,500000033,500000032,2025-06-11 12:12:00,2025-06-14 12:12:00,STANDARD,CNY,CNY,57608.54,2683.2,6627.53,Y,N,CLOSED,800000105,1,2025-06-11 12:12:00,2025-06-11 12:12:00
900000190,SO20250916000190,300000567,500001137,500001136,2025-09-16 09:26:00,2025-09-18 09:26:00,STANDARD,CNY,CNY,92440.36,1669.47,10634.73,Y,N,CLOSED,800000095,4,2025-09-16 09:26:00,2025-09-16 09:26:00
900000191,SO20240510000191,300000606,500001215,500001214,2024-05-10 11:43:00,2024-05-13 11:43:00,STANDARD,CNY,CNY,21348.88,277.9,2456.07,Y,N,CLOSED,800000103,1,2024-05-10 11:43:00,2024-05-10 11:43:00
900000192,SO20250418000192,300000832,500001667,500001666,2025-04-18 22:12:00,2025-04-19 22:12:00,STANDARD,CNY,CNY,193626.13,17939.96,22275.58,Y,N,CLOSED,800000094,4,2025-04-18 22:12:00,2025-04-18 22:12:00
900000193,SO20250418000193,300000601,500001205,500001204,2025-04-18 08:48:00,2025-04-18 08:48:00,STANDARD,CNY,CNY,250610.24,5961.57,28831.27,Y,N,CLOSED,800000014,2,2025-04-18 08:48:00,2025-04-18 08:48:00
900000194,SO20250926000194,300000941,500001885,500001884,2025-09-26 10:10:00,2025-09-27 10:10:00,STANDARD,CNY,CNY,8734.4,672.14,1004.84,Y,N,BOOKED,800000093,5,2025-09-26 10:10:00,2025-09-26 10:10:00
900000195,SO20260129000195,300000201,500000405,500000404,2026-01-29 18:40:00,2026-01-31 18:40:00,STANDARD,CNY,CNY,491869.81,10481.41,56586.8,Y,N,BOOKED,800000075,2,2026-01-29 18:40:00,2026-01-29 18:40:00
900000196,SO20250424000196,300000697,500001397,500001396,2025-04-24 07:58:00,2025-04-27 07:58:00,STANDARD,CNY,CNY,26779.78,483.66,3080.86,Y,N,CLOSED,800000106,5,2025-04-24 07:58:00,2025-04-24 07:58:00
900000197,SO20250928000197,300000442,500000887,500000886,2025-09-28 13:06:00,2025-09-29 13:06:00,STANDARD,CNY,CNY,190068.47,6594.25,21866.28,Y,Y,CANCELLED,800000087,4,2025-09-28 13:06:00,2025-09-28 13:06:00
900000198,SO20240715000198,300000133,500000269,500000268,2024-07-15 09:36:00,2024-07-15 09:36:00,STANDARD,CNY,CNY,165138.5,16683.48,18998.23,Y,Y,CANCELLED,800000016,2,2024-07-15 09:36:00,2024-07-15 09:36:00
900000199,SO20260101000199,300000212,500000427,500000426,2026-01-01 01:51:00,2026-01-03 01:51:00,STANDARD,CNY,CNY,26413.93,2597.2,3038.77,Y,N,CLOSED,800000019,5,2026-01-01 01:51:00,2026-01-01 01:51:00
900000200,SO20250809000200,300000919,500001841,500001840,2025-08-09 13:48:00,2025-08-09 13:48:00,STANDARD,CNY,CNY,248251.28,5983.14,28559.88,Y,N,CLOSED,800000025,5,2025-08-09 13:48:00,2025-08-09 13:48:00
900000201,SO20250412000201,300000419,500000841,500000840,2025-04-12 09:27:00,2025-04-15 09:27:00,STANDARD,CNY,CNY,51871.43,2415.98,5967.51,Y,N,CLOSED,800000104,5,2025-04-12 09:27:00,2025-04-12 09:27:00
900000202,SO20241007000202,300000478,500000959,500000958,2024-10-07 02:25:00,2024-10-08 02:25:00,STANDARD,CNY,CNY,21805.56,393.82,2508.6,Y,Y,CANCELLED,800000071,4,2024-10-07 02:25:00,2024-10-07 02:25:00
900000203,SO20241201000203,300000407,500000817,500000816,2024-12-01 10:36:00,2024-12-04 10:36:00,STANDARD,CNY,CNY,59124.0,4549.71,6801.88,Y,N,CLOSED,800000091,3,2024-12-01 10:36:00,2024-12-01 10:36:00
900000204,SO20251119000204,300000406,500000815,500000814,2025-11-19 20:18:00,2025-11-19 20:18:00,STANDARD,CNY,CNY,131080.7,6105.28,15080.08,Y,N,CLOSED,800000062,4,2025-11-19 20:18:00,2025-11-19 20:18:00
900000205,SO20251117000205,300000728,500001459,500001458,2025-11-17 20:37:00,2025-11-18 20:37:00,STANDARD,CNY,CNY,106249.15,0.0,12223.35,Y,Y,CANCELLED,800000064,4,2025-11-17 20:37:00,2025-11-17 20:37:00
900000206,SO20250607000206,300000015,500000033,500000032,2025-06-07 09:47:00,2025-06-07 09:47:00,STANDARD,CNY,CNY,295862.84,30104.67,34037.31,Y,N,BOOKED,800000040,5,2025-06-07 09:47:00,2025-06-07 09:47:00
900000207,SO20240920000207,300000280,500000563,500000562,2024-09-20 12:46:00,2024-09-20 12:46:00,STANDARD,CNY,CNY,64634.68,3010.48,7435.85,Y,N,CLOSED,800000024,3,2024-09-20 12:46:00,2024-09-20 12:46:00
900000208,SO20250812000208,300000744,500001491,500001490,2025-08-12 11:44:00,2025-08-12 11:44:00,STANDARD,CNY,CNY,205425.12,8901.45,23632.98,Y,N,CLOSED,800000011,2,2025-08-12 11:44:00,2025-08-12 11:44:00
900000209,SO20250817000209,300000355,500000713,500000712,2025-08-17 06:59:00,2025-08-19 06:59:00,STANDARD,CNY,CNY,8198.23,0.0,943.16,N,N,ENTERED,800000023,1,2025-08-17 06:59:00,2025-08-17 06:59:00
900000210,SO20250924000210,300000290,500000583,500000582,2025-09-24 00:48:00,2025-09-27 00:48:00,STANDARD,CNY,CNY,55740.38,1331.58,6412.61,Y,Y,CANCELLED,800000033,3,2025-09-24 00:48:00,2025-09-24 00:48:00
900000211,SO20241123000211,300000928,500001859,500001858,2024-11-23 16:27:00,2024-11-23 16:27:00,STANDARD,CNY,CNY,60018.2,5588.29,6904.75,Y,N,BOOKED,800000049,3,2024-11-23 16:27:00,2024-11-23 16:27:00
900000212,SO20251222000212,300000634,500001271,500001270,2025-12-22 09:17:00,2025-12-25 09:17:00,STANDARD,CNY,CNY,145386.6,14295.57,16725.89,Y,N,BOOKED,800000027,3,2025-12-22 09:17:00,2025-12-22 09:17:00
900000213,SO20241016000213,300000343,500000689,500000688,2024-10-16 09:19:00,2024-10-19 09:19:00,STANDARD,CNY,CNY,305781.52,12509.3,35178.41,Y,N,CLOSED,800000050,2,2024-10-16 09:19:00,2024-10-16 09:19:00
900000214,SO20240930000214,300000747,500001497,500001496,2024-09-30 12:01:00,2024-10-03 12:01:00,STANDARD,CNY,CNY,13861.07,1362.93,1594.64,Y,N,BOOKED,800000075,2,2024-09-30 12:01:00,2024-09-30 12:01:00
900000215,SO20251106000215,300000901,500001805,500001804,2025-11-06 10:37:00,2025-11-07 10:37:00,STANDARD,CNY,CNY,164260.54,15076.74,18897.23,Y,N,CLOSED,800000112,5,2025-11-06 10:37:00,2025-11-06 10:37:00
900000216,SO20240801000216,300000269,500000541,500000540,2024-08-01 09:30:00,2024-08-04 09:30:00,STANDARD,CNY,CNY,71436.6,7872.97,8218.37,Y,N,CLOSED,800000026,2,2024-08-01 09:30:00,2024-08-01 09:30:00
900000217,SO20241112000217,300000193,500000389,500000388,2024-11-12 09:44:00,2024-11-14 09:44:00,STANDARD,CNY,CNY,107588.45,898.35,12377.43,Y,N,CLOSED,800000077,3,2024-11-12 09:44:00,2024-11-12 09:44:00
900000218,SO20241212000218,300000360,500000723,500000722,2024-12-12 17:33:00,2024-12-14 17:33:00,STANDARD,CNY,CNY,173696.24,0.0,19982.75,N,N,ENTERED,800000085,1,2024-12-12 17:33:00,2024-12-12 17:33:00
900000219,SO20241015000219,300000763,500001529,500001528,2024-10-15 13:13:00,2024-10-17 13:13:00,STANDARD,CNY,CNY,485054.38,31028.18,55802.72,Y,N,CLOSED,800000034,5,2024-10-15 13:13:00,2024-10-15 13:13:00
900000220,SO20251102000220,300000498,500000999,500000998,2025-11-02 02:48:00,2025-11-03 02:48:00,STANDARD,CNY,CNY,292393.71,5589.6,33638.21,Y,N,CLOSED,800000056,3,2025-11-02 02:48:00,2025-11-02 02:48:00
