receivable_application_id,cash_receipt_id,applied_customer_trx_id,amount_applied,apply_date,application_type,status,created_date,last_update_date
1700000202,1600000202,1200000202,40993.51,2024-10-12 10:40:00,CASH,APPLIED,2024-06-09 10:40:00,2024-06-09 10:40:00
1700000203,1600000203,1200000203,12456.25,2024-07-21 10:40:00,CASH,APPLIED,2024-06-09 10:40:00,2024-06-09 10:40:00
1700000204,1600000204,1200000204,33342.35,2024-08-03 10:40:00,CASH,APPLIED,2024-06-09 10:40:00,2024-06-09 10:40:00
1700000205,1600000205,1200000205,20791.54,2025-08-16 14:41:00,CASH,APPLIED,2025-06-15 14:41:00,2025-06-15 14:41:00
1700000206,1600000206,1200000206,38590.13,2026-03-20 15:10:00,CASH,APPLIED,2025-11-26 15:10:00,2025-11-26 15:10:00
1700000207,1600000207,1200000207,147253.76,2026-02-11 15:10:00,CASH,APPLIED,2025-11-26 15:10:00,2025-11-26 15:10:00
1700000208,1600000208,1200000208,1705.32,2025-04-10 23:24:00,CASH,APPLIED,2025-01-30 23:24:00,2025-01-30 23:24:00
1700000209,1600000209,1200000209,1997.47,2025-05-18 23:46:00,CASH,APPLIED,2025-03-01 23:46:00,2025-03-01 23:46:00
1700000210,1600000210,1200000210,33063.07,2025-10-12 03:30:00,CASH,APPLIED,2025-08-15 03:30:00,2025-08-15 03:30:00
1700000211,1600000211,1200000211,837.67,2025-11-19 03:30:00,CASH,APPLIED,2025-08-15 03:30:00,2025-08-15 03:30:00
1700000212,1600000212,1200000212,41646.27,2025-11-03 03:30:00,CASH,APPLIED,2025-08-15 03:30:00,2025-08-15 03:30:00
1700000213,1600000213,1200000213,442.69,2025-10-08 03:30:00,CASH,APPLIED,2025-08-15 03:30:00,2025-08-15 03:30:00
1700000214,1600000214,1200000214,157172.04,2025-03-07 02:09:00,CASH,APPLIED,2024-11-25 02:09:00,2024-11-25 02:09:00
1700000215,1600000215,1200000215,4557.54,2025-04-08 02:09:00,CASH,APPLIED,2024-11-25 02:09:00,2024-11-25 02:09:00
1700000216,1600000216,1200000216,42657.59,2024-07-27 13:37:00,CASH,APPLIED,2024-06-07 13:37:00,2024-06-07 13:37:00
1700000217,1600000217,1200000217,72450.63,2024-09-26 13:37:00,CASH,APPLIED,2024-06-07 13:37:00,2024-06-07 13:37:00
1700000218,1600000218,1200000218,29000.64,2024-10-26 13:37:00,CASH,APPLIED,2024-06-07 13:37:00,2024-06-07 13:37:00
1700000219,1600000219,1200000219,48151.45,2025-09-06 02:44:00,CASH,APPLIED,2025-07-03 02:44:00,2025-07-03 02:44:00
1700000220,1600000220,1200000220,28914.27,2025-09-21 02:44:00,CASH,APPLIED,2025-07-03 02:44:00,2025-07-03 02:44:00
1700000221,1600000221,1200000221,10758.01,2025-08-20 15:41:00,CASH,APPLIED,2025-07-10 15:41:00,2025-07-10 15:41:00
1700000222,1600000222,1200000222,58750.07,2025-09-25 15:41:00,CASH,APPLIED,2025-07-10 15:41:00,2025-07-10 15:41:00
1700000223,1600000223,1200000223,52554.58,2025-09-14 15:41:00,CASH,APPLIED,2025-07-10 15:41:00,2025-07-10 15:41:00
1700000224,1600000224,1200000224,19454.19,2025-01-08 01:51:00,CASH,APPLIED,2024-10-26 01:51:00,2024-10-26 01:51:00
1700000225,1600000225,1200000225,34820.83,2024-08-03 09:06:00,CASH,APPLIED,2024-07-07 09:06:00,2024-07-07 09:06:00
1700000226,1600000226,1200000226,3262.52,2024-11-15 15:15:00,CASH,APPLIED,2024-09-26 15:15:00,2024-09-26 15:15:00
1700000227,1600000227,1200000227,27308.37,2024-12-05 19:06:00,CASH,APPLIED,2024-08-21 19:06:00,2024-08-21 19:06:00
1700000228,1600000228,1200000228,52872.09,2024-09-13 19:06:00,CASH,APPLIED,2024-08-21 19:06:00,2024-08-21 19:06:00
1700000229,1600000229,1200000229,12333.33,2026-07-25 03:21:00,CASH,APPLIED,2026-03-12 03:21:00,2026-03-12 03:21:00
1700000230,1600000230,1200000230,18553.14,2026-04-30 03:21:00,CASH,APPLIED,2026-03-12 03:21:00,2026-03-12 03:21:00
1700000231,1600000231,1200000231,44716.61,2026-02-01 09:32:00,CASH,APPLIED,2025-09-26 09:32:00,2025-09-26 09:32:00
1700000232,1600000232,1200000232,7322.53,2024-06-13 13:16:00,CASH,APPLIED,2024-04-10 13:16:00,2024-04-10 13:16:00
1700000233,1600000233,1200000233,137588.94,2024-08-19 13:16:00,CASH,APPLIED,2024-04-10 13:16:00,2024-04-10 13:16:00
1700000234,1600000234,1200000234,38835.99,2024-08-24 13:16:00,CASH,APPLIED,2024-04-10 13:16:00,2024-04-10 13:16:00
1700000235,1600000235,1200000235,58412.92,2026-03-17 00:53:00,CASH,APPLIED,2025-12-12 00:53:00,2025-12-12 00:53:00
1700000236,1600000236,1200000236,117931.72,2026-01-19 00:53:00,CASH,APPLIED,2025-12-12 00:53:00,2025-12-12 00:53:00
1700000237,1600000237,1200000237,39972.08,2026-02-06 00:53:00,CASH,APPLIED,2025-12-12 00:53:00,2025-12-12 00:53:00
1700000238,1600000238,1200000238,33318.99,2025-06-19 05:54:00,CASH,APPLIED,2025-04-01 05:54:00,2025-04-01 05:54:00
1700000239,1600000239,1200000239,16810.3,2025-05-10 05:54:00,CASH,APPLIED,2025-04-01 05:54:00,2025-04-01 05:54:00
1700000240,1600000240,1200000240,52370.17,2025-04-28 05:54:00,CASH,APPLIED,2025-04-01 05:54:00,2025-04-01 05:54:00
1700000241,1600000241,1200000241,86370.38,2025-06-13 05:54:00,CASH,APPLIED,2025-04-01 05:54:00,2025-04-01 05:54:00
1700000242,1600000242,1200000242,10809.08,2024-06-11 22:48:00,CASH,APPLIED,2024-04-23 22:48:00,2024-04-23 22:48:00
1700000243,1600000243,1200000243,19578.91,2025-05-16 05:43:00,CASH,APPLIED,2025-03-26 05:43:00,2025-03-26 05:43:00
1700000244,1600000244,1200000244,7568.36,2024-05-25 12:45:00,CASH,APPLIED,2024-04-18 12:45:00,2024-04-18 12:45:00
1700000245,1600000245,1200000245,38635.74,2026-06-12 15:17:00,CASH,APPLIED,2026-01-26 15:17:00,2026-01-26 15:17:00
1700000246,1600000246,1200000246,35328.9,2026-02-13 06:19:00,CASH,APPLIED,2026-01-14 06:19:00,2026-01-14 06:19:00
1700000247,1600000247,1200000247,32082.77,2025-03-10 09:13:00,CASH,APPLIED,2024-12-11 09:13:00,2024-12-11 09:13:00
1700000248,1600000248,1200000248,9.42,2025-01-13 09:13:00,CASH,APPLIED,2024-12-11 09:13:00,2024-12-11 09:13:00
1700000249,1600000249,1200000249,20014.59,2025-03-01 06:31:00,CASH,APPLIED,2024-12-22 06:31:00,2024-12-22 06:31:00
1700000250,1600000250,1200000250,106416.4,2025-03-20 06:31:00,CASH,APPLIED,2024-12-22 06:31:00,2024-12-22 06:31:00
1700000251,1600000251,1200000251,166341.86,2026-03-19 01:07:00,CASH,APPLIED,2026-01-13 01:07:00,2026-01-13 01:07:00
1700000252,1600000252,1200000252,10188.52,2024-11-27 04:55:00,CASH,APPLIED,2024-08-17 04:55:00,2024-08-17 04:55:00
1700000253,1600000253,1200000253,3729.55,2025-01-13 01:51:00,CASH,APPLIED,2024-12-22 01:51:00,2024-12-22 01:51:00
1700000254,1600000254,1200000254,116132.91,2025-05-03 08:11:00,CASH,APPLIED,2025-04-13 08:11:00,2025-04-13 08:11:00
1700000255,1600000255,1200000255,43028.35,2025-06-23 08:11:00,CASH,APPLIED,2025-04-13 08:11:00,2025-04-13 08:11:00
1700000256,1600000256,1200000256,3626.84,2025-07-20 08:11:00,CASH,APPLIED,2025-04-13 08:11:00,2025-04-13 08:11:00
1700000257,1600000257,1200000257,24748.48,2025-01-22 18:08:00,CASH,APPLIED,2024-09-17 18:08:00,2024-09-17 18:08:00
1700000258,1600000258,1200000258,27585.05,2024-11-19 18:08:00,CASH,APPLIED,2024-09-17 18:08:00,2024-09-17 18:08:00
1700000259,1600000259,1200000259,67447.93,2024-12-26 18:08:00,CASH,APPLIED,2024-09-17 18:08:00,2024-09-17 18:08:00
1700000260,1600000260,1200000260,148402.44,2026-08-13 01:39:00,CASH,APPLIED,2026-03-27 01:39:00,2026-03-27 01:39:00
1700000261,1600000261,1200000261,22712.83,2026-04-16 01:39:00,CASH,APPLIED,2026-03-27 01:39:00,2026-03-27 01:39:00
1700000262,1600000262,1200000262,8670.42,2025-04-02 03:01:00,CASH,APPLIED,2024-12-25 03:01:00,2024-12-25 03:01:00
1700000263,1600000263,1200000263,41215.23,2024-12-17 11:33:00,CASH,APPLIED,2024-09-23 11:33:00,2024-09-23 11:33:00
1700000264,1600000264,1200000264,67355.1,2024-12-28 11:33:00,CASH,APPLIED,2024-09-23 11:33:00,2024-09-23 11:33:00
1700000265,1600000265,1200000265,89311.36,2025-01-31 11:33:00,CASH,APPLIED,2024-09-23 11:33:00,2024-09-23 11:33:00
1700000266,1600000266,1200000266,168029.52,2024-11-23 11:33:00,CASH,APPLIED,2024-09-23 11:33:00,2024-09-23 11:33:00
1700000267,1600000267,1200000267,11605.96,2025-08-04 01:23:00,CASH,APPLIED,2025-03-30 01:23:00,2025-03-30 01:23:00
1700000268,1600000268,1200000268,11799.15,2025-09-01 07:18:00,CASH,APPLIED,2025-06-18 07:18:00,2025-06-18 07:18:00
1700000269,1600000269,1200000269,33211.17,2025-07-16 07:18:00,CASH,APPLIED,2025-06-18 07:18:00,2025-06-18 07:18:00
1700000270,1600000270,1200000270,33656.17,2025-02-15 08:55:00,CASH,APPLIED,2024-10-30 08:55:00,2024-10-30 08:55:00
1700000271,1600000271,1200000271,15690.1,2024-12-26 08:55:00,CASH,APPLIED,2024-10-30 08:55:00,2024-10-30 08:55:00
1700000272,1600000272,1200000272,30099.73,2025-11-29 01:20:00,CASH,APPLIED,2025-07-28 01:20:00,2025-07-28 01:20:00
1700000273,1600000273,1200000273,14221.36,2026-05-28 02:52:00,CASH,APPLIED,2026-02-17 02:52:00,2026-02-17 02:52:00
1700000274,1600000274,1200000274,607.46,2026-05-20 05:44:00,CASH,APPLIED,2026-03-08 05:44:00,2026-03-08 05:44:00
1700000275,1600000275,1200000275,15303.25,2026-05-17 05:44:00,CASH,APPLIED,2026-03-08 05:44:00,2026-03-08 05:44:00
1700000276,1600000276,1200000276,4383.08,2026-06-10 05:44:00,CASH,APPLIED,2026-03-08 05:44:00,2026-03-08 05:44:00
1700000277,1600000277,1200000277,149.29,2024-09-19 10:41:00,CASH,APPLIED,2024-05-06 10:41:00,2024-05-06 10:41:00
1700000278,1600000278,1200000278,4651.82,2026-02-22 08:55:00,CASH,APPLIED,2026-01-19 08:55:00,2026-01-19 08:55:00
1700000279,1600000279,1200000279,2208.59,2026-04-23 08:55:00,CASH,APPLIED,2026-01-19 08:55:00,2026-01-19 08:55:00
1700000280,1600000280,1200000280,89639.4,2026-01-16 03:06:00,CASH,APPLIED,2025-12-25 03:06:00,2025-12-25 03:06:00
1700000281,1600000281,1200000281,45281.39,2026-04-26 03:06:00,CASH,APPLIED,2025-12-25 03:06:00,2025-12-25 03:06:00
1700000282,1600000282,1200000282,26834.14,2026-01-25 03:06:00,CASH,APPLIED,2025-12-25 03:06:00,2025-12-25 03:06:00
1700000283,1600000283,1200000283,32676.28,2025-12-19 16:33:00,CASH,APPLIED,2025-10-12 16:33:00,2025-10-12 16:33:00
1700000284,1600000284,1200000284,5622.7,2025-04-14 07:41:00,CASH,APPLIED,2025-03-29 07:41:00,2025-03-29 07:41:00
1700000285,1600000285,1200000285,51991.54,2026-02-08 11:13:00,CASH,APPLIED,2025-10-11 11:13:00,2025-10-11 11:13:00
1700000286,1600000286,1200000286,2088.24,2024-09-06 13:43:00,CASH,APPLIED,2024-04-27 13:43:00,2024-04-27 13:43:00
1700000287,1600000287,1200000287,35602.46,2024-09-11 13:43:00,CASH,APPLIED,2024-04-27 13:43:00,2024-04-27 13:43:00
1700000288,1600000288,1200000288,115474.44,2024-11-17 20:56:00,CASH,APPLIED,2024-09-20 20:56:00,2024-09-20 20:56:00
1700000289,1600000289,1200000289,5689.72,2024-10-26 20:56:00,CASH,APPLIED,2024-09-20 20:56:00,2024-09-20 20:56:00
1700000290,1600000290,1200000290,17259.57,2025-01-03 20:56:00,CASH,APPLIED,2024-09-20 20:56:00,2024-09-20 20:56:00
1700000291,1600000291,1200000291,106739.52,2026-04-03 13:27:00,CASH,APPLIED,2026-01-05 13:27:00,2026-01-05 13:27:00
1700000292,1600000292,1200000292,6005.9,2026-02-03 13:27:00,CASH,APPLIED,2026-01-05 13:27:00,2026-01-05 13:27:00
1700000293,1600000293,1200000293,45844.34,2026-02-10 13:27:00,CASH,APPLIED,2026-01-05 13:27:00,2026-01-05 13:27:00
1700000294,1600000294,1200000294,4233.22,2024-08-27 22:21:00,CASH,APPLIED,2024-08-08 22:21:00,2024-08-08 22:21:00
1700000295,1600000295,1200000295,8694.18,2024-10-20 23:32:00,CASH,APPLIED,2024-07-31 23:32:00,2024-07-31 23:32:00
1700000296,1600000296,1200000296,40459.25,2024-09-04 18:21:00,CASH,APPLIED,2024-04-29 18:21:00,2024-04-29 18:21:00
1700000297,1600000297,1200000297,5281.59,2026-06-18 09:12:00,CASH,APPLIED,2026-02-25 09:12:00,2026-02-25 09:12:00
1700000298,1600000298,1200000298,13736.09,2026-04-18 09:12:00,CASH,APPLIED,2026-02-25 09:12:00,2026-02-25 09:12:00
1700000299,1600000299,1200000299,11930.72,2025-12-22 03:47:00,CASH,APPLIED,2025-11-05 03:47:00,2025-11-05 03:47:00
1700000300,1600000300,1200000300,38456.68,2026-02-02 03:47:00,CASH,APPLIED,2025-11-05 03:47:00,2025-11-05 03:47:00
1700000301,1600000301,1200000301,51499.64,2025-12-24 03:47:00,CASH,APPLIED,2025-11-05 03:47:00,2025-11-05 03:47:00
1700000302,1600000302,1200000302,102338.3,2026-01-12 03:47:00,CASH,APPLIED,2025-11-05 03:47:00,2025-11-05 03:47:00
1700000303,1600000303,1200000303,78626.98,2026-04-11 04:28:00,CASH,APPLIED,2025-12-24 04:28:00,2025-12-24 04:28:00
1700000304,1600000304,1200000304,82880.63,2026-03-31 04:28:00,CASH,APPLIED,2025-12-24 04:28:00,2025-12-24 04:28:00
1700000305,1600000305,1200000305,49913.26,2024-11-30 02:34:00,CASH,APPLIED,2024-08-21 02:34:00,2024-08-21 02:34:00
1700000306,1600000306,1200000306,64173.08,2024-11-04 02:34:00,CASH,APPLIED,2024-08-21 02:34:00,2024-08-21 02:34:00
1700000307,1600000307,1200000307,2557.15,2025-11-28 04:56:00,CASH,APPLIED,2025-08-24 04:56:00,2025-08-24 04:56:00
1700000308,1600000308,1200000308,57608.54,2025-10-23 12:12:00,CASH,APPLIED,2025-06-11 12:12:00,2025-06-11 12:12:00
1700000309,1600000309,1200000309,92440.36,2026-01-22 09:26:00,CASH,APPLIED,2025-09-16 09:26:00,2025-09-16 09:26:00
1700000310,1600000310,1200000310,15388.58,2024-07-01 11:43:00,CASH,APPLIED,2024-05-10 11:43:00,2024-05-10 11:43:00
1700000311,1600000311,1200000311,3800.37,2024-06-20 11:43:00,CASH,APPLIED,2024-05-10 11:43:00,2024-05-10 11:43:00
1700000312,1600000312,1200000312,20491.82,2025-08-26 08:48:00,CASH,APPLIED,2025-04-18 08:48:00,2025-04-18 08:48:00
1700000313,1600000313,1200000313,7980.52,2025-05-10 08:48:00,CASH,APPLIED,2025-04-18 08:48:00,2025-04-18 08:48:00
1700000314,1600000314,1200000314,38084.87,2025-05-12 08:48:00,CASH,APPLIED,2025-04-18 08:48:00,2025-04-18 08:48:00
1700000315,1600000315,1200000315,3029.76,2026-01-07 10:10:00,CASH,APPLIED,2025-09-26 10:10:00,2025-09-26 10:10:00
1700000316,1600000316,1200000316,12007.31,2026-05-14 18:40:00,CASH,APPLIED,2026-01-29 18:40:00,2026-01-29 18:40:00
1700000317,1600000317,1200000317,119756.84,2026-04-06 18:40:00,CASH,APPLIED,2026-01-29 18:40:00,2026-01-29 18:40:00
1700000318,1600000318,1200000318,3388.84,2025-07-22 07:58:00,CASH,APPLIED,2025-04-24 07:58:00,2025-04-24 07:58:00
1700000319,1600000319,1200000319,26413.93,2026-02-21 01:51:00,CASH,APPLIED,2026-01-01 01:51:00,2026-01-01 01:51:00
1700000320,1600000320,1200000320,16399.1,2025-11-26 13:48:00,CASH,APPLIED,2025-08-09 13:48:00,2025-08-09 13:48:00
1700000321,1600000321,1200000321,31604.35,2025-09-12 13:48:00,CASH,APPLIED,2025-08-09 13:48:00,2025-08-09 13:48:00
1700000322,1600000322,1200000322,181490.28,2025-10-02 13:48:00,CASH,APPLIED,2025-08-09 13:48:00,2025-08-09 13:48:00
1700000323,1600000323,1200000323,40191.77,2025-05-10 09:27:00,CASH,APPLIED,2025-04-12 09:27:00,2025-04-12 09:27:00
1700000324,1600000324,1200000324,59124.0,2025-03-27 10:36:00,CASH,APPLIED,2024-12-01 10:36:00,2024-12-01 10:36:00
1700000325,1600000325,1200000325,24689.28,2026-02-01 20:18:00,CASH,APPLIED,2025-11-19 20:18:00,2025-11-19 20:18:00
1700000326,1600000326,1200000326,25570.92,2026-02-16 20:18:00,CASH,APPLIED,2025-11-19 20:18:00,2025-11-19 20:18:00
1700000327,1600000327,1200000327,24496.54,2026-01-29 20:18:00,CASH,APPLIED,2025-11-19 20:18:00,2025-11-19 20:18:00
1700000328,1600000328,1200000328,42596.71,2025-09-30 09:47:00,CASH,APPLIED,2025-06-07 09:47:00,2025-06-07 09:47:00
1700000329,1600000329,1200000329,32728.77,2025-06-22 09:47:00,CASH,APPLIED,2025-06-07 09:47:00,2025-06-07 09:47:00
1700000330,1600000330,1200000330,83699.36,2025-08-05 09:47:00,CASH,APPLIED,2025-06-07 09:47:00,2025-06-07 09:47:00
1700000331,1600000331,1200000331,15038.8,2024-11-05 12:46:00,CASH,APPLIED,2024-09-20 12:46:00,2024-09-20 12:46:00
1700000332,1600000332,1200000332,59846.11,2025-09-21 11:44:00,CASH,APPLIED,2025-08-12 11:44:00,2025-08-12 11:44:00
1700000333,1600000333,1200000333,56116.74,2025-03-23 16:27:00,CASH,APPLIED,2024-11-23 16:27:00,2024-11-23 16:27:00
1700000334,1600000334,1200000334,3901.46,2025-01-27 16:27:00,CASH,APPLIED,2024-11-23 16:27:00,2024-11-23 16:27:00
1700000335,1600000335,1200000335,72113.13,2026-04-29 09:17:00,CASH,APPLIED,2025-12-22 09:17:00,2025-12-22 09:17:00
1700000336,1600000336,1200000336,12630.31,2026-04-21 09:17:00,CASH,APPLIED,2025-12-22 09:17:00,2025-12-22 09:17:00
1700000337,1600000337,1200000337,46187.22,2024-12-01 09:19:00,CASH,APPLIED,2024-10-16 09:19:00,2024-10-16 09:19:00
1700000338,1600000338,1200000338,56748.05,2025-01-10 09:19:00,CASH,APPLIED,2024-10-16 09:19:00,2024-10-16 09:19:00
1700000339,1600000339,1200000339,6844.0,2024-10-20 12:01:00,CASH,APPLIED,2024-09-30 12:01:00,2024-09-30 12:01:00
1700000340,1600000340,1200000340,17387.46,2026-03-05 10:37:00,CASH,APPLIED,2025-11-06 10:37:00,2025-11-06 10:37:00
1700000341,1600000341,1200000341,143491.11,2025-12-25 10:37:00,CASH,APPLIED,2025-11-06 10:37:00,2025-11-06 10:37:00
1700000342,1600000342,1200000342,5238.97,2024-08-26 09:30:00,CASH,APPLIED,2024-08-01 09:30:00,2024-08-01 09:30:00
1700000343,1600000343,1200000343,8062.09,2024-10-28 09:30:00,CASH,APPLIED,2024-08-01 09:30:00,2024-08-01 09:30:00
1700000344,1600000344,1200000344,40192.12,2025-02-01 09:44:00,CASH,APPLIED,2024-11-12 09:44:00,2024-11-12 09:44:00
1700000345,1600000345,1200000345,173696.24,2025-01-09 17:33:00,CASH,APPLIED,2024-12-12 17:33:00,2024-12-12 17:33:00
1700000346,1600000346,1200000346,45518.43,2025-02-21 13:13:00,CASH,APPLIED,2024-10-15 13:13:00,2024-10-15 13:13:00
1700000347,1600000347,1200000347,10742.33,2025-01-15 13:13:00,CASH,APPLIED,2024-10-15 13:13:00,2024-10-15 13:13:00
1700000348,1600000348,1200000348,41316.16,2024-11-29 13:13:00,CASH,APPLIED,2024-10-15 13:13:00,2024-10-15 13:13:00
1700000349,1600000349,1200000349,10240.51,2025-01-14 13:13:00,CASH,APPLIED,2024-10-15 13:13:00,2024-10-15 13:13:00
1700000350,1600000350,1200000350,169933.74,2024-11-10 13:13:00,CASH,APPLIED,2024-10-15 13:13:00,2024-10-15 13:13:00
1700000351,1600000351,1200000351,119363.31,2025-12-31 02:48:00,CASH,APPLIED,2025-11-02 02:48:00,2025-11-02 02:48:00
1700000352,1600000352,1200000352,103349.98,2025-12-28 02:48:00,CASH,APPLIED,2025-11-02 02:48:00,2025-11-02 02:48:00
1700000353,1600000353,1200000353,273.27,2025-12-26 02:48:00,CASH,APPLIED,2025-11-02 02:48:00,2025-11-02 02:48:00
1700000354,1600000354,1200000354,13991.72,2026-02-24 02:48:00,CASH,APPLIED,2025-11-02 02:48:00,2025-11-02 02:48:00
1700000355,1600000355,1200000355,33983.41,2024-10-03 08:21:00,CASH,APPLIED,2024-07-28 08:21:00,2024-07-28 08:21:00
1700000356,1600000356,1200000356,14220.95,2024-10-02 08:21:00,CASH,APPLIED,2024-07-28 08:21:00,2024-07-28 08:21:00
1700000357,1600000357,1200000357,30348.64,2026-02-24 14:08:00,CASH,APPLIED,2026-01-25 14:08:00,2026-01-25 14:08:00
1700000358,1600000358,1200000358,81351.15,2026-03-09 14:08:00,CASH,APPLIED,2026-01-25 14:08:00,2026-01-25 14:08:00
1700000359,1600000359,1200000359,181789.39,2026-04-12 02:17:00,CASH,APPLIED,2026-01-19 02:17:00,2026-01-19 02:17:00
1700000360,1600000360,1200000360,12431.37,2026-04-19 02:17:00,CASH,APPLIED,2026-01-19 02:17:00,2026-01-19 02:17:00
1700000361,1600000361,1200000361,24531.44,2025-02-08 07:54:00,CASH,APPLIED,2024-12-25 07:54:00,2024-12-25 07:54:00
1700000362,1600000362,1200000362,8959.92,2025-03-24 07:54:00,CASH,APPLIED,2024-12-25 07:54:00,2024-12-25 07:54:00
1700000363,1600000363,1200000363,38581.07,2024-12-06 09:18:00,CASH,APPLIED,2024-10-07 09:18:00,2024-10-07 09:18:00
1700000364,1600000364,1200000364,7443.62,2024-11-23 09:18:00,CASH,APPLIED,2024-10-07 09:18:00,2024-10-07 09:18:00
1700000365,1600000365,1200000365,3346.58,2024-12-09 09:18:00,CASH,APPLIED,2024-10-07 09:18:00,2024-10-07 09:18:00
1700000366,1600000366,1200000366,15897.82,2024-11-21 09:18:00,CASH,APPLIED,2024-10-07 09:18:00,2024-10-07 09:18:00
1700000367,1600000367,1200000367,20913.02,2025-09-16 10:02:00,CASH,APPLIED,2025-08-23 10:02:00,2025-08-23 10:02:00
1700000368,1600000368,1200000368,968.96,2025-12-17 10:02:00,CASH,APPLIED,2025-08-23 10:02:00,2025-08-23 10:02:00
1700000369,1600000369,1200000369,8674.08,2025-03-31 10:34:00,CASH,APPLIED,2024-11-28 10:34:00,2024-11-28 10:34:00
1700000370,1600000370,1200000370,1855.82,2025-02-05 10:34:00,CASH,APPLIED,2024-11-28 10:34:00,2024-11-28 10:34:00
1700000371,1600000371,1200000371,64786.93,2025-01-31 10:34:00,CASH,APPLIED,2024-11-28 10:34:00,2024-11-28 10:34:00
1700000372,1600000372,1200000372,25094.54,2026-03-10 18:46:00,CASH,APPLIED,2026-02-14 18:46:00,2026-02-14 18:46:00
1700000373,1600000373,1200000373,537.04,2024-05-11 10:25:00,CASH,APPLIED,2024-04-28 10:25:00,2024-04-28 10:25:00
1700000374,1600000374,1200000374,2970.34,2025-09-04 07:42:00,CASH,APPLIED,2025-06-24 07:42:00,2025-06-24 07:42:00
1700000375,1600000375,1200000375,4943.19,2025-10-08 07:42:00,CASH,APPLIED,2025-06-24 07:42:00,2025-06-24 07:42:00
1700000376,1600000376,1200000376,8922.03,2025-09-07 07:42:00,CASH,APPLIED,2025-06-24 07:42:00,2025-06-24 07:42:00
1700000377,1600000377,1200000377,128003.64,2025-09-26 07:42:00,CASH,APPLIED,2025-06-24 07:42:00,2025-06-24 07:42:00
1700000378,1600000378,1200000378,7293.48,2025-07-22 11:27:00,CASH,APPLIED,2025-03-12 11:27:00,2025-03-12 11:27:00
1700000379,1600000379,1200000379,73158.31,2026-05-30 02:29:00,CASH,APPLIED,2026-03-09 02:29:00,2026-03-09 02:29:00
1700000380,1600000380,1200000380,1383.69,2026-06-29 00:53:00,CASH,APPLIED,2026-03-10 00:53:00,2026-03-10 00:53:00
1700000381,1600000381,1200000381,8492.64,2026-07-02 00:53:00,CASH,APPLIED,2026-03-10 00:53:00,2026-03-10 00:53:00
1700000382,1600000382,1200000382,38494.23,2026-06-07 00:53:00,CASH,APPLIED,2026-03-10 00:53:00,2026-03-10 00:53:00
1700000383,1600000383,1200000383,65654.33,2026-04-13 00:53:00,CASH,APPLIED,2026-03-10 00:53:00,2026-03-10 00:53:00
1700000384,1600000384,1200000384,7362.28,2026-03-04 08:14:00,CASH,APPLIED,2025-12-05 08:14:00,2025-12-05 08:14:00
1700000385,1600000385,1200000385,10508.99,2025-01-10 08:25:00,CASH,APPLIED,2024-09-08 08:25:00,2024-09-08 08:25:00
1700000386,1600000386,1200000386,26221.03,2025-08-24 00:37:00,CASH,APPLIED,2025-06-06 00:37:00,2025-06-06 00:37:00
1700000387,1600000387,1200000387,7523.52,2025-01-04 05:55:00,CASH,APPLIED,2024-11-21 05:55:00,2024-11-21 05:55:00
1700000388,1600000388,1200000388,23677.21,2025-07-08 09:19:00,CASH,APPLIED,2025-03-13 09:19:00,2025-03-13 09:19:00
