customer_trx_id,trx_number,trx_date,sold_to_customer_id,cust_trx_type,trx_amount,tax_amount,status
1200000271,INV20241112000271,2024-11-12 08:55:00,300000969,INVOICE,17888.13,2057.93,CLOSED
1200000272,INV20250814000272,2025-08-14 01:20:00,300000665,INVOICE,30099.73,3462.80,OPEN
1200000273,INV20260306000273,2026-03-06 02:52:00,300000210,INVOICE,14221.36,1636.09,CLOSED
1200000274,INV20260326000274,2026-03-26 05:44:00,300000805,INVOICE,6278.26,722.28,CLOSED
1200000275,INV20260313000275,2026-03-13 05:44:00,300000805,INVOICE,58181.62,6693.46,OPEN
1200000276,INV20260310000276,2026-03-10 05:44:00,300000805,INVOICE,13707.93,1577.02,OPEN
1200000277,INV20240523000277,2024-05-23 10:41:00,300000389,INVOICE,19988.25,2299.53,CLOSED
1200000278,INV20260202000278,2026-02-02 08:55:00,300000713,INVOICE,20768.58,2389.31,CLOSED
1200000279,INV20260130000279,2026-01-30 08:55:00,300000713,INVOICE,7263.27,835.60,OPEN
1200000280,INV20260109000280,2026-01-09 03:06:00,300000079,INVOICE,89639.40,10312.50,OPEN
1200000281,INV20260103000281,2026-01-03 03:06:00,300000079,INVOICE,45281.39,5209.36,CLOSED
1200000282,INV20260106000282,2026-01-06 03:06:00,300000079,INVOICE,58795.06,6764.03,OPEN
1200000283,INV20251021000283,2025-10-21 16:33:00,300000532,INVOICE,32676.28,3759.22,CLOSED
1200000284,INV20250404000284,2025-04-04 07:41:00,300000267,INVOICE,50979.03,5864.84,OPEN
1200000285,INV20251028000285,2025-10-28 11:13:00,300000623,INVOICE,51991.54,5981.33,OPEN
1200000286,INV20240517000286,2024-05-17 13:43:00,300000648,INVOICE,6786.78,780.78,OPEN
1200000287,INV20240516000287,2024-05-16 13:43:00,300000648,INVOICE,35602.46,4095.86,OPEN
1200000288,INV20241004000288,2024-10-04 20:56:00,300000034,INVOICE,147549.96,16974.77,CLOSED
1200000289,INV20241002000289,2024-10-02 20:56:00,300000034,INVOICE,9282.24,1067.87,CLOSED
1200000290,INV20241007000290,2024-10-07 20:56:00,300000034,INVOICE,61240.27,7045.34,CLOSED
1200000291,INV20260129000291,2026-01-29 13:27:00,300000099,INVOICE,145471.68,16735.68,CLOSED
1200000292,INV20260118000292,2026-01-18 13:27:00,300000099,INVOICE,15184.01,1746.83,OPEN
1200000293,INV20260119000293,2026-01-19 13:27:00,300000099,INVOICE,60888.89,7004.92,OPEN
1200000294,INV20240825000294,2024-08-25 22:21:00,300000586,INVOICE,18447.11,2122.23,OPEN
1200000295,INV20240824000295,2024-08-24 23:32:00,300000768,INVOICE,13888.94,1597.84,CLOSED
1200000296,INV20240509000296,2024-05-09 18:21:00,300000957,INVOICE,40459.25,4654.60,CLOSED
1200000297,INV20260311000297,2026-03-11 09:12:00,300000778,INVOICE,5281.59,607.62,CLOSED
1200000298,INV20260319000298,2026-03-19 09:12:00,300000778,INVOICE,13736.09,1580.26,OPEN
1200000299,INV20251123000299,2025-11-23 03:47:00,300000320,INVOICE,28779.33,3310.90,CLOSED
1200000300,INV20251116000300,2025-11-16 03:47:00,300000320,INVOICE,38456.68,4424.22,CLOSED
1200000301,INV20251125000301,2025-11-25 03:47:00,300000320,INVOICE,133747.75,15386.91,OPEN
1200000302,INV20251125000302,2025-11-25 03:47:00,300000320,INVOICE,102338.30,11773.43,OPEN
1200000303,INV20260107000303,2026-01-07 04:28:00,300000169,INVOICE,95901.09,11032.87,CLOSED
1200000304,INV20260103000304,2026-01-03 04:28:00,300000169,INVOICE,82880.63,9534.94,CLOSED
1200000305,INV20240826000305,2024-08-26 02:34:00,300000211,INVOICE,49913.26,5742.23,CLOSED
1200000306,INV20240831000306,2024-08-31 02:34:00,300000211,INVOICE,64173.08,7382.74,OPEN
1200000307,INV20250910000307,2025-09-10 04:56:00,300000578,INVOICE,5847.44,672.71,OPEN
1200000308,INV20250627000308,2025-06-27 12:12:00,300000015,INVOICE,57608.54,6627.53,CLOSED
1200000309,INV20251003000309,2025-10-03 09:26:00,300000567,INVOICE,92440.36,10634.73,OPEN
1200000310,INV20240523000310,2024-05-23 11:43:00,300000606,INVOICE,15388.58,1770.37,CLOSED
1200000311,INV20240527000311,2024-05-27 11:43:00,300000606,INVOICE,3800.37,437.21,OPEN
1200000312,INV20250430000312,2025-04-30 08:48:00,300000601,INVOICE,20491.82,2357.47,CLOSED
1200000313,INV20250422000313,2025-04-22 08:48:00,300000601,INVOICE,10596.53,1219.07,CLOSED
1200000314,INV20250428000314,2025-04-28 08:48:00,300000601,INVOICE,69219.28,7963.28,CLOSED
1200000315,INV20251021000315,2025-10-21 10:10:00,300000941,INVOICE,8734.40,1004.84,OPEN
1200000316,INV20260213000316,2026-02-13 18:40:00,300000201,INVOICE,107977.93,12422.24,CLOSED
1200000317,INV20260223000317,2026-02-23 18:40:00,300000201,INVOICE,119756.84,13777.34,CLOSED
1200000318,INV20250429000318,2025-04-29 07:58:00,300000697,INVOICE,26779.78,3080.86,CLOSED
1200000319,INV20260105000319,2026-01-05 01:51:00,300000212,INVOICE,26413.93,3038.77,OPEN
1200000320,INV20250820000320,2025-08-20 13:48:00,300000919,INVOICE,35156.65,4044.57,CLOSED
1200000321,INV20250815000321,2025-08-15 13:48:00,300000919,INVOICE,31604.35,3635.90,OPEN
1200000322,INV20250823000322,2025-08-23 13:48:00,300000919,INVOICE,181490.28,20879.41,CLOSED
1200000323,INV20250425000323,2025-04-25 09:27:00,300000419,INVOICE,40191.77,4623.83,CLOSED
1200000324,INV20241220000324,2024-12-20 10:36:00,300000407,INVOICE,59124.00,6801.88,OPEN
1200000325,INV20251207000325,2025-12-07 20:18:00,300000406,INVOICE,24689.28,2840.36,CLOSED
1200000326,INV20251201000326,2025-12-01 20:18:00,300000406,INVOICE,25570.92,2941.79,CLOSED
1200000327,INV20251208000327,2025-12-08 20:18:00,300000406,INVOICE,51959.59,5977.65,OPEN
1200000328,INV20250611000328,2025-06-11 09:47:00,300000015,INVOICE,95316.14,10965.57,OPEN
1200000329,INV20250620000329,2025-06-20 09:47:00,300000015,INVOICE,45318.48,5213.63,OPEN
1200000330,INV20250615000330,2025-06-15 09:47:00,300000015,INVOICE,155228.22,17858.11,OPEN
1200000331,INV20240926000331,2024-09-26 12:46:00,300000280,INVOICE,57131.48,6572.65,OPEN
1200000332,INV20250825000332,2025-08-25 11:44:00,300000744,INVOICE,115673.89,13307.62,CLOSED
1200000333,INV20241204000333,2024-12-04 16:27:00,300000928,INVOICE,56116.74,6455.91,CLOSED
1200000334,INV20241215000334,2024-12-15 16:27:00,300000928,INVOICE,3901.46,448.84,OPEN
1200000335,INV20260105000335,2026-01-05 09:17:00,300000634,INVOICE,72113.13,8296.20,CLOSED
1200000336,INV20260108000336,2026-01-08 09:17:00,300000634,INVOICE,73273.47,8429.69,CLOSED
1200000337,INV20241028000337,2024-10-28 09:19:00,300000343,INVOICE,143222.62,16476.94,CLOSED
1200000338,INV20241102000338,2024-11-02 09:19:00,300000343,INVOICE,100820.50,11598.82,CLOSED
1200000339,INV20241014000339,2024-10-14 12:01:00,300000747,INVOICE,11088.85,1275.71,CLOSED
1200000340,INV20251112000340,2025-11-12 10:37:00,300000901,INVOICE,20769.43,2389.40,CLOSED
1200000341,INV20251116000341,2025-11-16 10:37:00,300000901,INVOICE,143491.11,16507.83,CLOSED
1200000342,INV20240815000342,2024-08-15 09:30:00,300000269,INVOICE,6195.69,712.78,CLOSED
1200000343,INV20240816000343,2024-08-16 09:30:00,300000269,INVOICE,65240.91,7505.59,CLOSED
1200000344,INV20241126000344,2024-11-26 09:44:00,300000193,INVOICE,57846.89,6654.95,OPEN
1200000345,INV20241229000345,2024-12-29 17:33:00,300000360,INVOICE,173696.24,19982.75,CLOSED
1200000346,INV20241102000346,2024-11-02 13:13:00,300000763,INVOICE,45518.43,5236.63,OPEN
1200000347,INV20241021000347,2024-10-21 13:13:00,300000763,INVOICE,10742.33,1235.84,OPEN
1200000348,INV20241029000348,2024-10-29 13:13:00,300000763,INVOICE,47450.54,5458.91,OPEN
1200000349,INV20241030000349,2024-10-30 13:13:00,300000763,INVOICE,98921.75,11380.38,CLOSED
1200000350,INV20241030000350,2024-10-30 13:13:00,300000763,INVOICE,169933.74,19549.90,OPEN
1200000351,INV20251118000351,2025-11-18 02:48:00,300000498,INVOICE,119363.31,13732.06,OPEN
1200000352,INV20251115000352,2025-11-15 02:48:00,300000498,INVOICE,103349.98,11889.82,OPEN
1200000353,INV20251121000353,2025-11-21 02:48:00,300000498,INVOICE,4584.70,527.44,CLOSED
1200000354,INV20251112000354,2025-11-12 02:48:00,300000498,INVOICE,59035.47,6791.69,OPEN
1200000355,INV20240808000355,2024-08-08 08:21:00,300000495,INVOICE,168963.17,19438.24,OPEN
1200000356,INV20240812000356,2024-08-12 08:21:00,300000495,INVOICE,49307.43,5672.54,OPEN
1200000357,INV20260217000357,2026-02-17 14:08:00,300000825,INVOICE,30348.64,3491.44,CLOSED
1200000358,INV20260211000358,2026-02-11 14:08:00,300000825,INVOICE,95229.25,10955.58,CLOSED
1200000359,INV20260126000359,2026-01-26 02:17:00,300000892,INVOICE,181789.39,20913.82,CLOSED
1200000360,INV20260210000360,2026-02-10 02:17:00,300000892,INVOICE,35871.21,4126.78,OPEN
1200000361,INV20250108000361,2025-01-08 07:54:00,300000976,INVOICE,48165.52,5541.17,CLOSED
1200000362,INV20250110000362,2025-01-10 07:54:00,300000976,INVOICE,8959.92,1030.79,CLOSED
1200000363,INV20241017000363,2024-10-17 09:18:00,300000398,INVOICE,38581.07,4438.53,CLOSED
1200000364,INV20241020000364,2024-10-20 09:18:00,300000398,INVOICE,7443.62,856.35,OPEN
1200000365,INV20241020000365,2024-10-20 09:18:00,300000398,INVOICE,6890.75,792.74,CLOSED
1200000366,INV20241019000366,2024-10-19 09:18:00,300000398,INVOICE,23907.38,2750.41,CLOSED
1200000367,INV20250903000367,2025-09-03 10:02:00,300000271,INVOICE,20913.02,2405.92,CLOSED
1200000368,INV20250917000368,2025-09-17 10:02:00,300000271,INVOICE,6445.14,741.48,OPEN
1200000369,INV20241209000369,2024-12-09 10:34:00,300000889,INVOICE,8674.08,997.90,OPEN
1200000370,INV20241209000370,2024-12-09 10:34:00,300000889,INVOICE,2317.48,266.61,OPEN
1200000371,INV20241207000371,2024-12-07 10:34:00,300000889,INVOICE,64786.93,7453.36,OPEN
1200000372,INV20260309000372,2026-03-09 18:46:00,300000408,INVOICE,40650.57,4676.61,OPEN
1200000373,INV20240508000373,2024-05-08 10:25:00,300000926,INVOICE,7370.73,847.96,OPEN
1200000374,INV20250704000374,2025-07-04 07:42:00,300000380,INVOICE,3322.02,382.18,OPEN
1200000375,INV20250701000375,2025-07-01 07:42:00,300000380,INVOICE,4943.19,568.69,CLOSED
1200000376,INV20250712000376,2025-07-12 07:42:00,300000380,INVOICE,39135.45,4502.31,OPEN
1200000377,INV20250705000377,2025-07-05 07:42:00,300000380,INVOICE,128003.64,14726.08,CLOSED
1200000378,INV20250330000378,2025-03-30 11:27:00,300000553,INVOICE,10282.56,1182.95,OPEN
1200000379,INV20260404000379,2026-04-04 02:29:00,300000479,INVOICE,73158.31,8416.44,OPEN
1200000380,INV20260318000380,2026-03-18 00:53:00,300000886,INVOICE,1383.69,159.19,CLOSED
1200000381,INV20260314000381,2026-03-14 00:53:00,300000886,INVOICE,8492.64,977.03,CLOSED
1200000382,INV20260404000382,2026-04-04 00:53:00,300000886,INVOICE,38494.23,4428.54,CLOSED
1200000383,INV20260328000383,2026-03-28 00:53:00,300000886,INVOICE,65654.33,7553.15,OPEN
1200000384,INV20251219000384,2025-12-19 08:14:00,300000749,INVOICE,18962.13,2181.48,OPEN
1200000385,INV20240922000385,2024-09-22 08:25:00,300000784,INVOICE,19566.46,2251.01,OPEN
1200000386,INV20250623000386,2025-06-23 00:37:00,300000202,INVOICE,26221.03,3016.58,OPEN
1200000387,INV20241210000387,2024-12-10 05:55:00,300000507,INVOICE,31317.43,3602.89,CLOSED
1200000388,INV20250407000388,2025-04-07 09:19:00,300000719,INVOICE,28000.45,3221.29,CLOSED
1200000389,INV20251105000389,2025-11-05 08:11:00,300000308,INVOICE,68244.30,7851.11,CLOSED
1200000390,INV20250316000390,2025-03-16 18:41:00,300000166,INVOICE,22179.20,2551.59,CLOSED
1200000391,INV20240718000391,2024-07-18 13:07:00,300000064,INVOICE,1307.01,150.36,CLOSED
1200000392,INV20240726000392,2024-07-26 13:07:00,300000064,INVOICE,32172.90,3701.31,CLOSED
1200000393,INV20250201000393,2025-02-01 14:43:00,300000936,INVOICE,5317.34,611.73,CLOSED
1200000394,INV20250209000394,2025-02-09 14:43:00,300000936,INVOICE,11517.19,1324.99,OPEN
1200000395,INV20250202000395,2025-02-02 14:43:00,300000936,INVOICE,40291.42,4635.30,CLOSED
1200000396,INV20250216000396,2025-02-16 14:43:00,300000936,INVOICE,19439.07,2236.35,OPEN
1200000397,INV20250207000397,2025-02-07 14:43:00,300000936,INVOICE,51106.41,5879.50,OPEN
1200000398,INV20250814000398,2025-08-14 05:25:00,300000742,INVOICE,18219.23,2096.02,OPEN
1200000399,INV20250822000399,2025-08-22 21:27:00,300000667,INVOICE,114383.71,13159.19,CLOSED
1200000400,INV20250615000400,2025-06-15 05:42:00,300000793,INVOICE,76177.02,8763.73,OPEN
1200000401,INV20250609000401,2025-06-09 05:42:00,300000793,INVOICE,47302.17,5441.84,OPEN
1200000402,INV20260317000402,2026-03-17 15:56:00,300000752,INVOICE,10238.65,1177.90,CLOSED
1200000403,INV20260321000403,2026-03-21 15:56:00,300000752,INVOICE,46418.41,5340.17,OPEN
1200000404,INV20250908000404,2025-09-08 16:54:00,300000977,INVOICE,47381.17,5450.93,OPEN
1200000405,INV20250910000405,2025-09-10 16:54:00,300000977,INVOICE,99982.92,11502.46,OPEN
1200000406,INV20240904000406,2024-09-04 08:05:00,300000622,INVOICE,18744.98,2156.50,OPEN
1200000407,INV20240902000407,2024-09-02 08:05:00,300000622,INVOICE,985.42,113.37,OPEN
1200000408,INV20240804000408,2024-08-04 06:23:00,300000820,INVOICE,26850.75,3089.02,CLOSED
1200000409,INV20240820000409,2024-08-20 06:23:00,300000820,INVOICE,20511.20,2359.70,CLOSED
1200000410,INV20240702000410,2024-07-02 21:11:00,300000987,INVOICE,32490.79,3737.88,OPEN
1200000411,INV20240709000411,2024-07-09 21:11:00,300000987,INVOICE,16950.92,1950.11,OPEN
1200000412,INV20240430000412,2024-04-30 15:24:00,300000061,INVOICE,98877.68,11375.31,CLOSED
1200000413,INV20250903000413,2025-09-03 03:11:00,300000062,INVOICE,124921.17,14371.46,OPEN
1200000414,INV20250915000414,2025-09-15 03:11:00,300000062,INVOICE,2318.42,266.72,OPEN
1200000415,INV20250829000415,2025-08-29 03:11:00,300000062,INVOICE,98430.11,11323.82,OPEN
1200000416,INV20251104000416,2025-11-04 03:05:00,300000272,INVOICE,67123.98,7722.23,OPEN
1200000417,INV20251110000417,2025-11-10 03:05:00,300000272,INVOICE,12204.59,1404.07,CLOSED
1200000418,INV20251031000418,2025-10-31 03:05:00,300000272,INVOICE,31726.13,3649.91,CLOSED
1200000419,INV20251027000419,2025-10-27 03:05:00,300000272,INVOICE,32233.13,3708.24,CLOSED
1200000420,INV20250311000420,2025-03-11 15:10:00,300000580,INVOICE,8958.01,1030.57,CLOSED
1200000421,INV20260327000421,2026-03-27 15:59:00,300000125,INVOICE,146126.10,16810.97,CLOSED
1200000422,INV20260326000422,2026-03-26 15:59:00,300000125,INVOICE,155251.66,17860.81,CLOSED
1200000423,INV20260322000423,2026-03-22 15:59:00,300000125,INVOICE,36842.99,4238.57,CLOSED
1200000424,INV20260321000424,2026-03-21 15:59:00,300000125,INVOICE,6351.41,730.69,CLOSED
1200000425,INV20240811000425,2024-08-11 18:58:00,300000545,INVOICE,30472.25,3505.66,CLOSED
1200000426,INV20240806000426,2024-08-06 18:58:00,300000545,INVOICE,18104.66,2082.84,CLOSED
1200000427,INV20250917000427,2025-09-17 16:31:00,300000638,INVOICE,64209.61,7386.95,OPEN
1200000428,INV20250912000428,2025-09-12 16:31:00,300000638,INVOICE,21902.32,2519.74,CLOSED
1200000429,INV20250912000429,2025-09-12 16:31:00,300000638,INVOICE,51844.94,5964.46,OPEN
1200000430,INV20260130000430,2026-01-30 09:39:00,300000962,INVOICE,8558.74,984.63,OPEN
1200000431,INV20260214000431,2026-02-14 09:39:00,300000962,INVOICE,58712.27,6754.51,OPEN
1200000432,INV20260212000432,2026-02-12 09:39:00,300000962,INVOICE,79664.54,9164.95,CLOSED
1200000433,INV20260128000433,2026-01-28 09:39:00,300000962,INVOICE,82238.85,9461.11,OPEN
1200000434,INV20260202000434,2026-02-02 09:39:00,300000962,INVOICE,49830.82,5732.75,OPEN
1200000435,INV20250108000435,2025-01-08 08:57:00,300000222,INVOICE,33530.49,3857.49,CLOSED
1200000436,INV20240501000436,2024-05-01 05:52:00,300000443,INVOICE,124223.62,14291.21,OPEN
1200000437,INV20240502000437,2024-05-02 05:52:00,300000443,INVOICE,14472.81,1665.01,CLOSED
1200000438,INV20240421000438,2024-04-21 05:52:00,300000443,INVOICE,41604.67,4786.38,OPEN
1200000439,INV20240422000439,2024-04-22 05:52:00,300000443,INVOICE,23962.92,2756.80,CLOSED
1200000440,INV20240429000440,2024-04-29 05:52:00,300000443,INVOICE,1662.04,191.21,OPEN
1200000441,INV20260407000441,2026-04-07 00:40:00,300000309,INVOICE,5207.90,599.14,OPEN
1200000442,INV20260406000442,2026-04-06 00:40:00,300000309,INVOICE,21479.32,2471.07,CLOSED
1200000443,INV20260416000443,2026-04-16 00:40:00,300000309,INVOICE,17214.65,1980.45,CLOSED
1200000444,INV20250814000444,2025-08-14 05:55:00,300000604,INVOICE,52477.39,6037.22,OPEN
1200000445,INV20250817000445,2025-08-17 05:55:00,300000604,INVOICE,22722.10,2614.05,CLOSED
1200000446,INV20240425000446,2024-04-25 06:37:00,300000704,INVOICE,87478.68,10063.92,CLOSED
1200000447,INV20240426000447,2024-04-26 06:37:00,300000704,INVOICE,42723.38,4915.08,CLOSED
1200000448,INV20240418000448,2024-04-18 06:37:00,300000704,INVOICE,38019.66,4373.94,CLOSED
1200000449,INV20240430000449,2024-04-30 06:37:00,300000704,INVOICE,29150.41,3353.59,CLOSED
1200000450,INV20250101000450,2025-01-01 03:26:00,300000070,INVOICE,2777.46,319.53,OPEN
1200000451,INV20250103000451,2025-01-03 03:26:00,300000070,INVOICE,17044.42,1960.86,CLOSED
1200000452,INV20241217000452,2024-12-17 03:26:00,300000070,INVOICE,29095.35,3347.25,CLOSED
1200000453,INV20241225000453,2024-12-25 03:26:00,300000070,INVOICE,83683.43,9627.30,CLOSED
1200000454,INV20250803000454,2025-08-03 18:28:00,300000218,INVOICE,105241.43,12107.42,OPEN
1200000455,INV20250731000455,2025-07-31 18:28:00,300000218,INVOICE,20521.27,2360.85,OPEN
1200000456,INV20250314000456,2025-03-14 10:33:00,300000931,INVOICE,44878.50,5163.01,CLOSED
1200000457,INV20250316000457,2025-03-16 10:33:00,300000931,INVOICE,168133.86,19342.83,OPEN
1200000458,INV20250314000458,2025-03-14 10:33:00,300000931,INVOICE,87047.15,10014.27,CLOSED
1200000459,INV20240915000459,2024-09-15 10:23:00,300000797,INVOICE,157595.30,18130.43,CLOSED
1200000460,INV20241012000460,2024-10-12 12:47:00,300000193,INVOICE,10368.42,1192.83,CLOSED
1200000461,INV20250830000461,2025-08-30 16:49:00,300000654,INVOICE,140758.20,16193.42,CLOSED
1200000462,INV20240919000462,2024-09-19 12:02:00,300000721,INVOICE,70465.60,8106.66,OPEN
1200000463,INV20240904000463,2024-09-04 12:02:00,300000721,INVOICE,40436.73,4652.01,OPEN
1200000464,INV20240914000464,2024-09-14 12:02:00,300000721,INVOICE,18067.15,2078.52,OPEN
1200000465,INV20240602000465,2024-06-02 02:01:00,300000090,INVOICE,28213.89,3245.85,OPEN
1200000466,INV20250127000466,2025-01-27 11:36:00,300000409,INVOICE,2228.09,256.33,OPEN
1200000467,INV20250201000467,2025-02-01 11:36:00,300000409,INVOICE,82452.16,9485.65,OPEN
1200000468,INV20240529000468,2024-05-29 16:44:00,300000689,INVOICE,5369.66,617.75,OPEN
1200000469,INV20240523000469,2024-05-23 16:44:00,300000689,INVOICE,108157.46,12442.89,OPEN
1200000470,INV20240526000470,2024-05-26 16:44:00,300000689,INVOICE,108839.59,12521.37,OPEN
1200000471,INV20260105000471,2026-01-05 12:51:00,300000594,INVOICE,118433.64,13625.11,OPEN
1200000472,INV20260101000472,2026-01-01 12:51:00,300000594,INVOICE,13903.09,1599.47,OPEN
1200000473,INV20251230000473,2025-12-30 12:51:00,300000594,INVOICE,5137.29,591.02,OPEN
1200000474,INV20251229000474,2025-12-29 12:51:00,300000594,INVOICE,26036.30,2995.33,OPEN
1200000475,INV20251007000475,2025-10-07 17:50:00,300000117,INVOICE,34516.49,3970.92,OPEN
1200000476,INV20251015000476,2025-10-15 17:50:00,300000117,INVOICE,38819.32,4465.94,OPEN
1200000477,INV20241005000477,2024-10-05 10:13:00,300000480,INVOICE,40298.22,4636.08,OPEN
1200000478,INV20250924000478,2025-09-24 21:22:00,300000811,INVOICE,5200.86,598.33,OPEN
1200000479,INV20250703000479,2025-07-03 02:42:00,300000403,INVOICE,143340.04,16490.45,OPEN
1200000480,INV20250716000480,2025-07-16 02:42:00,300000403,INVOICE,144782.70,16656.42,OPEN
1200000481,INV20250708000481,2025-07-08 02:42:00,300000403,INVOICE,5005.44,575.85,CLOSED
1200000482,INV20241019000482,2024-10-19 20:24:00,300000674,INVOICE,55716.82,6409.90,OPEN
1200000483,INV20260127000483,2026-01-27 08:05:00,300000340,INVOICE,9412.43,1082.85,OPEN
1200000484,INV20260127000484,2026-01-27 08:05:00,300000340,INVOICE,17959.15,2066.10,OPEN
1200000485,INV20260129000485,2026-01-29 08:05:00,300000340,INVOICE,133233.70,15327.77,CLOSED
1200000486,INV20250809000486,2025-08-09 14:03:00,300000851,INVOICE,14186.45,1632.07,CLOSED
1200000487,INV20250815000487,2025-08-15 14:03:00,300000851,INVOICE,60317.13,6939.14,OPEN
1200000488,INV20250510000488,2025-05-10 08:19:00,300000582,INVOICE,93991.40,10813.17,CLOSED
1200000489,INV20250502000489,2025-05-02 08:19:00,300000582,INVOICE,17139.95,1971.85,OPEN
1200000490,INV20250519000490,2025-05-19 08:19:00,300000582,INVOICE,11333.28,1303.83,CLOSED
1200000491,INV20250823000491,2025-08-23 08:50:00,300000488,INVOICE,23329.70,2683.95,OPEN
1200000492,INV20250903000492,2025-09-03 08:50:00,300000488,INVOICE,17184.80,1977.01,CLOSED
1200000493,INV20250822000493,2025-08-22 08:50:00,300000488,INVOICE,4901.87,563.93,CLOSED
