header_id,order_number,sold_to_org_id,order_date,booked_date,order_amount,discount_amount,tax_amount,flow_status_code,salesrep_id
900000209,SO20250817000209,300000355,2025-08-17 06:59:00,2025-08-19 06:59:00,8198.23,0.00,943.16,ENTERED,800000023
900000210,SO20250924000210,300000290,2025-09-24 00:48:00,2025-09-27 00:48:00,55740.38,1331.58,6412.61,CANCELLED,800000033
900000211,SO20241123000211,300000928,2024-11-23 16:27:00,2024-11-23 16:27:00,60018.20,5588.29,6904.75,BOOKED,800000049
900000212,SO20251222000212,300000634,2025-12-22 09:17:00,2025-12-25 09:17:00,145386.60,14295.57,16725.89,BOOKED,800000027
900000213,SO20241016000213,300000343,2024-10-16 09:19:00,2024-10-19 09:19:00,305781.52,12509.30,35178.41,CLOSED,800000050
900000214,SO20240930000214,300000747,2024-09-30 12:01:00,2024-10-03 12:01:00,13861.07,1362.93,1594.64,BOOKED,800000075
900000215,SO20251106000215,300000901,2025-11-06 10:37:00,2025-11-07 10:37:00,164260.54,15076.74,18897.23,CLOSED,800000112
900000216,SO20240801000216,300000269,2024-08-01 09:30:00,2024-08-04 09:30:00,71436.60,7872.97,8218.37,CLOSED,800000026
900000217,SO20241112000217,300000193,2024-11-12 09:44:00,2024-11-14 09:44:00,107588.45,898.35,12377.43,CLOSED,800000077
900000218,SO20241212000218,300000360,2024-12-12 17:33:00,2024-12-14 17:33:00,173696.24,0.00,19982.75,ENTERED,800000085
900000219,SO20241015000219,300000763,2024-10-15 13:13:00,2024-10-17 13:13:00,485054.38,31028.18,55802.72,CLOSED,800000034
900000220,SO20251102000220,300000498,2025-11-02 02:48:00,2025-11-03 02:48:00,292393.71,5589.60,33638.21,CLOSED,800000056
900000221,SO20240728000221,300000495,2024-07-28 08:21:00,2024-07-28 08:21:00,218270.60,7869.73,25110.78,CLOSED,800000003
900000222,SO20260125000222,300000825,2026-01-25 14:08:00,2026-01-27 14:08:00,125577.89,7328.12,14447.02,CLOSED,800000015
900000223,SO20250316000223,300000091,2025-03-16 13:17:00,2025-03-19 13:17:00,83261.62,1503.75,9578.77,CANCELLED,800000072
900000224,SO20260119000224,300000892,2026-01-19 02:17:00,2026-01-22 02:17:00,217660.60,13989.13,25040.60,ENTERED,800000005
900000225,SO20241225000225,300000976,2024-12-25 07:54:00,2024-12-28 07:54:00,57125.44,880.99,6571.96,CLOSED,800000099
900000226,SO20241007000226,300000398,2024-10-07 09:18:00,2024-10-07 09:18:00,85147.88,4174.13,9795.77,CLOSED,800000040
900000227,SO20250823000227,300000271,2025-08-23 10:02:00,2025-08-24 10:02:00,36864.07,2974.56,4241.00,BOOKED,800000022
900000228,SO20241128000228,300000889,2024-11-28 10:34:00,2024-11-29 10:34:00,166689.97,558.62,19176.72,CLOSED,800000024
900000229,SO20260214000229,300000408,2026-02-14 18:46:00,2026-02-15 18:46:00,40650.57,3997.10,4676.61,BOOKED,800000052
900000230,SO20240428000230,300000926,2024-04-28 10:25:00,2024-05-01 10:25:00,7370.73,1815.17,847.96,CLOSED,800000006
900000231,SO20250624000231,300000380,2025-06-24 07:42:00,2025-06-26 07:42:00,178589.54,4027.01,20545.70,CLOSED,800000011
900000232,SO20250312000232,300000553,2025-03-12 11:27:00,2025-03-12 11:27:00,10282.56,1240.86,1182.95,CLOSED,800000059
900000233,SO20241104000233,300000660,2024-11-04 23:27:00,2024-11-06 23:27:00,124023.22,5776.59,14268.16,CANCELLED,800000093
900000234,SO20260309000234,300000479,2026-03-09 02:29:00,2026-03-12 02:29:00,73158.31,8828.48,8416.44,BOOKED,800000111
900000235,SO20260310000235,300000886,2026-03-10 00:53:00,2026-03-10 00:53:00,117710.37,11100.88,13541.90,CLOSED,800000078
900000236,SO20251205000236,300000749,2025-12-05 08:14:00,2025-12-08 08:14:00,74382.85,5676.13,8557.32,BOOKED,800000034
900000237,SO20240908000237,300000784,2024-09-08 08:25:00,2024-09-09 08:25:00,27997.54,3378.64,3220.96,CLOSED,800000006
900000238,SO20250606000238,300000202,2025-06-06 00:37:00,2025-06-06 00:37:00,26221.03,473.49,3016.58,CLOSED,800000058
900000239,SO20241121000239,300000507,2024-11-21 05:55:00,2024-11-24 05:55:00,31317.43,2409.92,3602.89,CLOSED,800000039
900000240,SO20250313000240,300000719,2025-03-13 09:19:00,2025-03-15 09:19:00,28000.45,2753.23,3221.29,CLOSED,800000054
900000241,SO20251101000241,300000308,2025-11-01 08:11:00,2025-11-04 08:11:00,120459.51,0.00,13858.17,CLOSED,800000034
900000242,SO20250302000242,300000166,2025-03-02 18:41:00,2025-03-04 18:41:00,42192.05,0.00,4853.95,CLOSED,800000117
900000243,SO20240629000243,300000064,2024-06-29 13:07:00,2024-07-01 13:07:00,33479.91,2499.42,3851.67,BOOKED,800000061
900000244,SO20250416000244,300000531,2025-04-16 04:09:00,2025-04-16 04:09:00,270305.24,12058.67,31097.06,CANCELLED,800000043
900000245,SO20240816000245,300000923,2024-08-16 05:48:00,2024-08-16 05:48:00,140896.74,2772.87,16209.36,CANCELLED,800000037
900000246,SO20250128000246,300000936,2025-01-28 14:43:00,2025-01-28 14:43:00,127671.43,2380.35,14687.87,ENTERED,800000117
900000247,SO20250803000247,300000742,2025-08-03 05:25:00,2025-08-05 05:25:00,18219.23,329.03,2096.02,CLOSED,800000090
900000248,SO20250806000248,300000667,2025-08-06 21:27:00,2025-08-08 21:27:00,114383.71,0.00,13159.19,CLOSED,800000075
900000249,SO20250530000249,300000793,2025-05-30 05:42:00,2025-06-02 05:42:00,135204.86,8392.72,15554.54,CLOSED,800000026
900000250,SO20260227000250,300000752,2026-02-27 15:56:00,2026-03-02 15:56:00,56657.06,0.00,6518.07,CLOSED,800000031
900000251,SO20250901000251,300000977,2025-09-01 16:54:00,2025-09-01 16:54:00,147364.09,3646.12,16953.39,CLOSED,800000069
900000252,SO20240820000252,300000622,2024-08-20 08:05:00,2024-08-20 08:05:00,42615.53,5059.36,4902.67,BOOKED,800000027
900000253,SO20240724000253,300000820,2024-07-24 06:23:00,2024-07-27 06:23:00,61619.75,5331.23,7089.00,CLOSED,800000092
900000254,SO20251211000254,300000649,2025-12-11 12:04:00,2025-12-14 12:04:00,27761.20,2136.28,3193.77,CANCELLED,800000104
900000255,SO20250916000255,300000616,2025-09-16 16:23:00,2025-09-17 16:23:00,60405.65,1090.92,6949.32,CANCELLED,800000058
900000256,SO20240618000256,300000987,2024-06-18 21:11:00,2024-06-20 21:11:00,55626.50,2500.24,6399.51,CLOSED,800000026
900000257,SO20241231000257,300000705,2024-12-31 12:18:00,2025-01-03 12:18:00,98234.67,1443.07,11301.34,CANCELLED,800000069
900000258,SO20240417000258,300000061,2024-04-17 15:24:00,2024-04-20 15:24:00,98877.68,11932.10,11375.31,CLOSED,800000061
900000259,SO20250824000259,300000062,2025-08-24 03:11:00,2025-08-24 03:11:00,258160.41,20773.55,29699.87,CLOSED,800000034
900000260,SO20260303000260,300000607,2026-03-03 03:52:00,2026-03-03 03:52:00,108489.66,1959.30,12481.11,CANCELLED,800000049
900000261,SO20251014000261,300000272,2025-10-14 03:05:00,2025-10-17 03:05:00,232111.04,15080.27,26703.05,CLOSED,800000101
900000262,SO20250224000262,300000580,2025-02-24 15:10:00,2025-02-25 15:10:00,8958.01,880.82,1030.57,BOOKED,800000005
900000263,SO20260308000263,300000125,2026-03-08 15:59:00,2026-03-11 15:59:00,377366.47,20599.76,43413.84,CLOSED,800000021
900000264,SO20240518000264,300000404,2024-05-18 19:30:00,2024-05-21 19:30:00,9934.55,840.09,1142.91,CANCELLED,800000014
900000265,SO20240721000265,300000545,2024-07-21 18:58:00,2024-07-24 18:58:00,59688.06,2248.23,6866.77,CLOSED,800000100
900000266,SO20250413000266,300000810,2025-04-13 17:05:00,2025-04-16 17:05:00,57674.96,4438.26,6635.17,BOOKED,800000009
900000267,SO20250828000267,300000638,2025-08-28 16:31:00,2025-08-31 16:31:00,207966.49,2424.13,23925.35,ENTERED,800000109
900000268,SO20260121000268,300000962,2026-01-21 09:39:00,2026-01-21 09:39:00,279005.22,12405.02,32097.95,CLOSED,800000022
900000269,SO20241220000269,300000222,2024-12-20 08:57:00,2024-12-20 08:57:00,79863.53,3719.69,9187.84,ENTERED,800000021
900000270,SO20240416000270,300000443,2024-04-16 05:52:00,2024-04-16 05:52:00,227705.04,7432.30,26196.16,CLOSED,800000107
900000271,SO20260324000271,300000309,2026-03-24 00:40:00,2026-03-26 00:40:00,47798.77,1009.78,5498.97,BOOKED,800000048
900000272,SO20250806000272,300000604,2025-08-06 05:55:00,2025-08-06 05:55:00,75199.49,8566.93,8651.27,CLOSED,800000052
900000273,SO20240413000273,300000704,2024-04-13 06:37:00,2024-04-13 06:37:00,197372.13,5867.13,22706.53,CLOSED,800000054
900000274,SO20241210000274,300000070,2024-12-10 03:26:00,2024-12-11 03:26:00,152225.94,2238.98,17512.72,CLOSED,800000042
900000275,SO20250620000275,300000094,2025-06-20 23:45:00,2025-06-20 23:45:00,160778.15,8102.17,18496.60,CANCELLED,800000083
900000276,SO20250721000276,300000218,2025-07-21 18:28:00,2025-07-21 18:28:00,149490.42,0.00,17198.01,CLOSED,800000110
900000277,SO20250225000277,300000931,2025-02-25 10:33:00,2025-02-25 10:33:00,303953.43,14510.34,34968.08,ENTERED,800000044
900000278,SO20240831000278,300000797,2024-08-31 10:23:00,2024-08-31 10:23:00,157595.30,0.00,18130.43,CLOSED,800000033
900000279,SO20240923000279,300000193,2024-09-23 12:47:00,2024-09-23 12:47:00,10368.42,0.00,1192.83,CLOSED,800000002
900000280,SO20250821000280,300000654,2025-08-21 16:49:00,2025-08-23 16:49:00,140758.20,6556.13,16193.42,BOOKED,800000105
900000281,SO20240828000281,300000721,2024-08-28 12:02:00,2024-08-31 12:02:00,136352.69,42139.16,15686.59,CLOSED,800000042
900000282,SO20240510000282,300000090,2024-05-10 02:01:00,2024-05-12 02:01:00,28213.89,2774.25,3245.85,CLOSED,800000073
900000283,SO20250113000283,300000409,2025-01-13 11:36:00,2025-01-15 11:36:00,84680.25,6448.70,9741.98,CLOSED,800000089
900000284,SO20240503000284,300000689,2024-05-03 16:44:00,2024-05-05 16:44:00,420635.45,25480.83,48391.69,BOOKED,800000113
900000285,SO20251219000285,300000594,2025-12-19 12:51:00,2025-12-20 12:51:00,159530.54,4800.68,18353.08,ENTERED,800000010
900000286,SO20250928000286,300000117,2025-09-28 17:50:00,2025-09-28 17:50:00,73335.81,21510.86,8436.86,CLOSED,800000049
900000287,SO20240927000287,300000480,2024-09-27 10:13:00,2024-09-28 10:13:00,40298.22,1876.92,4636.08,BOOKED,800000077
900000288,SO20250909000288,300000811,2025-09-09 21:22:00,2025-09-11 21:22:00,5200.86,400.22,598.33,CLOSED,800000100
900000289,SO20250624000289,300000403,2025-06-24 02:42:00,2025-06-24 02:42:00,366399.11,2588.82,42152.12,BOOKED,800000044
900000290,SO20241013000290,300000674,2024-10-13 20:24:00,2024-10-13 20:24:00,55716.82,4287.46,6409.90,CLOSED,800000117
900000291,SO20260113000291,300000340,2026-01-13 08:05:00,2026-01-16 08:05:00,160605.28,2167.24,18476.72,CLOSED,800000098
900000292,SO20250221000292,300000741,2025-02-21 02:38:00,2025-02-22 02:38:00,62673.37,7563.09,7210.21,CANCELLED,800000091
900000293,SO20250802000293,300000851,2025-08-02 14:03:00,2025-08-02 14:03:00,74503.58,3065.61,8571.21,CLOSED,800000050
900000294,SO20250424000294,300000582,2025-04-24 08:19:00,2025-04-26 08:19:00,122464.63,1114.39,14088.85,BOOKED,800000022
900000295,SO20251107000295,300000094,2025-11-07 15:35:00,2025-11-09 15:35:00,257145.37,16225.00,29583.10,CANCELLED,800000116
900000296,SO20251108000296,300000003,2025-11-08 00:48:00,2025-11-08 00:48:00,30055.08,3626.94,3457.66,CANCELLED,800000054
900000297,SO20250223000297,300000568,2025-02-23 21:44:00,2025-02-25 21:44:00,97020.53,11708.07,11161.65,BOOKED,800000019
900000298,SO20250814000298,300000488,2025-08-14 08:50:00,2025-08-15 08:50:00,60038.25,6010.78,6907.06,CLOSED,800000091
900000299,SO20250221000299,300000929,2025-02-21 23:02:00,2025-02-24 23:02:00,63042.72,808.06,7252.70,CLOSED,800000042
900000300,SO20251008000300,300000792,2025-10-08 18:06:00,2025-10-11 18:06:00,135542.92,7257.34,15593.43,CLOSED,800000076
900000301,SO20240725000301,300000540,2024-07-25 08:27:00,2024-07-28 08:27:00,133585.10,2412.55,15368.20,CLOSED,800000025
900000302,SO20260203000302,300000441,2026-02-03 02:49:00,2026-02-03 02:49:00,147033.04,9160.81,16915.31,CLOSED,800000081
900000303,SO20240629000303,300000391,2024-06-29 17:24:00,2024-07-01 17:24:00,93011.93,0.00,10700.49,BOOKED,800000048
900000304,SO20250122000304,300000820,2025-01-22 23:36:00,2025-01-25 23:36:00,476652.55,30988.56,54836.13,CLOSED,800000037
900000305,SO20250220000305,300000837,2025-02-20 02:42:00,2025-02-22 02:42:00,36764.60,0.00,4229.56,CLOSED,800000056
900000306,SO20240428000306,300000128,2024-04-28 14:36:00,2024-05-01 14:36:00,143554.73,475.71,16515.15,CLOSED,800000006
900000307,SO20251208000307,300000480,2025-12-08 01:40:00,2025-12-10 01:40:00,78217.04,3643.11,8998.42,CLOSED,800000107
900000308,SO20250920000308,300000193,2025-09-20 19:44:00,2025-09-22 19:44:00,39385.30,0.00,4531.05,CLOSED,800000120
900000309,SO20250409000309,300000060,2025-04-09 18:29:00,2025-04-09 18:29:00,269204.12,0.00,30970.38,BOOKED,800000034
900000310,SO20241010000310,300000786,2024-10-10 18:15:00,2024-10-13 18:15:00,332968.37,9343.30,38306.10,CLOSED,800000039
900000311,SO20251220000311,300000463,2025-12-20 05:20:00,2025-12-22 05:20:00,35514.63,3287.56,4085.75,ENTERED,800000007
900000312,SO20251116000312,300000878,2025-11-16 05:41:00,2025-11-18 05:41:00,322488.82,28363.86,37100.48,CLOSED,800000075
900000313,SO20250117000313,300000633,2025-01-17 11:06:00,2025-01-20 11:06:00,199929.65,14790.48,23000.76,CLOSED,800000055
900000314,SO20240821000314,300000412,2024-08-21 16:08:00,2024-08-21 16:08:00,17763.10,1684.66,2043.55,BOOKED,800000071
900000315,SO20240504000315,300000459,2024-05-04 10:31:00,2024-05-07 10:31:00,15093.34,1161.45,1736.40,CLOSED,800000110
900000316,SO20240519000316,300000583,2024-05-19 17:20:00,2024-05-22 17:20:00,48041.16,0.00,5526.86,BOOKED,800000091
900000317,SO20251111000317,300000608,2025-11-11 01:10:00,2025-11-12 01:10:00,98593.27,11897.80,11342.59,CLOSED,800000098
900000318,SO20241115000318,300000449,2024-11-15 07:30:00,2024-11-15 07:30:00,212259.65,7769.32,24419.25,CLOSED,800000077
900000319,SO20240628000319,300000944,2024-06-28 14:13:00,2024-06-30 14:13:00,30303.99,0.00,3486.30,CLOSED,800000049
900000320,SO20240613000320,300000844,2024-06-13 17:09:00,2024-06-14 17:09:00,499556.91,20554.54,57471.15,BOOKED,800000035
900000321,SO20250228000321,300000449,2025-02-28 22:17:00,2025-03-01 22:17:00,37593.00,1750.92,4324.86,BOOKED,800000027
900000322,SO20251020000322,300000481,2025-10-20 00:35:00,2025-10-21 00:35:00,138910.71,9731.48,15980.88,BOOKED,800000066
900000323,SO20250102000323,300000107,2025-01-02 15:21:00,2025-01-04 15:21:00,69977.49,4565.71,8050.51,CLOSED,800000026
900000324,SO20240614000324,300000355,2024-06-14 00:59:00,2024-06-17 00:59:00,76894.53,1388.75,8846.27,CLOSED,800000056
900000325,SO20240512000325,300000520,2024-05-12 06:56:00,2024-05-14 06:56:00,153393.11,12386.67,17646.99,CLOSED,800000101
900000326,SO20250615000326,300000518,2025-06-15 14:57:00,2025-06-16 14:57:00,33502.60,1660.43,3854.28,BOOKED,800000062
900000327,SO20250826000327,300000934,2025-08-26 09:29:00,2025-08-27 09:29:00,17023.30,307.47,1958.43,CLOSED,800000014
900000328,SO20250829000328,300000499,2025-08-29 08:42:00,2025-08-31 08:42:00,1593.51,156.69,183.32,BOOKED,800000077
900000329,SO20250521000329,300000005,2025-05-21 17:23:00,2025-05-22 17:23:00,22890.35,1761.48,2633.40,CLOSED,800000100
900000330,SO20250719000330,300000069,2025-07-19 13:45:00,2025-07-22 13:45:00,300961.01,16058.79,34623.83,CLOSED,800000050
900000331,SO20251214000331,300000166,2025-12-14 02:28:00,2025-12-17 02:28:00,173477.92,0.00,19957.64,CLOSED,800000085
900000332,SO20260124000332,300000597,2026-01-24 04:04:00,2026-01-27 04:04:00,90390.02,7734.06,10398.85,CLOSED,800000004
900000333,SO20251125000333,300000245,2025-11-25 22:14:00,2025-11-28 22:14:00,620682.09,20381.67,71405.90,CLOSED,800000040
900000334,SO20251010000334,300000886,2025-10-10 09:58:00,2025-10-11 09:58:00,16900.61,305.23,1944.32,CLOSED,800000095
900000335,SO20251210000335,300000930,2025-12-10 13:15:00,2025-12-12 13:15:00,85121.08,0.00,9792.69,CANCELLED,800000005
900000336,SO20260326000336,300000672,2026-03-26 13:46:00,2026-03-27 13:46:00,29302.70,1364.84,3371.11,CLOSED,800000036
900000337,SO20241231000337,300000388,2024-12-31 06:12:00,2025-01-03 06:12:00,4751.22,0.00,546.60,CANCELLED,800000038
900000338,SO20251021000338,300000373,2025-10-21 04:37:00,2025-10-21 04:37:00,54125.19,0.00,6226.79,CLOSED,800000072
900000339,SO20240605000339,300000393,2024-06-05 18:39:00,2024-06-07 18:39:00,90993.32,10980.76,10468.26,CLOSED,800000009
900000340,SO20250121000340,300000505,2025-01-21 01:50:00,2025-01-21 01:50:00,94030.25,1176.36,10817.64,CLOSED,800000026
900000341,SO20240825000341,300000425,2024-08-25 14:34:00,2024-08-25 14:34:00,41583.31,1936.83,4783.92,BOOKED,800000114
900000342,SO20240423000342,300000599,2024-04-23 00:40:00,2024-04-23 00:40:00,1057.54,322.08,121.66,CLOSED,800000109
900000343,SO20260131000343,300000870,2026-01-31 14:45:00,2026-02-03 14:45:00,52584.88,0.00,6049.59,CANCELLED,800000038
900000344,SO20250820000344,300000102,2025-08-20 02:05:00,2025-08-22 02:05:00,191972.17,17193.89,22085.29,CLOSED,800000105
900000345,SO20240505000345,300000083,2024-05-05 23:34:00,2024-05-06 23:34:00,10808.97,503.45,1243.51,BOOKED,800000073
900000346,SO20241206000346,300000990,2024-12-06 05:20:00,2024-12-06 05:20:00,50566.56,6102.06,5817.39,CLOSED,800000114
900000347,SO20250410000347,300000636,2025-04-10 03:46:00,2025-04-11 03:46:00,169042.94,13602.03,19447.42,BOOKED,800000111
900000348,SO20240519000348,300000538,2024-05-19 21:27:00,2024-05-22 21:27:00,29340.75,2793.85,3375.48,CLOSED,800000028
900000349,SO20240811000349,300000888,2024-08-11 22:24:00,2024-08-14 22:24:00,125222.07,0.00,14406.08,CLOSED,800000057
900000350,SO20250530000350,300000635,2025-05-30 07:48:00,2025-05-30 07:48:00,82810.84,0.00,9526.91,CLOSED,800000045
900000351,SO20241122000351,300000545,2024-11-22 13:57:00,2024-11-23 13:57:00,66562.50,0.00,7657.63,CLOSED,800000086
900000352,SO20240720000352,300000423,2024-07-20 08:07:00,2024-07-22 08:07:00,20648.29,0.00,2375.47,CLOSED,800000061
900000353,SO20250307000353,300000746,2025-03-07 08:47:00,2025-03-09 08:47:00,114870.67,13862.16,13215.21,CLOSED,800000094
900000354,SO20240716000354,300000808,2024-07-16 17:18:00,2024-07-19 17:18:00,152681.85,14051.23,17565.16,CLOSED,800000086
900000355,SO20250720000355,300000588,2025-07-20 17:11:00,2025-07-20 17:11:00,259681.13,11030.37,29874.82,CLOSED,800000028
900000356,SO20260318000356,300000667,2026-03-18 13:27:00,2026-03-18 13:27:00,80440.50,7909.60,9254.22,BOOKED,800000014
900000357,SO20250803000357,300000225,2025-08-03 14:08:00,2025-08-06 14:08:00,40090.75,4838.09,4612.21,BOOKED,800000057
900000358,SO20260322000358,300000297,2026-03-22 13:02:00,2026-03-22 13:02:00,102437.86,10072.53,11784.89,BOOKED,800000033
900000359,SO20250224000359,300000956,2025-02-24 21:02:00,2025-02-27 21:02:00,178425.56,21531.61,20526.84,CANCELLED,800000032
900000360,SO20250920000360,300000749,2025-09-20 04:58:00,2025-09-20 04:58:00,28534.91,0.00,3282.78,CLOSED,800000118
900000361,SO20250919000361,300000138,2025-09-19 04:46:00,2025-09-20 04:46:00,223316.67,2978.68,25691.30,ENTERED,800000114
900000362,SO20240702000362,300000341,2024-07-02 14:18:00,2024-07-02 14:18:00,11352.32,205.02,1306.02,BOOKED,800000095
900000363,SO20240512000363,300000519,2024-05-12 07:41:00,2024-05-12 07:41:00,30172.11,0.00,3471.13,CLOSED,800000064
900000364,SO20240415000364,300000465,2024-04-15 23:38:00,2024-04-15 23:38:00,64171.73,0.00,7382.59,BOOKED,800000103
900000365,SO20260103000365,300000318,2026-01-03 16:30:00,2026-01-03 16:30:00,20596.23,0.00,2369.48,CLOSED,800000062
900000366,SO20250420000366,300000436,2025-04-20 02:34:00,2025-04-20 02:34:00,73805.60,5679.59,8490.91,CLOSED,800000120
900000367,SO20241001000367,300000823,2024-10-01 03:21:00,2024-10-01 03:21:00,234864.38,0.00,27019.80,ENTERED,800000004
900000368,SO20260216000368,300000044,2026-02-16 14:39:00,2026-02-18 14:39:00,170054.47,9468.39,19563.78,BOOKED,800000005
900000369,SO20251222000369,300000563,2025-12-22 12:57:00,2025-12-22 12:57:00,90751.25,6983.55,10440.41,CLOSED,800000049
900000370,SO20241115000370,300000317,2024-11-15 15:37:00,2024-11-15 15:37:00,94212.88,0.00,10838.65,CLOSED,800000072
900000371,SO20250702000371,300000038,2025-07-02 15:11:00,2025-07-02 15:11:00,150245.72,0.00,17284.91,CLOSED,800000048
900000372,SO20251112000372,300000439,2025-11-12 23:22:00,2025-11-13 23:22:00,103409.62,1809.65,11896.68,CLOSED,800000104
