payment_schedule_id,customer_trx_id,due_date,amount_due_original,amount_due_remaining,amount_applied,overdue_days,aging_bucket,status
1500000278,1200000278,2026-05-03 08:55:00,20768.58,16116.76,4651.82,0,CURRENT,OPEN
1500000279,1200000279,2026-04-30 08:55:00,7263.27,5054.68,2208.59,0,CURRENT,OPEN
1500000280,1200000280,2026-02-08 03:06:00,89639.40,0.00,89639.40,50,31_60,CLOSED
1500000281,1200000281,2026-02-02 03:06:00,45281.39,0.00,45281.39,56,31_60,CLOSED
1500000282,1200000282,2026-02-05 03:06:00,58795.06,31960.92,26834.14,53,31_60,OPEN
1500000283,1200000283,2025-11-20 16:33:00,32676.28,0.00,32676.28,130,GT_90,CLOSED
1500000284,1200000284,2025-05-04 07:41:00,50979.03,45356.33,5622.70,330,GT_90,OPEN
1500000285,1200000285,2025-10-28 11:13:00,51991.54,0.00,51991.54,153,GT_90,CLOSED
1500000286,1200000286,2024-08-15 13:43:00,6786.78,4698.54,2088.24,592,GT_90,OPEN
1500000287,1200000287,2024-08-14 13:43:00,35602.46,0.00,35602.46,593,GT_90,CLOSED
1500000288,1200000288,2024-12-03 20:56:00,147549.96,32075.52,115474.44,482,GT_90,OPEN
1500000289,1200000289,2024-12-01 20:56:00,9282.24,3592.52,5689.72,484,GT_90,OPEN
1500000290,1200000290,2024-12-06 20:56:00,61240.27,43980.70,17259.57,479,GT_90,OPEN
1500000291,1200000291,2026-03-30 13:27:00,145471.68,38732.16,106739.52,0,CURRENT,OPEN
1500000292,1200000292,2026-03-19 13:27:00,15184.01,9178.11,6005.90,11,1_30,OPEN
1500000293,1200000293,2026-03-20 13:27:00,60888.89,15044.55,45844.34,10,1_30,OPEN
1500000294,1200000294,2024-09-24 22:21:00,18447.11,14213.89,4233.22,552,GT_90,OPEN
1500000295,1200000295,2024-10-23 23:32:00,13888.94,5194.76,8694.18,523,GT_90,OPEN
1500000296,1200000296,2024-07-08 18:21:00,40459.25,0.00,40459.25,630,GT_90,CLOSED
1500000297,1200000297,2026-05-10 09:12:00,5281.59,0.00,5281.59,0,CURRENT,CLOSED
1500000298,1200000298,2026-05-18 09:12:00,13736.09,0.00,13736.09,0,CURRENT,CLOSED
1500000299,1200000299,2025-11-23 03:47:00,28779.33,16848.61,11930.72,127,GT_90,OPEN
1500000300,1200000300,2025-11-16 03:47:00,38456.68,0.00,38456.68,134,GT_90,CLOSED
1500000301,1200000301,2025-11-25 03:47:00,133747.75,82248.11,51499.64,125,GT_90,OPEN
1500000302,1200000302,2025-11-25 03:47:00,102338.30,0.00,102338.30,125,GT_90,CLOSED
1500000303,1200000303,2026-01-07 04:28:00,95901.09,17274.11,78626.98,82,61_90,OPEN
1500000304,1200000304,2026-01-03 04:28:00,82880.63,0.00,82880.63,86,61_90,CLOSED
1500000305,1200000305,2024-09-25 02:34:00,49913.26,0.00,49913.26,551,GT_90,CLOSED
1500000306,1200000306,2024-09-30 02:34:00,64173.08,0.00,64173.08,546,GT_90,CLOSED
1500000307,1200000307,2025-10-10 04:56:00,5847.44,3290.29,2557.15,171,GT_90,OPEN
1500000308,1200000308,2025-07-27 12:12:00,57608.54,0.00,57608.54,246,GT_90,CLOSED
1500000309,1200000309,2025-10-03 09:26:00,92440.36,0.00,92440.36,178,GT_90,CLOSED
1500000310,1200000310,2024-06-22 11:43:00,15388.58,0.00,15388.58,646,GT_90,CLOSED
1500000311,1200000311,2024-06-26 11:43:00,3800.37,0.00,3800.37,642,GT_90,CLOSED
1500000312,1200000312,2025-04-30 08:48:00,20491.82,0.00,20491.82,334,GT_90,CLOSED
1500000313,1200000313,2025-04-22 08:48:00,10596.53,2616.01,7980.52,342,GT_90,OPEN
1500000314,1200000314,2025-04-28 08:48:00,69219.28,31134.41,38084.87,336,GT_90,OPEN
1500000315,1200000315,2025-11-20 10:10:00,8734.40,5704.64,3029.76,130,GT_90,OPEN
1500000316,1200000316,2026-03-15 18:40:00,107977.93,95970.62,12007.31,15,1_30,OPEN
1500000317,1200000317,2026-03-25 18:40:00,119756.84,0.00,119756.84,5,1_30,CLOSED
1500000318,1200000318,2025-05-29 07:58:00,26779.78,23390.94,3388.84,305,GT_90,OPEN
1500000319,1200000319,2026-03-06 01:51:00,26413.93,0.00,26413.93,24,1_30,CLOSED
1500000320,1200000320,2025-11-18 13:48:00,35156.65,18757.55,16399.10,132,GT_90,OPEN
1500000321,1200000321,2025-11-13 13:48:00,31604.35,0.00,31604.35,137,GT_90,CLOSED
1500000322,1200000322,2025-11-21 13:48:00,181490.28,0.00,181490.28,129,GT_90,CLOSED
1500000323,1200000323,2025-05-25 09:27:00,40191.77,0.00,40191.77,309,GT_90,CLOSED
1500000324,1200000324,2025-01-19 10:36:00,59124.00,0.00,59124.00,435,GT_90,CLOSED
1500000325,1200000325,2026-02-05 20:18:00,24689.28,0.00,24689.28,53,31_60,CLOSED
1500000326,1200000326,2026-01-30 20:18:00,25570.92,0.00,25570.92,59,31_60,CLOSED
1500000327,1200000327,2026-02-06 20:18:00,51959.59,27463.05,24496.54,52,31_60,OPEN
1500000328,1200000328,2025-07-11 09:47:00,95316.14,52719.43,42596.71,262,GT_90,OPEN
1500000329,1200000329,2025-07-20 09:47:00,45318.48,12589.71,32728.77,253,GT_90,OPEN
1500000330,1200000330,2025-07-15 09:47:00,155228.22,71528.86,83699.36,258,GT_90,OPEN
1500000331,1200000331,2024-11-25 12:46:00,57131.48,42092.68,15038.80,490,GT_90,OPEN
1500000332,1200000332,2025-09-24 11:44:00,115673.89,55827.78,59846.11,187,GT_90,OPEN
1500000333,1200000333,2024-12-04 16:27:00,56116.74,0.00,56116.74,481,GT_90,CLOSED
1500000334,1200000334,2024-12-15 16:27:00,3901.46,0.00,3901.46,470,GT_90,CLOSED
1500000335,1200000335,2026-02-04 09:17:00,72113.13,0.00,72113.13,54,31_60,CLOSED
1500000336,1200000336,2026-02-07 09:17:00,73273.47,60643.16,12630.31,51,31_60,OPEN
1500000337,1200000337,2024-11-27 09:19:00,143222.62,97035.40,46187.22,488,GT_90,OPEN
1500000338,1200000338,2024-12-02 09:19:00,100820.50,44072.45,56748.05,483,GT_90,OPEN
1500000339,1200000339,2024-10-14 12:01:00,11088.85,4244.85,6844.00,532,GT_90,OPEN
1500000340,1200000340,2026-01-11 10:37:00,20769.43,3381.97,17387.46,78,61_90,OPEN
1500000341,1200000341,2026-01-15 10:37:00,143491.11,0.00,143491.11,74,61_90,CLOSED
1500000342,1200000342,2024-09-14 09:30:00,6195.69,956.72,5238.97,562,GT_90,OPEN
1500000343,1200000343,2024-09-15 09:30:00,65240.91,57178.82,8062.09,561,GT_90,OPEN
1500000344,1200000344,2024-11-26 09:44:00,57846.89,17654.77,40192.12,489,GT_90,OPEN
1500000345,1200000345,2025-01-28 17:33:00,173696.24,0.00,173696.24,426,GT_90,CLOSED
1500000346,1200000346,2025-01-01 13:13:00,45518.43,0.00,45518.43,453,GT_90,CLOSED
1500000347,1200000347,2024-12-20 13:13:00,10742.33,0.00,10742.33,465,GT_90,CLOSED
1500000348,1200000348,2024-12-28 13:13:00,47450.54,6134.38,41316.16,457,GT_90,OPEN
1500000349,1200000349,2024-12-29 13:13:00,98921.75,88681.24,10240.51,456,GT_90,OPEN
1500000350,1200000350,2024-12-29 13:13:00,169933.74,0.00,169933.74,456,GT_90,CLOSED
1500000351,1200000351,2025-11-18 02:48:00,119363.31,0.00,119363.31,132,GT_90,CLOSED
1500000352,1200000352,2025-11-15 02:48:00,103349.98,0.00,103349.98,135,GT_90,CLOSED
1500000353,1200000353,2025-11-21 02:48:00,4584.70,4311.43,273.27,129,GT_90,OPEN
1500000354,1200000354,2025-11-12 02:48:00,59035.47,45043.75,13991.72,138,GT_90,OPEN
1500000355,1200000355,2024-10-07 08:21:00,168963.17,134979.76,33983.41,539,GT_90,OPEN
1500000356,1200000356,2024-10-11 08:21:00,49307.43,35086.48,14220.95,535,GT_90,OPEN
1500000357,1200000357,2026-04-18 14:08:00,30348.64,0.00,30348.64,0,CURRENT,CLOSED
1500000358,1200000358,2026-04-12 14:08:00,95229.25,13878.10,81351.15,0,CURRENT,OPEN
1500000359,1200000359,2026-02-25 02:17:00,181789.39,0.00,181789.39,33,31_60,CLOSED
1500000360,1200000360,2026-03-12 02:17:00,35871.21,23439.84,12431.37,18,1_30,OPEN
1500000361,1200000361,2025-02-07 07:54:00,48165.52,23634.08,24531.44,416,GT_90,OPEN
1500000362,1200000362,2025-02-09 07:54:00,8959.92,0.00,8959.92,414,GT_90,CLOSED
1500000363,1200000363,2024-11-16 09:18:00,38581.07,0.00,38581.07,499,GT_90,CLOSED
1500000364,1200000364,2024-11-19 09:18:00,7443.62,0.00,7443.62,496,GT_90,CLOSED
1500000365,1200000365,2024-11-19 09:18:00,6890.75,3544.17,3346.58,496,GT_90,OPEN
1500000366,1200000366,2024-11-18 09:18:00,23907.38,8009.56,15897.82,497,GT_90,OPEN
1500000367,1200000367,2025-09-03 10:02:00,20913.02,0.00,20913.02,208,GT_90,CLOSED
1500000368,1200000368,2025-09-17 10:02:00,6445.14,5476.18,968.96,194,GT_90,OPEN
1500000369,1200000369,2025-01-08 10:34:00,8674.08,0.00,8674.08,446,GT_90,CLOSED
1500000370,1200000370,2025-01-08 10:34:00,2317.48,461.66,1855.82,446,GT_90,OPEN
1500000371,1200000371,2025-01-06 10:34:00,64786.93,0.00,64786.93,448,GT_90,CLOSED
1500000372,1200000372,2026-04-08 18:46:00,40650.57,15556.03,25094.54,0,CURRENT,OPEN
1500000373,1200000373,2024-07-07 10:25:00,7370.73,6833.69,537.04,631,GT_90,OPEN
1500000374,1200000374,2025-09-02 07:42:00,3322.02,351.68,2970.34,209,GT_90,OPEN
1500000375,1200000375,2025-08-30 07:42:00,4943.19,0.00,4943.19,212,GT_90,CLOSED
1500000376,1200000376,2025-09-10 07:42:00,39135.45,30213.42,8922.03,201,GT_90,OPEN
1500000377,1200000377,2025-09-03 07:42:00,128003.64,0.00,128003.64,208,GT_90,CLOSED
1500000378,1200000378,2025-03-30 11:27:00,10282.56,2989.08,7293.48,365,GT_90,OPEN
1500000379,1200000379,2026-05-04 02:29:00,73158.31,0.00,73158.31,0,CURRENT,CLOSED
1500000380,1200000380,2026-06-16 00:53:00,1383.69,0.00,1383.69,0,CURRENT,CLOSED
1500000381,1200000381,2026-06-12 00:53:00,8492.64,0.00,8492.64,0,CURRENT,CLOSED
1500000382,1200000382,2026-07-03 00:53:00,38494.23,0.00,38494.23,0,CURRENT,CLOSED
1500000383,1200000383,2026-06-26 00:53:00,65654.33,0.00,65654.33,0,CURRENT,CLOSED
1500000384,1200000384,2026-01-18 08:14:00,18962.13,11599.85,7362.28,71,61_90,OPEN
1500000385,1200000385,2024-09-22 08:25:00,19566.46,9057.47,10508.99,554,GT_90,OPEN
1500000386,1200000386,2025-07-23 00:37:00,26221.03,0.00,26221.03,250,GT_90,CLOSED
1500000387,1200000387,2025-02-08 05:55:00,31317.43,23793.91,7523.52,415,GT_90,OPEN
1500000388,1200000388,2025-05-07 09:19:00,28000.45,4323.24,23677.21,327,GT_90,OPEN
1500000389,1200000389,2025-11-05 08:11:00,68244.30,0.00,68244.30,145,GT_90,CLOSED
1500000390,1200000390,2025-06-14 18:41:00,22179.20,0.00,22179.20,289,GT_90,CLOSED
1500000391,1200000391,2024-10-16 13:07:00,1307.01,0.00,1307.01,530,GT_90,CLOSED
1500000392,1200000392,2024-10-24 13:07:00,32172.90,0.00,32172.90,522,GT_90,CLOSED
1500000393,1200000393,2025-03-03 14:43:00,5317.34,4886.29,431.05,392,GT_90,OPEN
1500000394,1200000394,2025-03-11 14:43:00,11517.19,0.00,11517.19,384,GT_90,CLOSED
1500000395,1200000395,2025-03-04 14:43:00,40291.42,4706.16,35585.26,391,GT_90,OPEN
1500000396,1200000396,2025-03-18 14:43:00,19439.07,0.00,19439.07,377,GT_90,CLOSED
1500000397,1200000397,2025-03-09 14:43:00,51106.41,27436.81,23669.60,386,GT_90,OPEN
1500000398,1200000398,2025-09-13 05:25:00,18219.23,0.00,18219.23,198,GT_90,CLOSED
1500000399,1200000399,2025-11-20 21:27:00,114383.71,0.00,114383.71,130,GT_90,CLOSED
1500000400,1200000400,2025-07-15 05:42:00,76177.02,31914.25,44262.77,258,GT_90,OPEN
1500000401,1200000401,2025-07-09 05:42:00,47302.17,39072.46,8229.71,264,GT_90,OPEN
1500000402,1200000402,2026-04-16 15:56:00,10238.65,9816.78,421.87,0,CURRENT,OPEN
1500000403,1200000403,2026-04-20 15:56:00,46418.41,0.00,46418.41,0,CURRENT,CLOSED
1500000404,1200000404,2025-11-07 16:54:00,47381.17,0.00,47381.17,143,GT_90,CLOSED
1500000405,1200000405,2025-11-09 16:54:00,99982.92,0.00,99982.92,141,GT_90,CLOSED
1500000406,1200000406,2024-12-03 08:05:00,18744.98,14693.35,4051.63,482,GT_90,OPEN
1500000407,1200000407,2024-12-01 08:05:00,985.42,803.53,181.89,484,GT_90,OPEN
1500000408,1200000408,2024-09-03 06:23:00,26850.75,22222.73,4628.02,573,GT_90,OPEN
1500000409,1200000409,2024-09-19 06:23:00,20511.20,15488.48,5022.72,557,GT_90,OPEN
1500000410,1200000410,2024-08-31 21:11:00,32490.79,4163.86,28326.93,576,GT_90,OPEN
1500000411,1200000411,2024-09-07 21:11:00,16950.92,13629.59,3321.33,569,GT_90,OPEN
1500000412,1200000412,2024-06-29 15:24:00,98877.68,32701.85,66175.83,639,GT_90,OPEN
1500000413,1200000413,2025-11-02 03:11:00,124921.17,0.00,124921.17,148,GT_90,CLOSED
1500000414,1200000414,2025-11-14 03:11:00,2318.42,1888.48,429.94,136,GT_90,OPEN
1500000415,1200000415,2025-10-28 03:11:00,98430.11,32683.82,65746.29,153,GT_90,OPEN
1500000416,1200000416,2025-12-04 03:05:00,67123.98,14781.36,52342.62,116,GT_90,OPEN
1500000417,1200000417,2025-12-10 03:05:00,12204.59,3103.08,9101.51,110,GT_90,OPEN
1500000418,1200000418,2025-11-30 03:05:00,31726.13,13472.22,18253.91,120,GT_90,OPEN
1500000419,1200000419,2025-11-26 03:05:00,32233.13,0.00,32233.13,124,GT_90,CLOSED
1500000420,1200000420,2025-05-10 15:10:00,8958.01,3958.14,4999.87,324,GT_90,OPEN
1500000421,1200000421,2026-04-26 15:59:00,146126.10,0.00,146126.10,0,CURRENT,CLOSED
1500000422,1200000422,2026-04-25 15:59:00,155251.66,120104.39,35147.27,0,CURRENT,OPEN
1500000423,1200000423,2026-04-21 15:59:00,36842.99,13230.58,23612.41,0,CURRENT,OPEN
1500000424,1200000424,2026-04-20 15:59:00,6351.41,1557.75,4793.66,0,CURRENT,OPEN
1500000425,1200000425,2024-10-10 18:58:00,30472.25,0.00,30472.25,536,GT_90,CLOSED
1500000426,1200000426,2024-10-05 18:58:00,18104.66,11085.95,7018.71,541,GT_90,OPEN
1500000427,1200000427,2025-11-16 16:31:00,64209.61,43589.49,20620.12,134,GT_90,OPEN
1500000428,1200000428,2025-11-11 16:31:00,21902.32,4456.88,17445.44,139,GT_90,OPEN
1500000429,1200000429,2025-11-11 16:31:00,51844.94,45486.25,6358.69,139,GT_90,OPEN
1500000430,1200000430,2026-03-01 09:39:00,8558.74,0.00,8558.74,29,1_30,CLOSED
1500000431,1200000431,2026-03-16 09:39:00,58712.27,0.00,58712.27,14,1_30,CLOSED
1500000432,1200000432,2026-03-14 09:39:00,79664.54,60720.17,18944.37,16,1_30,OPEN
1500000433,1200000433,2026-02-27 09:39:00,82238.85,0.00,82238.85,31,31_60,CLOSED
1500000434,1200000434,2026-03-04 09:39:00,49830.82,25165.31,24665.51,26,1_30,OPEN
1500000435,1200000435,2025-03-09 08:57:00,33530.49,0.00,33530.49,386,GT_90,CLOSED
1500000436,1200000436,2024-05-31 05:52:00,124223.62,0.00,124223.62,668,GT_90,CLOSED
1500000437,1200000437,2024-06-01 05:52:00,14472.81,1806.96,12665.85,667,GT_90,OPEN
1500000438,1200000438,2024-05-21 05:52:00,41604.67,5335.72,36268.95,678,GT_90,OPEN
1500000439,1200000439,2024-05-22 05:52:00,23962.92,0.00,23962.92,677,GT_90,CLOSED
1500000440,1200000440,2024-05-29 05:52:00,1662.04,1500.54,161.50,670,GT_90,OPEN
1500000441,1200000441,2026-06-06 00:40:00,5207.90,0.00,5207.90,0,CURRENT,CLOSED
1500000442,1200000442,2026-06-05 00:40:00,21479.32,0.00,21479.32,0,CURRENT,CLOSED
1500000443,1200000443,2026-06-15 00:40:00,17214.65,0.00,17214.65,0,CURRENT,CLOSED
1500000444,1200000444,2025-09-13 05:55:00,52477.39,8177.07,44300.32,198,GT_90,OPEN
1500000445,1200000445,2025-09-16 05:55:00,22722.10,5170.84,17551.26,195,GT_90,OPEN
1500000446,1200000446,2024-06-24 06:37:00,87478.68,0.00,87478.68,644,GT_90,CLOSED
1500000447,1200000447,2024-06-25 06:37:00,42723.38,0.00,42723.38,643,GT_90,CLOSED
1500000448,1200000448,2024-06-17 06:37:00,38019.66,6847.08,31172.58,651,GT_90,OPEN
1500000449,1200000449,2024-06-29 06:37:00,29150.41,22448.58,6701.83,639,GT_90,OPEN
1500000450,1200000450,2025-04-01 03:26:00,2777.46,0.00,2777.46,363,GT_90,CLOSED
1500000451,1200000451,2025-04-03 03:26:00,17044.42,7574.91,9469.51,361,GT_90,OPEN
1500000452,1200000452,2025-03-17 03:26:00,29095.35,0.00,29095.35,378,GT_90,CLOSED
1500000453,1200000453,2025-03-25 03:26:00,83683.43,0.00,83683.43,370,GT_90,CLOSED
1500000454,1200000454,2025-09-02 18:28:00,105241.43,44110.80,61130.63,209,GT_90,OPEN
1500000455,1200000455,2025-08-30 18:28:00,20521.27,0.00,20521.27,212,GT_90,CLOSED
1500000456,1200000456,2025-04-13 10:33:00,44878.50,0.00,44878.50,351,GT_90,CLOSED
1500000457,1200000457,2025-04-15 10:33:00,168133.86,21897.21,146236.65,349,GT_90,OPEN
1500000458,1200000458,2025-04-13 10:33:00,87047.15,0.00,87047.15,351,GT_90,CLOSED
1500000459,1200000459,2024-09-15 10:23:00,157595.30,30854.20,126741.10,561,GT_90,OPEN
1500000460,1200000460,2024-10-12 12:47:00,10368.42,3288.82,7079.60,534,GT_90,OPEN
1500000461,1200000461,2025-08-30 16:49:00,140758.20,0.00,140758.20,212,GT_90,CLOSED
1500000462,1200000462,2024-09-19 12:02:00,70465.60,0.00,70465.60,557,GT_90,CLOSED
1500000463,1200000463,2024-09-04 12:02:00,40436.73,9693.90,30742.83,572,GT_90,OPEN
1500000464,1200000464,2024-09-14 12:02:00,18067.15,0.00,18067.15,562,GT_90,CLOSED
1500000465,1200000465,2024-07-02 02:01:00,28213.89,13950.97,14262.92,636,GT_90,OPEN
1500000466,1200000466,2025-03-28 11:36:00,2228.09,1490.16,737.93,367,GT_90,OPEN
1500000467,1200000467,2025-04-02 11:36:00,82452.16,28316.85,54135.31,362,GT_90,OPEN
1500000468,1200000468,2024-06-28 16:44:00,5369.66,3168.15,2201.51,640,GT_90,OPEN
1500000469,1200000469,2024-06-22 16:44:00,108157.46,0.00,108157.46,646,GT_90,CLOSED
1500000470,1200000470,2024-06-25 16:44:00,108839.59,0.00,108839.59,643,GT_90,CLOSED
1500000471,1200000471,2026-01-05 12:51:00,118433.64,30407.54,88026.10,84,61_90,OPEN
1500000472,1200000472,2026-01-01 12:51:00,13903.09,0.00,13903.09,88,61_90,CLOSED
1500000473,1200000473,2025-12-30 12:51:00,5137.29,2978.27,2159.02,90,61_90,OPEN
1500000474,1200000474,2025-12-29 12:51:00,26036.30,0.00,26036.30,91,GT_90,CLOSED
1500000475,1200000475,2025-11-06 17:50:00,34516.49,31576.41,2940.08,144,GT_90,OPEN
1500000476,1200000476,2025-11-14 17:50:00,38819.32,0.00,38819.32,136,GT_90,CLOSED
1500000477,1200000477,2024-10-05 10:13:00,40298.22,0.00,40298.22,541,GT_90,CLOSED
1500000478,1200000478,2025-10-24 21:22:00,5200.86,3918.69,1282.17,157,GT_90,OPEN
1500000479,1200000479,2025-07-03 02:42:00,143340.04,100547.88,42792.16,270,GT_90,OPEN
1500000480,1200000480,2025-07-16 02:42:00,144782.70,26148.97,118633.73,257,GT_90,OPEN
1500000481,1200000481,2025-07-08 02:42:00,5005.44,862.06,4143.38,265,GT_90,OPEN
1500000482,1200000482,2024-11-18 20:24:00,55716.82,45193.76,10523.06,497,GT_90,OPEN
1500000483,1200000483,2026-02-26 08:05:00,9412.43,0.00,9412.43,32,31_60,CLOSED
1500000484,1200000484,2026-02-26 08:05:00,17959.15,8275.50,9683.65,32,31_60,OPEN
1500000485,1200000485,2026-02-28 08:05:00,133233.70,0.00,133233.70,30,1_30,CLOSED
1500000486,1200000486,2025-10-08 14:03:00,14186.45,0.00,14186.45,173,GT_90,CLOSED
1500000487,1200000487,2025-10-14 14:03:00,60317.13,20424.83,39892.30,167,GT_90,OPEN
1500000488,1200000488,2025-07-09 08:19:00,93991.40,57609.92,36381.48,264,GT_90,OPEN
1500000489,1200000489,2025-07-01 08:19:00,17139.95,5111.43,12028.52,272,GT_90,OPEN
1500000490,1200000490,2025-07-18 08:19:00,11333.28,11309.23,24.05,255,GT_90,OPEN
1500000491,1200000491,2025-09-22 08:50:00,23329.70,17655.61,5674.09,189,GT_90,OPEN
1500000492,1200000492,2025-10-03 08:50:00,17184.80,15244.90,1939.90,178,GT_90,OPEN
1500000493,1200000493,2025-09-21 08:50:00,4901.87,0.00,4901.87,190,GT_90,CLOSED
1500000494,1200000494,2025-04-08 23:02:00,2779.82,1322.14,1457.68,356,GT_90,OPEN
1500000495,1200000495,2025-04-05 23:02:00,51444.67,39865.55,11579.12,359,GT_90,OPEN
1500000496,1200000496,2025-04-10 23:02:00,8818.23,0.00,8818.23,354,GT_90,CLOSED
1500000497,1200000497,2025-11-22 18:06:00,73807.48,0.00,73807.48,128,GT_90,CLOSED
1500000498,1200000498,2025-11-27 18:06:00,57722.60,0.00,57722.60,123,GT_90,CLOSED
1500000499,1200000499,2025-11-21 18:06:00,4012.84,0.00,4012.84,129,GT_90,CLOSED
1500000500,1200000500,2024-08-15 08:27:00,69792.21,0.00,69792.21,592,GT_90,CLOSED
1500000501,1200000501,2026-03-11 02:49:00,53868.03,44458.92,9409.11,19,1_30,OPEN
1500000502,1200000502,2024-08-11 17:24:00,93011.93,0.00,93011.93,596,GT_90,CLOSED
1500000503,1200000503,2025-03-13 23:36:00,160625.33,45877.91,114747.42,382,GT_90,OPEN
1500000504,1200000504,2025-03-13 23:36:00,197433.11,177947.38,19485.73,382,GT_90,OPEN
1500000505,1200000505,2025-03-20 23:36:00,118594.11,86615.43,31978.68,375,GT_90,OPEN
1500000506,1200000506,2025-04-02 02:42:00,36764.60,23500.10,13264.50,362,GT_90,OPEN
1500000507,1200000507,2024-06-11 14:36:00,74315.93,0.00,74315.93,657,GT_90,CLOSED
1500000508,1200000508,2024-06-15 14:36:00,10214.06,7956.74,2257.32,653,GT_90,OPEN
1500000509,1200000509,2024-06-21 14:36:00,59024.74,32893.38,26131.36,647,GT_90,OPEN
1500000510,1200000510,2025-12-26 01:40:00,78217.04,0.00,78217.04,94,GT_90,CLOSED
1500000511,1200000511,2025-10-13 19:44:00,39385.30,6961.24,32424.06,168,GT_90,OPEN
1500000512,1200000512,2025-07-20 18:29:00,197094.53,0.00,197094.53,253,GT_90,CLOSED
1500000513,1200000513,2025-07-21 18:29:00,58218.48,33111.97,25106.51,252,GT_90,OPEN
1500000514,1200000514,2025-07-26 18:29:00,13891.11,1619.98,12271.13,247,GT_90,OPEN
1500000515,1200000515,2024-11-28 18:15:00,44336.84,0.00,44336.84,487,GT_90,CLOSED
1500000516,1200000516,2024-11-22 18:15:00,90759.94,31937.79,58822.15,493,GT_90,OPEN
1500000517,1200000517,2024-11-30 18:15:00,121415.74,65747.97,55667.77,485,GT_90,OPEN
1500000518,1200000518,2024-11-27 18:15:00,76455.85,38487.29,37968.56,488,GT_90,OPEN
1500000519,1200000519,2026-03-01 05:20:00,9693.40,0.00,9693.40,29,1_30,CLOSED
1500000520,1200000520,2026-03-01 05:20:00,16252.45,0.00,16252.45,29,1_30,CLOSED
1500000521,1200000521,2026-01-30 05:41:00,145955.42,0.00,145955.42,59,31_60,CLOSED
1500000522,1200000522,2026-01-25 05:41:00,165962.58,165252.48,710.10,64,61_90,OPEN
1500000523,1200000523,2026-01-26 05:41:00,10570.82,2559.71,8011.11,63,61_90,OPEN
1500000524,1200000524,2025-03-30 11:06:00,39051.74,0.00,39051.74,365,GT_90,CLOSED
1500000525,1200000525,2025-03-29 11:06:00,39165.78,35450.03,3715.75,366,GT_90,OPEN
1500000526,1200000526,2025-03-23 11:06:00,33295.59,23452.43,9843.16,372,GT_90,OPEN
1500000527,1200000527,2025-04-06 11:06:00,36052.24,27241.71,8810.53,358,GT_90,OPEN
1500000528,1200000528,2024-09-04 16:08:00,16565.77,4132.28,12433.49,572,GT_90,OPEN
1500000529,1200000529,2024-09-05 16:08:00,1197.33,270.08,927.25,571,GT_90,OPEN
1500000530,1200000530,2024-06-25 10:31:00,15093.34,7044.37,8048.97,643,GT_90,OPEN
1500000531,1200000531,2024-08-10 17:20:00,24602.19,11449.68,13152.51,597,GT_90,OPEN
1500000532,1200000532,2024-12-30 07:30:00,83243.70,44010.19,39233.51,455,GT_90,OPEN
1500000533,1200000533,2024-12-27 07:30:00,19219.29,2964.69,16254.60,458,GT_90,OPEN
1500000534,1200000534,2025-01-01 07:30:00,48721.36,14665.40,34055.96,453,GT_90,OPEN
1500000535,1200000535,2024-08-10 14:13:00,30303.99,0.00,30303.99,597,GT_90,CLOSED
1500000536,1200000536,2024-08-23 17:09:00,87111.91,56764.26,30347.65,584,GT_90,OPEN
1500000537,1200000537,2024-08-28 17:09:00,193234.19,0.00,193234.19,579,GT_90,CLOSED
