line_id,header_id,line_number,inventory_item_id,ordered_quantity,unit_selling_price,list_price,discount_percent,line_amount,line_status_code
1000000307,900000152,1,87988,9.99,5997.83,6519.38,8.00,59918.32,SHIPPED
1000000308,900000152,2,96914,6.88,8331.02,8331.02,0.00,57317.42,SHIPPED
1000000309,900000152,3,63013,15.51,2653.36,2653.36,0.00,41153.61,AWAITING_SHIPPING
1000000310,900000152,4,99120,3.15,7651.60,7807.75,2.00,24102.54,AWAITING_SHIPPING
1000000311,900000153,1,98612,15.28,6548.46,7441.43,12.00,100060.47,INVOICED
1000000312,900000154,1,76733,13.49,7618.42,8019.39,5.00,102772.49,INVOICED
1000000313,900000154,2,62529,6.18,6161.52,6161.52,0.00,38078.19,INVOICED
1000000314,900000154,3,53345,6.38,503.07,546.81,8.00,3209.59,SHIPPED
1000000315,900000155,1,64865,11.11,8788.09,8788.09,0.00,97635.68,INVOICED
1000000316,900000156,1,43473,14.65,1494.97,1494.97,0.00,21901.31,INVOICED
1000000317,900000156,2,32872,14.85,2728.78,2872.40,5.00,40522.38,SHIPPED
1000000318,900000156,3,72185,18.77,8437.68,9588.27,12.00,158375.25,INVOICED
1000000319,900000157,1,77624,19.83,9682.32,9879.92,2.00,192000.41,AWAITING_SHIPPING
1000000320,900000157,2,41772,3.11,7997.98,8418.93,5.00,24873.72,INVOICED
1000000321,900000158,1,95026,9.36,5970.23,6784.35,12.00,55881.35,INVOICED
1000000322,900000159,1,66755,12.83,4639.95,5155.50,10.00,59530.56,SHIPPED
1000000323,900000159,2,28285,16.83,891.06,891.06,0.00,14996.54,SHIPPED
1000000324,900000160,1,79810,12.66,3764.01,3962.12,5.00,47652.37,INVOICED
1000000325,900000160,2,38864,17.79,3350.55,3350.55,0.00,59606.28,INVOICED
1000000326,900000160,3,30885,16.48,4795.91,5449.90,12.00,79036.60,AWAITING_SHIPPING
1000000327,900000160,4,72984,17.48,8506.79,9451.99,10.00,148698.69,SHIPPED
1000000328,900000161,1,12968,9.78,7480.09,7480.09,0.00,73155.28,SHIPPED
1000000329,900000162,1,47419,11.21,8784.13,9547.97,8.00,98470.10,INVOICED
1000000330,900000163,1,31369,5.34,1955.38,1955.38,0.00,10441.73,INVOICED
1000000331,900000163,2,96407,11.34,2965.53,3369.92,12.00,33629.11,AWAITING_SHIPPING
1000000332,900000164,1,80888,9.06,5780.44,6283.09,8.00,52370.79,AWAITING_SHIPPING
1000000333,900000164,2,62913,7.95,1991.22,2262.75,12.00,15830.20,SHIPPED
1000000334,900000165,1,39393,9.42,2827.70,3073.59,8.00,26636.93,INVOICED
1000000335,900000165,2,69392,18.90,6927.82,6927.82,0.00,130935.80,AWAITING_SHIPPING
1000000336,900000166,1,57497,5.98,2104.56,2104.56,0.00,12585.27,AWAITING_SHIPPING
1000000337,900000167,1,51547,11.48,483.97,483.97,0.00,5555.98,INVOICED
1000000338,900000167,2,27864,11.80,6748.12,7103.28,5.00,79627.82,AWAITING_SHIPPING
1000000339,900000167,3,36731,3.92,3094.62,3094.62,0.00,12130.91,AWAITING_SHIPPING
1000000340,900000168,1,97910,3.05,5799.58,5799.58,0.00,17688.72,AWAITING_SHIPPING
1000000341,900000169,1,14687,18.14,1013.19,1013.19,0.00,18379.27,SHIPPED
1000000342,900000169,2,42638,16.45,390.74,398.71,2.00,6427.67,AWAITING_SHIPPING
1000000343,900000170,1,17920,9.35,8484.16,8484.16,0.00,79326.90,AWAITING_SHIPPING
1000000344,900000170,2,88275,8.58,4670.40,4670.40,0.00,40072.03,SHIPPED
1000000345,900000170,3,70452,8.55,6085.50,6085.50,0.00,52031.03,INVOICED
1000000346,900000171,1,65159,15.11,3625.10,3625.10,0.00,54775.26,INVOICED
1000000347,900000172,1,12227,14.50,1994.28,2034.98,2.00,28917.06,INVOICED
1000000348,900000172,2,65193,14.20,3670.33,4170.83,12.00,52118.69,SHIPPED
1000000349,900000173,1,24777,6.12,7371.60,8012.61,8.00,45114.19,INVOICED
1000000350,900000174,1,62197,12.98,3544.70,3852.93,8.00,46010.21,INVOICED
1000000351,900000175,1,88770,15.97,376.08,383.76,2.00,6006.00,AWAITING_SHIPPING
1000000352,900000175,2,71810,19.61,1606.66,1606.66,0.00,31506.60,INVOICED
1000000353,900000176,1,92361,17.27,7560.81,7560.81,0.00,130575.19,INVOICED
1000000354,900000176,2,65046,11.68,1732.99,1969.31,12.00,20241.32,AWAITING_SHIPPING
1000000355,900000176,3,87845,10.25,5287.31,5747.08,8.00,54194.93,AWAITING_SHIPPING
1000000356,900000177,1,41379,13.98,5765.94,6267.33,8.00,80607.84,AWAITING_SHIPPING
1000000357,900000177,2,47803,6.14,9491.29,9990.83,5.00,58276.52,AWAITING_SHIPPING
1000000358,900000177,3,81017,14.41,6279.14,6407.29,2.00,90482.41,AWAITING_SHIPPING
1000000359,900000177,4,74479,5.05,1560.17,1772.92,12.00,7878.86,INVOICED
1000000360,900000177,5,45903,3.37,2160.37,2160.37,0.00,7280.45,SHIPPED
1000000361,900000178,1,10265,16.88,7626.54,8666.52,12.00,128736.00,AWAITING_SHIPPING
1000000362,900000178,2,62602,11.96,1123.51,1248.34,10.00,13437.18,SHIPPED
1000000363,900000178,3,85571,8.25,6531.39,6531.39,0.00,53883.97,AWAITING_SHIPPING
1000000364,900000179,1,94749,3.82,4273.53,4360.74,2.00,16324.88,INVOICED
1000000365,900000180,1,14795,2.15,5716.79,6351.99,10.00,12291.10,AWAITING_SHIPPING
1000000366,900000181,1,27462,6.44,7956.59,8648.47,8.00,51240.44,SHIPPED
1000000367,900000182,1,60979,19.52,3951.65,4032.30,2.00,77136.21,AWAITING_SHIPPING
1000000368,900000183,1,70946,5.31,880.22,956.76,8.00,4673.97,SHIPPED
1000000369,900000183,2,92952,10.09,1204.74,1309.50,8.00,12155.83,SHIPPED
1000000370,900000183,3,63502,19.69,655.32,712.30,8.00,12903.25,INVOICED
1000000371,900000184,1,26225,9.47,2689.38,2744.27,2.00,25468.43,INVOICED
1000000372,900000184,2,20812,16.40,2075.15,2184.37,5.00,34032.46,INVOICED
1000000373,900000184,3,67657,13.27,8919.43,8919.43,0.00,118360.84,AWAITING_SHIPPING
1000000374,900000184,4,84890,12.26,7387.02,8029.37,8.00,90564.87,SHIPPED
1000000375,900000185,1,11531,19.32,7998.89,7998.89,0.00,154538.55,SHIPPED
1000000376,900000185,2,69997,9.28,7903.63,8781.81,10.00,73345.69,INVOICED
1000000377,900000186,1,47486,18.42,2902.17,2961.40,2.00,53457.97,SHIPPED
1000000378,900000186,2,17629,9.27,6126.25,6658.97,8.00,56790.34,SHIPPED
1000000379,900000187,1,13002,12.02,430.51,430.51,0.00,5174.73,SHIPPED
1000000380,900000188,1,96105,13.75,5310.58,6034.75,12.00,73020.48,SHIPPED
1000000381,900000189,1,40645,9.27,5499.57,5789.02,5.00,50981.01,AWAITING_SHIPPING
1000000382,900000190,1,44606,11.04,7409.93,7561.15,2.00,81805.63,AWAITING_SHIPPING
1000000383,900000191,1,63175,6.04,2254.67,2300.68,2.00,13618.21,INVOICED
1000000384,900000191,2,40819,4.36,1209.77,1209.77,0.00,5274.60,AWAITING_SHIPPING
1000000385,900000192,1,83797,14.28,8813.20,9792.44,10.00,125852.50,INVOICED
1000000386,900000192,2,38400,15.97,2848.97,3096.71,8.00,45498.05,AWAITING_SHIPPING
1000000387,900000193,1,22142,2.30,7884.50,8570.11,8.00,18134.35,INVOICED
1000000388,900000193,2,84475,2.04,7501.97,7501.97,0.00,15304.02,INVOICED
1000000389,900000193,3,25835,3.20,8410.77,9142.14,8.00,26914.46,SHIPPED
1000000390,900000193,4,67412,13.77,7274.52,7422.98,2.00,100170.14,INVOICED
1000000391,900000193,5,11503,9.23,6636.62,6636.62,0.00,61256.00,INVOICED
1000000392,900000194,1,74275,2.13,3628.90,3944.46,8.00,7729.56,SHIPPED
1000000393,900000195,1,38988,10.41,7234.37,7234.37,0.00,75309.79,AWAITING_SHIPPING
1000000394,900000195,2,96259,16.02,7524.07,8178.34,8.00,120535.60,INVOICED
1000000395,900000195,3,24121,12.50,8478.36,8478.36,0.00,105979.50,INVOICED
1000000396,900000195,4,55059,15.49,8615.76,8615.76,0.00,133458.12,AWAITING_SHIPPING
1000000397,900000196,1,95702,5.98,3963.03,4043.91,2.00,23698.92,INVOICED
1000000398,900000197,1,15884,9.63,7552.22,7552.22,0.00,72727.88,AWAITING_SHIPPING
1000000399,900000197,2,92577,8.42,8152.08,8581.14,5.00,68640.51,INVOICED
1000000400,900000197,3,11877,9.92,2705.02,3005.58,10.00,26833.80,INVOICED
1000000401,900000198,1,88219,15.61,4902.68,5447.42,10.00,76530.83,SHIPPED
1000000402,900000198,2,61882,6.13,8476.35,9418.17,10.00,51960.03,AWAITING_SHIPPING
1000000403,900000198,3,18245,3.99,4423.41,5026.60,12.00,17649.41,AWAITING_SHIPPING
1000000404,900000199,1,52077,7.46,3133.40,3481.55,10.00,23375.16,INVOICED
1000000405,900000200,1,97016,8.06,3860.06,4195.72,8.00,31112.08,SHIPPED
1000000406,900000200,2,85845,3.84,7283.45,7283.45,0.00,27968.45,AWAITING_SHIPPING
1000000407,900000200,3,93974,18.41,8724.11,8902.15,2.00,160610.87,INVOICED
1000000408,900000201,1,37945,10.57,4342.85,4571.42,5.00,45903.92,SHIPPED
1000000409,900000202,1,71830,5.74,3361.84,3430.45,2.00,19296.96,INVOICED
1000000410,900000203,1,97179,11.37,4601.77,5001.92,8.00,52322.12,AWAITING_SHIPPING
1000000411,900000204,1,25962,18.87,2511.37,2643.55,5.00,47389.55,INVOICED
1000000412,900000204,2,88315,8.37,2703.60,2845.89,5.00,22629.13,INVOICED
1000000413,900000204,3,19060,6.81,6752.12,7107.49,5.00,45981.94,AWAITING_SHIPPING
1000000414,900000205,1,15902,9.30,9191.29,9191.29,0.00,85479.00,INVOICED
1000000415,900000205,2,82974,5.07,1685.76,1685.76,0.00,8546.80,SHIPPED
1000000416,900000206,1,70271,17.68,4770.96,5301.07,10.00,84350.57,SHIPPED
1000000417,900000206,2,60462,17.31,2316.86,2632.80,12.00,40104.85,SHIPPED
1000000418,900000206,3,68888,19.96,6882.27,7646.97,10.00,137370.11,INVOICED
1000000419,900000207,1,78269,6.03,9485.71,9984.96,5.00,57198.83,AWAITING_SHIPPING
1000000420,900000208,1,19601,12.01,8523.42,9264.59,8.00,102366.27,AWAITING_SHIPPING
1000000421,900000208,2,61626,10.49,7571.58,7571.58,0.00,79425.87,AWAITING_SHIPPING
1000000422,900000209,1,57621,3.48,2084.79,2084.79,0.00,7255.07,AWAITING_SHIPPING
1000000423,900000210,1,78757,2.42,9928.95,9928.95,0.00,24028.06,INVOICED
1000000424,900000210,2,92423,2.85,8877.09,9344.31,5.00,25299.71,SHIPPED
1000000425,900000211,1,86550,8.24,6026.80,6696.44,10.00,49660.83,AWAITING_SHIPPING
1000000426,900000211,2,50049,1.86,1856.25,1894.13,2.00,3452.62,SHIPPED
1000000427,900000212,1,76635,16.90,3776.15,4195.72,10.00,63816.93,SHIPPED
1000000428,900000212,2,54960,11.18,5799.98,6444.42,10.00,64843.78,INVOICED
1000000429,900000213,1,41275,13.03,9727.22,9727.22,0.00,126745.68,INVOICED
1000000430,900000213,2,13082,17.22,8354.09,9080.53,8.00,143857.43,SHIPPED
1000000431,900000214,1,46267,3.30,3717.10,4130.11,10.00,12266.43,INVOICED
1000000432,900000215,1,94897,9.21,1995.66,2100.70,5.00,18380.03,SHIPPED
1000000433,900000215,2,38627,14.14,8980.43,9978.26,10.00,126983.28,AWAITING_SHIPPING
1000000434,900000216,1,52130,17.40,315.11,315.11,0.00,5482.91,AWAITING_SHIPPING
1000000435,900000216,2,13005,17.38,3321.94,3774.93,12.00,57735.32,SHIPPED
1000000436,900000217,1,75607,6.65,6619.41,6754.50,2.00,44019.08,SHIPPED
1000000437,900000217,2,92309,7.35,6964.89,6964.89,0.00,51191.94,AWAITING_SHIPPING
1000000438,900000218,1,17570,17.49,8788.65,8788.65,0.00,153713.49,INVOICED
1000000439,900000219,1,36201,11.47,6094.07,6623.99,8.00,69898.98,AWAITING_SHIPPING
1000000440,900000219,2,54863,1.64,5796.64,6300.70,8.00,9506.49,INVOICED
1000000441,900000219,3,95062,12.77,7834.26,7834.26,0.00,100043.50,AWAITING_SHIPPING
1000000442,900000219,4,12795,18.08,5498.83,6109.81,10.00,99418.85,AWAITING_SHIPPING
1000000443,900000219,5,10421,17.94,8382.60,9111.52,8.00,150383.84,SHIPPED
1000000444,900000220,1,57492,12.15,8693.93,8693.93,0.00,105631.25,AWAITING_SHIPPING
1000000445,900000220,2,15376,13.28,6887.06,6887.06,0.00,91460.16,INVOICED
1000000446,900000220,3,44314,2.02,4663.52,5181.69,10.00,9420.31,SHIPPED
1000000447,900000220,4,82667,8.37,6241.79,6784.55,8.00,52243.78,INVOICED
1000000448,900000221,1,64533,17.61,8490.91,8937.80,5.00,149524.93,INVOICED
1000000449,900000221,2,35883,6.04,7224.32,7224.32,0.00,43634.89,AWAITING_SHIPPING
1000000450,900000222,1,57780,2.96,9073.38,9073.38,0.00,26857.20,SHIPPED
1000000451,900000222,2,67034,11.56,7290.11,7924.03,8.00,84273.67,SHIPPED
1000000452,900000223,1,60294,12.89,5716.28,5832.94,2.00,73682.85,INVOICED
1000000453,900000224,1,58307,17.78,9048.12,9834.91,8.00,160875.57,AWAITING_SHIPPING
1000000454,900000224,2,36818,15.49,2049.35,2049.35,0.00,31744.43,SHIPPED
1000000455,900000225,1,77174,15.21,2802.39,2802.39,0.00,42624.35,SHIPPED
1000000456,900000225,2,46450,4.53,1750.36,1944.84,10.00,7929.13,SHIPPED
1000000457,900000226,1,53290,16.49,2070.50,2250.54,8.00,34142.54,SHIPPED
1000000458,900000226,2,59657,6.91,1450.94,1527.31,5.00,10026.00,INVOICED
1000000459,900000226,3,64827,1.21,5039.68,5599.64,10.00,6098.01,SHIPPED
1000000460,900000226,4,97161,19.22,1305.18,1305.18,0.00,25085.56,AWAITING_SHIPPING
1000000461,900000227,1,33274,3.04,8855.07,9625.08,8.00,26919.41,SHIPPED
1000000462,900000227,2,23074,6.54,872.12,969.02,10.00,5703.66,SHIPPED
1000000463,900000228,1,81823,14.14,542.87,571.44,5.00,7676.18,AWAITING_SHIPPING
1000000464,900000228,2,57661,8.64,9208.92,9208.92,0.00,79565.07,AWAITING_SHIPPING
1000000465,900000228,3,48728,3.41,861.71,907.06,5.00,2938.43,INVOICED
1000000466,900000228,4,12483,15.57,3682.31,3682.31,0.00,57333.57,SHIPPED
1000000467,900000229,1,52711,7.76,4635.82,5150.91,10.00,35973.96,SHIPPED
1000000468,900000230,1,78491,9.78,666.95,852.55,21.77,6522.77,INVOICED
1000000469,900000231,1,29042,9.99,576.44,655.04,12.00,5758.64,AWAITING_SHIPPING
1000000470,900000231,2,44742,11.03,396.60,417.47,5.00,4374.50,INVOICED
1000000471,900000231,3,14524,11.04,3137.06,3409.85,8.00,34633.14,AWAITING_SHIPPING
1000000472,900000231,4,76115,17.27,6559.21,6559.21,0.00,113277.56,INVOICED
1000000473,900000232,1,19068,1.70,5352.71,6082.63,12.00,9099.61,AWAITING_SHIPPING
1000000474,900000233,1,53784,14.38,7632.48,8034.19,5.00,109755.06,INVOICED
1000000475,900000234,1,29294,8.45,7661.76,8706.55,12.00,64741.87,SHIPPED
1000000476,900000235,1,10457,9.28,131.95,131.95,0.00,1224.50,INVOICED
1000000477,900000235,2,63243,2.28,4726.80,4726.80,0.00,10777.10,SHIPPED
1000000478,900000235,3,16521,11.02,3091.26,3512.79,12.00,34065.69,SHIPPED
1000000479,900000235,4,23786,13.75,4225.54,4695.04,10.00,58101.18,AWAITING_SHIPPING
1000000480,900000236,1,82098,6.36,4474.84,4566.16,2.00,28459.98,INVOICED
1000000481,900000236,2,28952,11.20,3336.21,3791.15,12.00,37365.55,SHIPPED
1000000482,900000237,1,53178,3.52,7038.80,7998.64,12.00,24776.58,AWAITING_SHIPPING
1000000483,900000238,1,70304,16.21,1431.49,1460.70,2.00,23204.45,INVOICED
1000000484,900000239,1,75916,13.72,2020.01,2195.66,8.00,27714.54,AWAITING_SHIPPING
1000000485,900000240,1,10624,4.74,5227.67,5808.52,10.00,24779.16,SHIPPED
1000000486,900000241,1,81525,16.99,1587.51,1587.51,0.00,26971.79,INVOICED
1000000487,900000241,2,86837,8.90,8947.14,8947.14,0.00,79629.55,INVOICED
1000000488,900000242,1,42854,4.09,9129.12,9129.12,0.00,37338.10,INVOICED
1000000489,900000243,1,67867,1.96,590.13,602.17,2.00,1156.65,AWAITING_SHIPPING
1000000490,900000243,2,92890,7.79,3654.89,3972.71,8.00,28471.59,SHIPPED
1000000491,900000244,1,58917,17.71,4896.37,5564.06,12.00,86714.71,INVOICED
1000000492,900000244,2,33367,4.24,634.33,689.49,8.00,2689.56,INVOICED
1000000493,900000244,3,86401,16.47,8641.59,8641.59,0.00,142326.99,INVOICED
1000000494,900000244,4,38363,6.14,1217.74,1217.74,0.00,7476.92,AWAITING_SHIPPING
1000000495,900000245,1,49579,3.92,9067.07,9067.07,0.00,35542.91,SHIPPED
1000000496,900000245,2,75954,3.89,5919.33,6230.87,5.00,23026.19,INVOICED
1000000497,900000245,3,81101,8.43,3518.30,3703.47,5.00,29659.27,INVOICED
1000000498,900000245,4,97559,4.55,8012.97,8012.97,0.00,36459.01,SHIPPED
1000000499,900000246,1,18078,3.84,1225.42,1225.42,0.00,4705.61,AWAITING_SHIPPING
1000000500,900000246,2,32390,6.98,1460.20,1460.20,0.00,10192.20,INVOICED
1000000501,900000246,3,43003,6.51,5477.13,5477.13,0.00,35656.12,INVOICED
1000000502,900000246,4,28276,4.31,3991.35,3991.35,0.00,17202.72,AWAITING_SHIPPING
1000000503,900000246,5,65562,5.69,7948.49,8366.83,5.00,45226.91,INVOICED
1000000504,900000247,1,92124,2.96,5447.03,5558.19,2.00,16123.21,INVOICED
1000000505,900000248,1,42695,14.78,6848.75,6848.75,0.00,101224.52,SHIPPED
1000000506,900000249,1,81674,10.59,6365.75,7073.06,10.00,67413.29,AWAITING_SHIPPING
1000000507,900000249,2,46631,7.18,5830.13,5830.13,0.00,41860.33,INVOICED
1000000508,900000249,3,23214,6.28,1652.34,1796.02,8.00,10376.70,SHIPPED
1000000509,900000250,1,71095,3.70,2448.85,2448.85,0.00,9060.75,INVOICED
1000000510,900000250,2,77627,19.87,2067.35,2067.35,0.00,41078.24,AWAITING_SHIPPING
1000000511,900000251,1,13453,5.57,7527.87,8182.47,8.00,41930.24,INVOICED
1000000512,900000251,2,81714,16.47,5372.22,5372.22,0.00,88480.46,SHIPPED
1000000513,900000252,1,36860,6.32,5700.51,6477.85,12.00,36027.22,INVOICED
1000000514,900000252,2,48565,3.46,487.18,529.54,8.00,1685.64,AWAITING_SHIPPING
1000000515,900000253,1,75549,9.63,3777.70,4292.84,12.00,36379.25,AWAITING_SHIPPING
1000000516,900000253,2,85203,13.47,1347.55,1375.05,2.00,18151.50,INVOICED
1000000517,900000254,1,28377,4.66,5271.98,5730.41,8.00,24567.43,INVOICED
1000000518,900000255,1,69780,5.78,9248.50,9437.24,2.00,53456.33,SHIPPED
1000000519,900000256,1,54115,4.53,6347.22,6899.15,8.00,28752.91,INVOICED
1000000520,900000256,2,71339,7.07,2895.91,2895.91,0.00,20474.08,SHIPPED
1000000521,900000257,1,73370,6.31,9431.85,9431.85,0.00,59514.97,SHIPPED
1000000522,900000257,2,48318,10.91,2513.14,2645.41,5.00,27418.36,AWAITING_SHIPPING
1000000523,900000258,1,30582,19.61,4462.13,5070.60,12.00,87502.37,AWAITING_SHIPPING
1000000524,900000259,1,62945,19.67,7081.98,8047.71,12.00,139302.55,SHIPPED
1000000525,900000259,2,22221,6.39,321.08,321.08,0.00,2051.70,AWAITING_SHIPPING
1000000526,900000259,3,44640,9.09,9582.65,9778.21,2.00,87106.29,AWAITING_SHIPPING
1000000527,900000260,1,26855,15.00,6400.57,6531.19,2.00,96008.55,SHIPPED
1000000528,900000261,1,27837,18.98,6907.18,7507.80,8.00,131098.28,INVOICED
1000000529,900000261,2,91418,9.06,1192.11,1324.57,10.00,10800.52,INVOICED
1000000530,900000261,3,46072,12.61,2774.33,2774.33,0.00,34984.30,INVOICED
1000000531,900000261,4,79463,6.98,4086.66,4442.02,8.00,28524.89,SHIPPED
1000000532,900000262,1,49013,2.00,3963.72,4404.13,10.00,7927.44,SHIPPED
1000000533,900000263,1,17922,19.58,6604.45,7338.28,10.00,129315.13,SHIPPED
1000000534,900000263,2,14073,19.84,8387.72,8558.90,2.00,166412.36,SHIPPED
1000000535,900000263,3,36383,3.72,8764.63,9526.77,8.00,32604.42,SHIPPED
1000000536,900000263,4,40295,8.49,662.04,662.04,0.00,5620.72,INVOICED
1000000537,900000264,1,61044,6.14,380.90,400.95,5.00,2338.73,INVOICED
1000000538,900000264,2,12085,7.97,809.65,899.61,10.00,6452.91,AWAITING_SHIPPING
1000000539,900000265,1,73113,7.43,3629.42,3629.42,0.00,26966.59,SHIPPED
1000000540,900000265,2,93722,4.47,5784.05,6287.01,8.00,25854.70,AWAITING_SHIPPING
1000000541,900000266,1,84421,5.72,8923.04,9698.96,8.00,51039.79,INVOICED
1000000542,900000267,1,50808,19.67,6038.54,6161.78,2.00,118778.08,INVOICED
1000000543,900000267,2,93742,1.98,9789.18,9789.18,0.00,19382.58,INVOICED
1000000544,900000267,3,29758,10.98,4178.55,4178.55,0.00,45880.48,SHIPPED
1000000545,900000268,1,91955,3.31,2288.25,2288.25,0.00,7574.11,INVOICED
1000000546,900000268,2,80937,9.04,5747.54,6531.30,12.00,51957.76,INVOICED
1000000547,900000268,3,48885,12.17,5792.90,5792.90,0.00,70499.59,AWAITING_SHIPPING
1000000548,900000268,4,48177,16.75,4344.94,4433.61,2.00,72777.74,INVOICED
1000000549,900000268,5,27607,9.46,4661.53,5066.88,8.00,44098.07,SHIPPED
1000000550,900000269,1,42354,17.03,4150.07,4368.49,5.00,70675.69,SHIPPED
1000000551,900000270,1,75053,19.24,6715.48,6715.48,0.00,129205.84,SHIPPED
1000000552,900000270,2,42658,3.68,3480.38,3954.98,12.00,12807.80,AWAITING_SHIPPING
1000000553,900000270,3,40687,11.50,3201.59,3479.99,8.00,36818.29,SHIPPED
1000000554,900000270,4,86065,6.79,3123.14,3470.15,10.00,21206.12,AWAITING_SHIPPING
1000000555,900000270,5,95637,14.76,99.65,108.32,8.00,1470.83,SHIPPED
1000000556,900000271,1,32326,3.32,1388.18,1577.48,12.00,4608.76,SHIPPED
1000000557,900000271,2,89214,7.87,2415.28,2415.28,0.00,19008.25,INVOICED
1000000558,900000271,3,92967,10.51,1777.62,1813.90,2.00,18682.79,AWAITING_SHIPPING
1000000559,900000272,1,72106,8.04,5776.14,6563.79,12.00,46440.17,SHIPPED
1000000560,900000272,2,11103,8.62,2332.72,2591.91,10.00,20108.05,AWAITING_SHIPPING
1000000561,900000273,1,46127,16.71,4632.84,4727.39,2.00,77414.76,INVOICED
1000000562,900000273,2,86566,8.22,4599.55,4841.63,5.00,37808.30,AWAITING_SHIPPING
1000000563,900000273,3,21660,4.08,8246.50,8680.53,5.00,33645.72,AWAITING_SHIPPING
1000000564,900000273,4,24220,4.61,5595.84,5710.04,2.00,25796.82,AWAITING_SHIPPING
1000000565,900000274,1,65649,1.87,1314.40,1314.40,0.00,2457.93,SHIPPED
1000000566,900000274,2,99653,6.82,4758.22,4758.22,0.00,32451.06,SHIPPED
1000000567,900000274,3,69975,6.40,4023.14,4372.98,8.00,25748.10,INVOICED
1000000568,900000274,4,95849,10.15,7296.17,7296.17,0.00,74056.13,AWAITING_SHIPPING
1000000569,900000275,1,18033,17.25,7211.92,7591.50,5.00,124405.62,AWAITING_SHIPPING
1000000570,900000275,2,58375,6.38,2801.87,3045.51,8.00,17875.93,SHIPPED
1000000571,900000276,1,10512,11.74,7933.05,7933.05,0.00,93134.01,SHIPPED
1000000572,900000276,2,73467,18.63,2101.90,2101.90,0.00,39158.40,SHIPPED
1000000573,900000277,1,70643,5.13,7741.81,7741.81,0.00,39715.49,AWAITING_SHIPPING
1000000574,900000277,2,43381,16.81,8851.34,9621.02,8.00,148791.03,AWAITING_SHIPPING
1000000575,900000277,3,33715,5.74,600.34,600.34,0.00,3445.95,INVOICED
1000000576,900000277,4,89039,16.43,4688.55,4784.23,2.00,77032.88,AWAITING_SHIPPING
1000000577,900000278,1,67859,19.63,7104.68,7104.68,0.00,139464.87,AWAITING_SHIPPING
1000000578,900000279,1,72369,2.14,4287.66,4287.66,0.00,9175.59,INVOICED
1000000579,900000280,1,63846,19.47,6397.78,6734.51,5.00,124564.78,SHIPPED
1000000580,900000281,1,51258,15.93,3914.56,6441.60,39.23,62358.94,SHIPPED
1000000581,900000281,2,28307,4.46,8023.48,8445.77,5.00,35784.72,INVOICED
1000000582,900000281,3,44808,11.72,1921.71,1921.71,0.00,22522.44,INVOICED
